Player,Team,G,MP,PTS,FGA,PTS_per_Play,TS_Pct,eFG_Pct,FT_Rate,Three_Pt_Rate,AST,AST_to_FGA_Ratio,AST_to_TO_Ratio,PPR,STL,BLK,PF,Player_Link,Team_Link,Season,League,DX_Player_ID,DX_Team_ID
Juan Carlos Navarro,Barcelona,45,28.4,14.2,10.6,1.02,0.59,0.52,0.34,0.47,2.04,0.19,1.30,-0.79,0.8,0.0,2.1,/profile/Juan-Carlos-Navarro-5183/,/stats/acb/2004/Barcelona,2004,acb,Juan-Carlos-Navarro-5183,Barcelona
Nikola Loncar,Estudiantes,48,28.3,13.3,9.9,1.00,0.59,0.55,0.33,0.50,1.56,0.16,0.89,-2.48,1.0,0.1,2.0,/profile/Nikola-Loncar-36286/,/stats/acb/2004/Estudiantes,2004,acb,Nikola-Loncar-36286,Estudiantes
Roger Esteller,Lleida,32,28.3,11.3,9.7,0.90,0.52,0.49,0.29,0.36,1.31,0.14,0.89,-2.07,0.9,0.2,2.4,/profile/Roger-Esteller-36383/,/stats/acb/2004/Lleida,2004,acb,Roger-Esteller-36383,Lleida
Carlos Jimenez,Estudiantes,41,28.2,8.6,6.2,0.92,0.57,0.51,0.51,0.28,1.76,0.28,1.11,-1.46,1.8,0.5,2.8,/profile/Carlos-Jimenez-5429/,/stats/acb/2004/Estudiantes,2004,acb,Carlos-Jimenez-5429,Estudiantes
Derrick Alston,Lleida,33,28.2,12.2,10.7,0.86,0.49,0.46,0.38,0.01,1.24,0.12,0.89,-1.98,1.2,1.5,3.0,/profile/Derrick-Alston-1490/,/stats/acb/2004/Lleida,2004,acb,Derrick-Alston-1490,Lleida
Rudy Fernandez,Joventut,37,28.1,11.2,8.1,1.05,0.61,0.56,0.33,0.47,2.24,0.28,1.77,0.80,1.6,0.1,2.8,/profile/Rudy-Fernandez-22/,/stats/acb/2004/Joventut,2004,acb,Rudy-Fernandez-22,Joventut
Antoine Rigaudeau,Valencia,39,27.9,14.5,8.8,1.15,0.68,0.61,0.46,0.46,2.15,0.24,1.27,-0.92,1.4,0.2,3.3,/profile/Antoine-Rigaudeau-4095/,/stats/acb/2004/Valencia,2004,acb,Antoine-Rigaudeau-4095,Valencia
Matt Santangelo,Sevilla,34,27.8,12.1,10.4,0.93,0.54,0.51,0.18,0.41,2.71,0.26,1.61,0.45,1.0,0.0,2.3,/profile/Matt-Santangelo-35537/,/stats/acb/2004/Sevilla,2004,acb,Matt-Santangelo-35537,Sevilla
Vassil Evtimov,Sevilla,33,27.8,10.5,8.7,0.85,0.53,0.52,0.34,0.00,1.73,0.20,0.77,-3.89,0.8,0.2,2.7,/profile/Vassil-Evtimov-36508/,/stats/acb/2004/Sevilla,2004,acb,Vassil-Evtimov-36508,Sevilla
Sitapha Savane,Tenerife,30,27.8,11.7,8.4,0.98,0.58,0.55,0.50,0.00,0.80,0.10,0.51,-3.77,0.7,2.1,3.2,/profile/Sitapha-Savane-5600/,/stats/acb/2004/Tenerife,2004,acb,Sitapha-Savane-5600,Tenerife
Danya Abrams,Sevilla,32,27.8,14.4,9.6,0.96,0.61,0.56,0.53,0.07,1.88,0.19,0.66,-5.70,1.0,0.4,3.2,/profile/Danya-Abrams-35864/,/stats/acb/2004/Sevilla,2004,acb,Danya-Abrams-35864,Sevilla
Zan Tabak,Joventut,37,27.7,11.9,8.2,0.99,0.63,0.63,0.36,0.01,1.22,0.15,0.52,-5.52,0.4,1.3,3.0,/profile/Zan-Tabak-4537/,/stats/acb/2004/Joventut,2004,acb,Zan-Tabak-4537,Joventut
John Brown,Manresa,34,27.7,12.6,10.2,0.93,0.56,0.54,0.24,0.14,0.79,0.08,0.37,-5.92,0.6,0.6,3.1,/profile/John-Brown-19135/,/stats/acb/2004/Manresa,2004,acb,John-Brown-19135,Manresa
Carles Marco,Joventut,37,27.7,10.9,8.2,0.90,0.58,0.54,0.30,0.64,4.05,0.49,1.58,0.49,1.1,0.0,2.6,/profile/Carles-Marco-35788/,/stats/acb/2004/Joventut,2004,acb,Carles-Marco-35788,Joventut
Demarco Johnson,Alicante,6,27.6,9.5,10.7,0.74,0.40,0.39,0.23,0.02,1.17,0.11,1.17,-0.81,0.7,0.2,2.2,/profile/Demarco-Johnson-2999/,/stats/acb/2004/Alicante,2004,acb,Demarco-Johnson-2999,Alicante
Terrell Myers,Girona,34,27.6,13.2,10.2,0.94,0.57,0.53,0.29,0.44,2.65,0.26,1.11,-2.20,0.9,0.1,3.3,/profile/Terrell-Myers-36473/,/stats/acb/2004/Girona,2004,acb,Terrell-Myers-36473,Girona
Kaspars Kambala,Real Madrid,36,27.5,16.7,11.8,0.99,0.59,0.55,0.45,0.00,0.36,0.03,0.15,-7.84,0.6,0.3,3.6,/profile/Kaspars-Kambala-36142/,/stats/acb/2004/Real%20Madrid,2004,acb,Kaspars-Kambala-36142,Real%20Madrid
Roberto Guerra,Gran Canaria,34,27.5,7.9,7.3,0.80,0.48,0.46,0.25,0.41,1.79,0.25,1.15,-1.35,1.2,0.2,2.1,/profile/Roberto-Guerra-36376/,/stats/acb/2004/Gran%20Canaria,2004,acb,Roberto-Guerra-36376,Gran%20Canaria
Pepe Sanchez,Alicante,21,27.5,7.5,6.9,0.71,0.47,0.42,0.35,0.34,6.33,0.92,2.51,6.24,1.8,0.1,2.4,/profile/Pepe-Sanchez-4220/,/stats/acb/2004/Alicante,2004,acb,Pepe-Sanchez-4220,Alicante
Xavier Sanchez,Murcia,34,27.4,8.4,6.5,0.95,0.57,0.51,0.33,0.37,1.18,0.18,0.93,-1.73,1.3,0.0,1.7,/profile/Xavier-Sanchez-37678/,/stats/acb/2004/Murcia,2004,acb,Xavier-Sanchez-37678,Murcia
Anthony Stacey,Alicante,11,27.4,8.7,7.5,0.86,0.51,0.47,0.29,0.40,1.55,0.20,1.06,-1.56,1.7,0.2,2.2,/profile/Anthony-Stacey-37183/,/stats/acb/2004/Alicante,2004,acb,Anthony-Stacey-37183,Alicante
Sergio Ramos,Lleida,25,27.2,12.7,8.4,0.98,0.60,0.52,0.59,0.37,0.76,0.09,0.39,-5.24,0.9,0.0,2.3,/profile/Sergio-Ramos-36428/,/stats/acb/2004/Lleida,2004,acb,Sergio-Ramos-36428,Lleida
Dejan Tomasevic,Valencia,39,27.2,9.5,7.3,0.84,0.52,0.52,0.58,0.00,3.28,0.45,1.73,1.07,1.4,0.3,2.9,/profile/Dejan-Tomasevic-5591/,/stats/acb/2004/Valencia,2004,acb,Dejan-Tomasevic-5591,Valencia
Felipe Reyes,Estudiantes,48,27.0,14.2,10.1,0.91,0.56,0.54,0.56,0.01,1.35,0.13,0.51,-6.46,1.1,0.8,3.3,/profile/Felipe-Reyes-5342/,/stats/acb/2004/Estudiantes,2004,acb,Felipe-Reyes-5342,Estudiantes
Antonio Reynolds-Dean,Murcia,34,27.0,12.5,10.4,0.89,0.53,0.47,0.32,0.06,1.26,0.12,0.66,-3.91,1.4,1.1,2.6,/profile/Antonio-Reynolds-Dean-37580/,/stats/acb/2004/Murcia,2004,acb,Antonio-Reynolds-Dean-37580,Murcia
Larry Lewis,Malaga,33,26.9,9.7,8.6,0.89,0.53,0.51,0.15,0.24,1.52,0.18,0.94,-2.33,1.2,0.6,2.8,/profile/Larry-Lewis-36873/,/stats/acb/2004/Malaga,2004,acb,Larry-Lewis-36873,Malaga
Gregor Fucka,Barcelona,37,26.5,9.8,8.6,0.83,0.51,0.48,0.29,0.14,1.05,0.12,0.53,-5.01,0.6,1.0,2.6,/profile/Gregor-Fucka-5568/,/stats/acb/2004/Barcelona,2004,acb,Gregor-Fucka-5568,Barcelona
Joseph Gomis,Breogan,33,26.3,11.3,9.3,0.88,0.53,0.47,0.34,0.23,1.91,0.21,1.00,-2.40,0.8,0.1,2.6,/profile/Joseph-Gomis-5376/,/stats/acb/2004/Breogan,2004,acb,Joseph-Gomis-5376,Breogan
Fabricio Oberto,Valencia,39,26.2,11.5,8.6,0.97,0.58,0.60,0.32,0.00,1.69,0.20,0.93,-2.65,0.9,0.7,3.4,/profile/Fabricio-Oberto-5187/,/stats/acb/2004/Valencia,2004,acb,Fabricio-Oberto-5187,Valencia
Juan Espil,Manresa,34,26.1,14.3,9.3,1.20,0.67,0.61,0.33,0.72,1.59,0.17,1.42,-0.23,0.8,0.0,3.0,/profile/Juan-Espil-36122/,/stats/acb/2004/Manresa,2004,acb,Juan-Espil-36122,Manresa
Leandro Palladino,Tenerife,30,26.0,7.8,7.0,0.82,0.50,0.45,0.27,0.52,1.30,0.19,0.81,-2.85,0.8,0.0,1.7,/profile/Leandro-Palladino-36879/,/stats/acb/2004/Tenerife,2004,acb,Leandro-Palladino-36879,Tenerife
Antonis Fotsis,Real Madrid,38,26.0,12.7,9.1,1.05,0.60,0.55,0.36,0.37,0.97,0.11,0.74,-2.54,1.2,1.1,3.0,/profile/Antonis-Fotsis-2456/,/stats/acb/2004/Real%20Madrid,2004,acb,Antonis-Fotsis-2456,Real%20Madrid
Demetrius Alexander,Fuenlabrada,3,26.0,15.7,10.7,1.03,0.60,0.52,0.53,0.16,1.00,0.09,0.60,-3.68,0.3,0.3,4.0,/profile/Demetrius-Alexander-5564/,/stats/acb/2004/Fuenlabrada,2004,acb,Demetrius-Alexander-5564,Fuenlabrada
Sidney Johnson,Girona,34,25.8,6.4,5.2,0.79,0.52,0.48,0.44,0.44,2.71,0.52,1.51,0.04,1.2,0.1,2.2,/profile/Sidney-Johnson-36433/,/stats/acb/2004/Girona,2004,acb,Sidney-Johnson-36433,Girona
Ivan Corrales,Tenerife,34,25.5,8.7,7.6,0.74,0.50,0.45,0.32,0.59,4.38,0.58,1.52,0.16,1.0,0.0,3.0,/profile/Ivan-Corrales-36046/,/stats/acb/2004/Tenerife,2004,acb,Ivan-Corrales-36046,Tenerife
Vlado Ilievski,Barcelona,23,25.3,10.2,7.6,0.95,0.57,0.51,0.43,0.51,2.09,0.28,1.33,-0.72,1.1,0.1,2.9,/profile/Vlado-Ilievski-5536/,/stats/acb/2004/Barcelona,2004,acb,Vlado-Ilievski-5536,Barcelona
Moustapha Sonko,Malaga,37,24.6,8.6,5.5,0.95,0.61,0.53,0.65,0.38,2.59,0.47,1.45,-0.23,0.8,0.3,3.4,/profile/Moustapha-Sonko-36253/,/stats/acb/2004/Malaga,2004,acb,Moustapha-Sonko-36253,Malaga
Cesar Sanmartin,Breogan,33,24.6,8.3,6.5,0.91,0.57,0.52,0.31,0.43,1.21,0.19,0.75,-3.22,1.0,0.0,2.4,/profile/Cesar-Sanmartin-35794/,/stats/acb/2004/Breogan,2004,acb,Cesar-Sanmartin-35794,Breogan
Gonzalo Martinez,Gran Canaria,34,24.5,6.2,5.7,0.79,0.49,0.44,0.25,0.44,3.79,0.67,2.58,4.43,0.7,0.0,2.1,/profile/Gonzalo-Martinez-35489/,/stats/acb/2004/Gran%20Canaria,2004,acb,Gonzalo-Martinez-35489,Gran%20Canaria
Mario Stojic,Real Madrid,37,24.4,5.5,4.1,0.91,0.59,0.55,0.36,0.49,0.97,0.24,0.78,-2.41,1.5,0.2,3.1,/profile/Mario-Stojic-5380/,/stats/acb/2004/Real%20Madrid,2004,acb,Mario-Stojic-5380,Real%20Madrid
Nacho Yanez,Tenerife,34,24.3,9.6,6.9,1.00,0.60,0.56,0.36,0.48,0.76,0.11,0.53,-3.87,1.0,0.1,2.7,/profile/Nacho-Yanez-36265/,/stats/acb/2004/Tenerife,2004,acb,Nacho-Yanez-36265,Tenerife
Alain Digbeu,Joventut,37,24.3,9.6,6.8,1.03,0.62,0.58,0.32,0.60,1.16,0.17,0.83,-2.58,1.2,0.4,2.9,/profile/Alain-Digbeu-35361/,/stats/acb/2004/Joventut,2004,acb,Alain-Digbeu-35361,Joventut
Pablo Prigioni,Vitoria,39,24.3,6.0,4.6,0.91,0.58,0.53,0.30,0.66,3.54,0.77,2.65,4.12,1.9,0.0,2.5,/profile/Pablo-Prigioni-5413/,/stats/acb/2004/Vitoria,2004,acb,Pablo-Prigioni-5413,Vitoria
Dejan Koturovic,Vitoria,4,24.1,8.5,5.8,0.92,0.62,0.61,0.43,0.00,0.50,0.09,0.22,-7.74,2.0,1.0,3.3,/profile/Dejan-Koturovic-35879/,/stats/acb/2004/Vitoria,2004,acb,Dejan-Koturovic-35879,Vitoria
Andrae Patterson,Estudiantes,43,24.1,8.8,7.4,0.86,0.53,0.49,0.31,0.20,0.98,0.13,0.55,-4.68,0.9,0.8,3.2,/profile/Andrae-Patterson-3885/,/stats/acb/2004/Estudiantes,2004,acb,Andrae-Patterson-3885,Estudiantes
Walter Hermann,Malaga,41,24.1,10.1,7.8,0.94,0.55,0.48,0.42,0.38,0.90,0.12,0.71,-2.91,0.5,0.2,1.5,/profile/Walter-Hermann-5191/,/stats/acb/2004/Malaga,2004,acb,Walter-Hermann-5191,Malaga
Charles Kornegay,Malaga,38,23.3,7.1,5.2,0.91,0.57,0.54,0.42,0.00,0.42,0.08,0.28,-5.50,0.7,1.0,3.1,/profile/Charles-Kornegay-35798/,/stats/acb/2004/Malaga,2004,acb,Charles-Kornegay-35798,Malaga
Robert Pack,Valencia,13,23.1,10.8,10.5,0.77,0.46,0.41,0.28,0.30,2.31,0.22,1.03,-3.00,2.1,0.0,2.6,/profile/Robert-Pack-3851/,/stats/acb/2004/Valencia,2004,acb,Robert-Pack-3851,Valencia
John Thomas,Girona,31,23.1,10.2,7.9,0.91,0.56,0.52,0.36,0.00,0.52,0.07,0.27,-6.75,0.8,0.5,3.5,/profile/John-Thomas-4579/,/stats/acb/2004/Girona,2004,acb,John-Thomas-4579,Girona
Kirk Penney,Gran Canaria,24,22.9,10.7,8.3,0.99,0.57,0.54,0.27,0.63,0.58,0.07,0.42,-4.42,0.7,0.0,1.6,/profile/Kirk-Penney-3914/,/stats/acb/2004/Gran%20Canaria,2004,acb,Kirk-Penney-3914,Gran%20Canaria
Jose Luis Galilea,Murcia,32,22.5,6.8,4.9,0.94,0.63,0.61,0.25,0.63,2.91,0.60,1.66,0.82,0.8,0.0,2.3,/profile/J.L.-Galilea-37378/,/stats/acb/2004/Murcia,2004,acb,J.L.-Galilea-37378,Murcia
J.A. Paraiso,Valencia,35,22.2,6.8,4.9,0.98,0.57,0.52,0.54,0.40,0.80,0.16,1.00,-1.20,0.7,0.2,2.0,/profile/J.A.-Paraiso-36058/,/stats/acb/2004/Valencia,2004,acb,J.A.-Paraiso-36058,Valencia
Lewis Sims,Valladolid,33,22.2,10.8,8.8,0.94,0.56,0.53,0.25,0.16,0.33,0.04,0.19,-6.86,0.5,0.2,3.1,/profile/Lewis-Sims-36164/,/stats/acb/2004/Valladolid,2004,acb,Lewis-Sims-36164,Valladolid
Pat Burke,Real Madrid,17,22.2,7.5,5.8,0.87,0.57,0.55,0.32,0.04,0.41,0.07,0.22,-7.20,0.7,0.3,3.0,/profile/Pat-Burke-1872/,/stats/acb/2004/Real%20Madrid,2004,acb,Pat-Burke-1872,Real%20Madrid
Jaume Comas,Lleida,34,21.9,8.1,5.6,0.92,0.59,0.53,0.48,0.26,2.47,0.44,1.35,-0.79,1.8,0.1,3.0,/profile/Jaume-Comas-36077/,/stats/acb/2004/Lleida,2004,acb,Jaume-Comas-36077,Lleida
Nacho Biota,Breogan,30,21.4,8.6,6.4,1.01,0.59,0.56,0.30,0.40,0.70,0.11,0.62,-3.09,0.5,0.1,2.5,/profile/Nacho-Biota-36260/,/stats/acb/2004/Breogan,2004,acb,Nacho-Biota-36260,Breogan
Rodrigo De La Fuente,Barcelona,44,21.4,6.2,5.7,0.86,0.49,0.46,0.24,0.44,0.66,0.12,0.78,-1.96,0.8,0.1,2.1,/profile/Rodrigo-De-La-Fuente-5546/,/stats/acb/2004/Barcelona,2004,acb,Rodrigo-De-La-Fuente-5546,Barcelona
Oriol Junyent,Alicante,30,21.4,8.6,6.4,0.95,0.58,0.52,0.39,0.16,0.80,0.13,0.53,-4.55,0.5,0.2,3.1,/profile/Oriol-Junyent-36298/,/stats/acb/2004/Alicante,2004,acb,Oriol-Junyent-36298,Alicante
Patrick Femerling,Barcelona,45,21.3,6.6,4.5,0.89,0.57,0.50,0.63,0.00,0.76,0.17,0.53,-4.51,0.8,0.9,2.7,/profile/Patrick-Femerling-35577/,/stats/acb/2004/Barcelona,2004,acb,Patrick-Femerling-35577,Barcelona
Alejandro Montecchia,Valencia,37,21.2,8.4,5.6,1.10,0.68,0.65,0.24,0.76,2.24,0.40,1.63,0.55,1.2,0.1,3.1,/profile/Alejandro-Montecchia-35684/,/stats/acb/2004/Valencia,2004,acb,Alejandro-Montecchia-35684,Valencia
Danny Lewis,Breogan,34,21.2,7.8,6.3,0.86,0.54,0.47,0.33,0.46,1.85,0.29,1.05,-2.48,1.1,0.1,2.3,/profile/Danny-Lewis-36650/,/stats/acb/2004/Breogan,2004,acb,Danny-Lewis-36650,Breogan
Corey Brewer,Estudiantes,48,21.2,9.5,8.1,0.85,0.51,0.47,0.34,0.60,1.50,0.19,0.85,-3.61,0.9,0.2,2.5,/profile/Corey-Brewer-39058/,/stats/acb/2004/Estudiantes,2004,acb,Corey-Brewer-39058,Estudiantes
Nenad Markovic,Murcia,14,21.1,7.2,7.2,0.74,0.45,0.37,0.27,0.48,1.50,0.21,0.95,-2.68,0.8,0.3,2.1,/profile/Nenad-Markovic-35550/,/stats/acb/2004/Murcia,2004,acb,Nenad-Markovic-35550,Murcia
Sergi Vidal,Vitoria,42,21.1,6.2,5.1,0.87,0.52,0.47,0.39,0.38,1.64,0.32,1.60,0.33,1.0,0.0,1.8,/profile/Sergi-Vidal-5548/,/stats/acb/2004/Vitoria,2004,acb,Sergi-Vidal-5548,Vitoria
Federico Van Lacke,Murcia,33,21.1,8.7,6.4,0.99,0.58,0.55,0.39,0.50,1.09,0.17,0.92,-2.13,1.3,0.1,2.3,/profile/Federico-Van-Lacke-5948/,/stats/acb/2004/Murcia,2004,acb,Federico-Van-Lacke-5948,Murcia
Ferran Lopez,Murcia,34,20.9,6.1,6.5,0.69,0.43,0.40,0.22,0.45,2.12,0.32,1.33,-0.84,0.9,0.0,1.5,/profile/Ferran-Lopez-35942/,/stats/acb/2004/Murcia,2004,acb,Ferran-Lopez-35942,Murcia
Jose Calderon,Vitoria,41,20.8,8.0,5.5,1.07,0.63,0.58,0.33,0.36,2.05,0.37,2.10,1.82,1.3,0.2,1.9,/profile/Jose-Calderon-5125/,/stats/acb/2004/Vitoria,2004,acb,Jose-Calderon-5125,Vitoria
Bernardo Hernandez,Alicante,32,20.8,3.6,3.2,0.71,0.49,0.44,0.30,0.56,1.97,0.62,1.50,0.00,0.7,0.0,2.1,/profile/Bernardo-Hernandez-36599/,/stats/acb/2004/Alicante,2004,acb,Bernardo-Hernandez-36599,Alicante
Jay Larranaga,Sevilla,32,20.7,8.0,6.0,1.06,0.60,0.60,0.24,0.74,0.81,0.14,0.93,-1.60,0.6,0.0,2.3,/profile/Jay-Larranaga-36815/,/stats/acb/2004/Sevilla,2004,acb,Jay-Larranaga-36815,Sevilla
Iker Iturbe,Estudiantes,46,20.7,8.1,5.9,1.03,0.60,0.55,0.32,0.51,1.15,0.19,1.15,-1.11,1.2,0.1,2.5,/profile/Iker-Iturbe-35501/,/stats/acb/2004/Estudiantes,2004,acb,Iker-Iturbe-35501,Estudiantes
Damon Johnson,Murcia,11,20.6,11.4,8.3,0.95,0.57,0.51,0.48,0.35,1.18,0.14,0.72,-4.06,1.2,0.3,2.9,/profile/Damon-Johnson-37254/,/stats/acb/2004/Murcia,2004,acb,Damon-Johnson-37254,Murcia
Alex Mumbru,Real Madrid,38,20.5,8.2,6.3,1.02,0.58,0.57,0.26,0.52,0.63,0.10,0.71,-2.29,0.7,0.1,2.3,/profile/Alex-Mumbru-5544/,/stats/acb/2004/Real%20Madrid,2004,acb,Alex-Mumbru-5544,Real%20Madrid
Carlos Cazorla,Sevilla,34,20.3,5.4,4.4,0.87,0.55,0.53,0.28,0.23,1.65,0.37,1.37,-0.53,0.8,0.1,2.4,/profile/Carlos-Cazorla-35790/,/stats/acb/2004/Sevilla,2004,acb,Carlos-Cazorla-35790,Sevilla
Pat Burke,Gran Canaria,20,20.3,10.8,8.7,0.98,0.57,0.55,0.19,0.22,0.25,0.03,0.16,-6.98,0.7,0.6,2.3,/profile/Pat-Burke-1872/,/stats/acb/2004/Gran%20Canaria,2004,acb,Pat-Burke-1872,Gran%20Canaria
Eric Struelens,Girona,32,20.3,7.5,6.5,0.88,0.53,0.51,0.18,0.27,0.75,0.12,0.53,-4.37,0.7,1.2,2.8,/profile/Eric-Struelens-35453/,/stats/acb/2004/Girona,2004,acb,Eric-Struelens-35453,Girona
Robert Jackson,Fuenlabrada,26,20.3,9.9,7.2,1.00,0.59,0.57,0.39,0.01,0.15,0.02,0.12,-5.50,0.7,0.3,3.3,/profile/Robert-Jackson-33003/,/stats/acb/2004/Fuenlabrada,2004,acb,Robert-Jackson-33003,Fuenlabrada
Alessandro Abbio,Valencia,19,20.2,5.9,3.8,1.01,0.67,0.65,0.38,0.63,1.26,0.33,0.92,-2.61,0.4,0.2,2.6,/profile/Alessandro-Abbio-35365/,/stats/acb/2004/Valencia,2004,acb,Alessandro-Abbio-35365,Valencia
Anderson Varejao,Barcelona,27,20.1,7.5,6.0,0.90,0.54,0.52,0.38,0.18,1.04,0.17,0.82,-2.95,1.3,0.7,3.0,/profile/Anderson-Varejao-4699/,/stats/acb/2004/Barcelona,2004,acb,Anderson-Varejao-4699,Barcelona
Fran Vazquez,Gran Canaria,37,20.1,8.4,6.1,1.00,0.57,0.54,0.45,0.00,0.19,0.03,0.21,-4.05,0.4,1.4,2.3,/profile/Fran-Vazquez-23/,/stats/acb/2004/Gran%20Canaria,2004,acb,Fran-Vazquez-23,Gran%20Canaria
Pancho Jasen,Estudiantes,48,20.1,8.5,6.4,0.93,0.55,0.50,0.51,0.29,1.29,0.20,1.05,-1.82,1.6,0.4,2.8,/profile/Pancho-Jasen-5602/,/stats/acb/2004/Estudiantes,2004,acb,Pancho-Jasen-5602,Estudiantes
Bradley Traina,Gran Canaria,10,19.9,8.4,8.1,0.94,0.50,0.48,0.10,0.56,0.30,0.04,0.75,-1.03,1.4,0.2,2.6,/profile/Bradley-Traina-35776/,/stats/acb/2004/Gran%20Canaria,2004,acb,Bradley-Traina-35776,Gran%20Canaria
Berni Rodriguez,Malaga,42,19.8,6.0,5.1,0.84,0.52,0.48,0.26,0.54,1.71,0.33,1.33,-0.76,0.8,0.0,2.5,/profile/Berni-Rodriguez-35766/,/stats/acb/2004/Malaga,2004,acb,Berni-Rodriguez-35766,Malaga
Andrew Betts,Vitoria,28,19.6,7.0,5.8,0.88,0.52,0.51,0.39,0.00,0.68,0.12,0.61,-3.26,0.6,0.4,3.1,/profile/Andrew-Betts-5639/,/stats/acb/2004/Vitoria,2004,acb,Andrew-Betts-5639,Vitoria
Hector Garcia,Alicante,28,19.5,7.4,6.7,0.82,0.49,0.44,0.30,0.53,0.96,0.14,0.69,-3.87,0.8,0.0,2.5,/profile/Hector-Garcia-36786/,/stats/acb/2004/Alicante,2004,acb,Hector-Garcia-36786,Alicante
Dimos Dikoudis,Valencia,36,19.5,9.6,7.5,0.93,0.54,0.52,0.40,0.15,0.75,0.10,0.57,-4.14,0.5,0.3,3.2,/profile/Dimos-Dikoudis-5579/,/stats/acb/2004/Valencia,2004,acb,Dimos-Dikoudis-5579,Valencia
Kebu Stewart,Estudiantes,4,19.5,7.3,5.3,0.73,0.47,0.38,1.05,0.00,0.00,0.00,0.00,-10.18,0.0,0.3,2.3,/profile/Kebu-Stewart-4479/,/stats/acb/2004/Estudiantes,2004,acb,Kebu-Stewart-4479,Estudiantes
Jim Moran,Gran Canaria,37,19.4,4.4,3.8,0.89,0.53,0.50,0.18,0.54,0.59,0.16,0.79,-1.90,0.4,0.3,2.4,/profile/Jim-Moran-36093/,/stats/acb/2004/Gran%20Canaria,2004,acb,Jim-Moran-36093,Gran%20Canaria
Nacho Rodilla,Lleida,33,19.4,7.0,5.1,0.92,0.55,0.48,0.59,0.33,1.73,0.34,1.63,0.46,0.9,0.1,1.6,/profile/Nacho-Rodilla-36262/,/stats/acb/2004/Lleida,2004,acb,Nacho-Rodilla-36262,Lleida
Roger Grimau,Barcelona,28,19.4,7.0,5.6,0.84,0.53,0.47,0.42,0.34,1.21,0.22,0.77,-4.11,1.1,0.1,2.8,/profile/Roger-Grimau-5630/,/stats/acb/2004/Barcelona,2004,acb,Roger-Grimau-5630,Barcelona
Ignacio Azofra,Estudiantes,48,19.2,5.8,4.1,0.99,0.63,0.59,0.28,0.73,2.52,0.61,2.16,2.65,0.8,0.0,3.1,/profile/Ignacio-Azofra-35499/,/stats/acb/2004/Estudiantes,2004,acb,Ignacio-Azofra-35499,Estudiantes
Alberto Angulo,Lleida,32,19.1,6.7,5.7,0.83,0.52,0.49,0.29,0.19,1.44,0.25,0.94,-2.95,0.9,0.1,1.6,/profile/Alberto-Angulo-35363/,/stats/acb/2004/Lleida,2004,acb,Alberto-Angulo-35363,Lleida
Ignacio De Miguel,Alicante,34,19.1,6.4,4.8,0.86,0.53,0.48,0.58,0.02,0.94,0.20,0.76,-3.21,1.4,0.3,3.7,/profile/Ignacio-De-Miguel-35498/,/stats/acb/2004/Alicante,2004,acb,Ignacio-De-Miguel-35498,Alicante
Nikola Radulovic,Joventut,37,19.1,9.2,7.1,0.95,0.55,0.49,0.41,0.35,0.76,0.11,0.67,-3.28,0.9,0.2,2.6,/profile/Nikola-Radulovic-36287/,/stats/acb/2004/Joventut,2004,acb,Nikola-Radulovic-36287,Joventut
Johnny Rogers,Lleida,34,18.9,6.9,5.4,1.02,0.57,0.53,0.26,0.43,0.44,0.08,0.68,-1.84,0.5,0.2,2.1,/profile/Johnny-Rogers-4153/,/stats/acb/2004/Lleida,2004,acb,Johnny-Rogers-4153,Lleida
Roberto Duenas,Barcelona,43,18.9,6.5,5.7,0.82,0.51,0.47,0.29,0.00,0.51,0.09,0.37,-5.84,0.4,0.6,2.2,/profile/Roberto-Duenas-35590/,/stats/acb/2004/Barcelona,2004,acb,Roberto-Duenas-35590,Barcelona
Jordi Trias,Girona,31,18.7,7.6,6.4,0.90,0.53,0.50,0.28,0.21,1.29,0.20,1.11,-1.58,0.4,0.9,1.8,/profile/Jordi-Trias-5555/,/stats/acb/2004/Girona,2004,acb,Jordi-Trias-5555,Girona
Salva Guardia,Fuenlabrada,34,18.5,9.2,6.4,0.92,0.56,0.50,0.67,0.19,0.53,0.08,0.35,-5.92,0.6,0.6,3.2,/profile/Salva-Guardia-36409/,/stats/acb/2004/Fuenlabrada,2004,acb,Salva-Guardia-36409,Fuenlabrada
Alvin Jones,Sevilla,24,18.1,5.1,3.8,0.82,0.53,0.48,0.58,0.01,0.33,0.09,0.26,-5.87,0.8,1.7,2.4,/profile/Alvin-Jones-3039/,/stats/acb/2004/Sevilla,2004,acb,Alvin-Jones-3039,Sevilla
Fernando San Emeterio,Valladolid,34,18.0,5.3,4.3,0.85,0.52,0.47,0.40,0.29,1.29,0.30,1.19,-1.24,0.9,0.0,2.1,/profile/Fernando-San-Emeterio-5391/,/stats/acb/2004/Valladolid,2004,acb,Fernando-San-Emeterio-5391,Valladolid
Carlos Cabezas,Malaga,42,17.8,6.9,4.8,0.97,0.60,0.53,0.42,0.44,1.36,0.28,1.08,-2.11,0.7,0.0,1.8,/profile/Carlos-Cabezas-5357/,/stats/acb/2004/Malaga,2004,acb,Carlos-Cabezas-5357,Malaga
Jason Klein,Gran Canaria,38,17.3,6.0,5.2,1.02,0.56,0.55,0.06,0.82,0.63,0.12,1.33,-0.31,0.5,0.0,1.6,/profile/Jason-Klein-36074/,/stats/acb/2004/Gran%20Canaria,2004,acb,Jason-Klein-36074,Gran%20Canaria
