Player,Team,G,MP,PTS,FG_2P,FG_2PA,FG_2P_Pct,FG_3P,FGA_3P,FG_3P_Pct,FT,FTA,FT_Pct,OREB,DREB,REB,AST,STL,BLK,TO,PF,Player_Link,Team_Link,Season,League,DX_Player_ID,DX_Team_ID
Carlos Cazorla,Sevilla,34,20.6,10.2,2.4,4.2,56.0%,1.2,2.6,45.7%,1.9,2.8,69.4%,1.5,3.9,5.4,2.8,2.0,0.7,1.7,6.5,/profile/Carlos-Cazorla-35790/,/stats/acb/2005/Sevilla,2005,acb,Carlos-Cazorla-35790,Sevilla
Ivan Corrales,Valladolid,34,32.2,10.2,1.6,3.6,44.0%,1.9,5.5,34.6%,1.3,1.8,72.5%,0.4,2.5,2.9,6.6,1.4,0.0,3.2,3.6,/profile/Ivan-Corrales-36046/,/stats/acb/2005/Valladolid,2005,acb,Ivan-Corrales-36046,Valladolid
Pepe Sanchez,Malaga,37,20.2,10.1,2.2,5.8,38.1%,1.5,4.7,31.8%,1.3,1.9,65.7%,1.1,4.4,5.5,6.5,2.4,0.2,3.2,6.1,/profile/Pepe-Sanchez-4220/,/stats/acb/2005/Malaga,2005,acb,Pepe-Sanchez-4220,Malaga
Alvin Jones,Valencia,9,18.3,10.1,4.3,8.6,50.0%,0.0,0.0,0.0%,1.4,4.1,35.3%,3.8,8.2,12.0,1.0,2.6,6.0,1.7,4.8,/profile/Alvin-Jones-3039/,/stats/acb/2005/Valencia,2005,acb,Alvin-Jones-3039,Valencia
Ramon Espuna,Barcelona,11,6.0,10.0,4.4,8.8,50.0%,0.0,0.6,0.0%,1.3,1.3,100.0%,3.1,4.4,7.5,1.9,0.6,0.6,0.0,13.8,/profile/Ramon-Espuna-38132/,/stats/acb/2005/Barcelona,2005,acb,Ramon-Espuna-38132,Barcelona
Robert Archibald,Valencia,7,10.9,9.9,3.6,8.8,41.2%,0.0,0.5,0.0%,2.6,5.2,50.0%,3.6,4.7,8.3,0.5,1.0,1.0,4.7,9.9,/profile/Robert-Archibald-1524/,/stats/acb/2005/Valencia,2005,acb,Robert-Archibald-1524,Valencia
Tyrone McDaniel,Tenerife,8,13.8,9.9,1.5,4.4,33.3%,2.2,9.1,24.0%,0.4,0.7,50.0%,0.7,1.1,1.8,4.0,1.1,0.0,2.9,6.6,/profile/Tyrone-McDaniel-38217/,/stats/acb/2005/Tenerife,2005,acb,Tyrone-McDaniel-38217,Tenerife
Albert Sabat,Girona,21,10.0,9.7,0.9,2.4,38.5%,1.8,6.2,29.4%,2.4,3.8,61.9%,1.6,1.6,3.3,2.7,1.8,0.0,2.7,4.4,/profile/Albert-Sabat-36557/,/stats/acb/2005/Girona,2005,acb,Albert-Sabat-36557,Girona
Damon Johnson,Sevilla,11,10.1,9.6,2.8,7.5,38.1%,1.1,3.5,30.0%,0.7,0.7,100.0%,1.1,2.8,3.9,3.2,0.7,0.0,4.3,5.0,/profile/Damon-Johnson-37254/,/stats/acb/2005/Sevilla,2005,acb,Damon-Johnson-37254,Sevilla
Pedro Fernandez,Bilbao,9,8.0,9.5,4.5,9.5,47.1%,0.0,0.0,0.0%,0.6,2.8,20.0%,2.8,2.2,5.0,0.6,0.0,0.0,5.6,10.6,/profile/Pedro-Fernandez-36320/,/stats/acb/2005/Bilbao,2005,acb,Pedro-Fernandez-36320,Bilbao
Scott Burrell,Bilbao,8,21.2,9.5,1.4,2.6,54.5%,2.1,5.9,36.0%,0.2,0.2,100.0%,2.4,4.3,6.6,1.2,1.7,0.5,2.1,5.0,/profile/Scott-Burrell-1880/,/stats/acb/2005/Bilbao,2005,acb,Scott-Burrell-1880,Bilbao
Eric Struelens,Girona,7,9.9,9.4,3.3,8.9,37.5%,0.0,1.1,0.0%,2.8,2.8,100.0%,4.4,6.7,11.1,1.1,0.6,3.3,5.0,8.3,/profile/Eric-Struelens-35453/,/stats/acb/2005/Girona,2005,acb,Eric-Struelens-35453,Girona
Bruno Labaque,Tenerife,34,25.5,9.4,1.9,3.4,55.6%,1.3,4.7,28.0%,1.8,2.5,71.7%,1.3,2.6,3.9,4.1,3.2,0.0,1.6,5.0,/profile/Bruno-Labaque-37764/,/stats/acb/2005/Tenerife,2005,acb,Bruno-Labaque-37764,Tenerife
Victor Luengo,Valencia,22,14.4,9.4,2.4,4.3,55.9%,0.8,3.6,20.7%,2.4,3.3,73.1%,0.4,2.0,2.4,2.0,1.3,0.3,1.5,5.8,/profile/Victor-Luengo-36517/,/stats/acb/2005/Valencia,2005,acb,Victor-Luengo-36517,Valencia
Javi Rodriguez,Breogan,33,21.7,9.2,1.8,3.5,51.6%,0.5,2.5,22.2%,3.9,5.3,74.2%,0.9,4.2,5.1,4.0,2.5,0.4,3.3,6.1,/profile/Javi-Rodriguez-36078/,/stats/acb/2005/Breogan,2005,acb,Javi-Rodriguez-36078,Breogan
Sebastian Castineira,Breogan,7,2.5,9.0,4.5,6.7,66.7%,0.0,11.2,0.0%,0.0,0.0,0.0%,0.0,9.0,9.0,0.0,2.2,0.0,2.2,9.0,/profile/Sebastian-Castineira-38171/,/stats/acb/2005/Breogan,2005,acb,Sebastian-Castineira-38171,Breogan
J.R. Esmoris,Manresa,31,10.5,8.9,2.0,4.0,50.0%,1.1,3.8,30.0%,1.5,1.5,100.0%,0.9,6.2,7.0,1.5,0.4,0.8,2.6,7.2,/profile/J.R.-Esmoris-36062/,/stats/acb/2005/Manresa,2005,acb,J.R.-Esmoris-36062,Manresa
Ignacio Azofra,Estudiantes,40,17.5,8.9,0.8,2.2,38.5%,1.6,5.5,29.0%,2.4,2.8,84.3%,0.6,2.9,3.5,5.3,1.8,0.0,2.7,5.3,/profile/Ignacio-Azofra-35499/,/stats/acb/2005/Estudiantes,2005,acb,Ignacio-Azofra-35499,Estudiantes
Pablo Prigioni,Vitoria,40,19.0,8.7,1.5,2.8,54.7%,1.2,4.1,29.5%,2.0,2.5,78.7%,1.4,3.9,5.3,6.5,3.1,0.1,2.3,3.9,/profile/Pablo-Prigioni-5413/,/stats/acb/2005/Vitoria,2005,acb,Pablo-Prigioni-5413,Vitoria
Rodrigo San Miguel,Valladolid,11,8.3,8.6,2.2,6.1,35.7%,0.4,1.3,33.3%,3.0,5.2,58.3%,0.9,1.7,2.6,3.5,2.6,0.4,3.5,3.5,/profile/Rodrigo-San-Miguel-38124/,/stats/acb/2005/Valladolid,2005,acb,Rodrigo-San-Miguel-38124,Valladolid
Florent Pietrus,Malaga,43,15.0,8.6,2.2,4.3,50.7%,0.6,2.6,25.0%,2.4,3.3,72.5%,3.2,6.1,9.3,1.6,0.8,1.3,2.1,7.5,/profile/Florent-Pietrus-5394/,/stats/acb/2005/Malaga,2005,acb,Florent-Pietrus-5394,Malaga
Toni Espinosa,Girona,17,4.7,8.6,3.4,7.7,43.8%,0.5,1.4,33.3%,0.5,1.4,33.3%,2.9,2.4,5.3,1.4,1.9,0.0,1.0,2.4,/profile/Toni-Espinosa-36493/,/stats/acb/2005/Girona,2005,acb,Toni-Espinosa-36493,Girona
Juan Jasen,Estudiantes,2,4.5,8.6,4.3,12.9,33.3%,0.0,0.0,0.0%,0.0,0.0,0.0%,4.3,0.0,4.3,0.0,0.0,0.0,0.0,12.9,/profile/Juan-Jasen-37969/,/stats/acb/2005/Estudiantes,2005,acb,Juan-Jasen-37969,Estudiantes
Cesar Bravo,Manresa,24,12.2,8.6,1.1,4.1,27.6%,1.5,3.2,47.8%,1.7,2.1,80.0%,1.1,4.8,5.9,1.7,1.3,0.3,1.3,6.2,/profile/Cesar-Bravo-35401/,/stats/acb/2005/Manresa,2005,acb,Cesar-Bravo-35401,Manresa
Nacho Biota,Girona,14,9.4,8.5,2.1,3.8,53.8%,0.9,3.2,27.3%,1.8,3.5,50.0%,1.2,2.6,3.8,1.2,0.3,0.3,2.3,7.3,/profile/Nacho-Biota-36260/,/stats/acb/2005/Girona,2005,acb,Nacho-Biota-36260,Girona
Roger Esteller,Gran Canaria,13,10.7,8.5,2.3,5.2,44.4%,0.6,2.9,20.0%,2.0,3.8,53.8%,0.9,3.8,4.7,2.6,1.2,0.0,1.2,2.0,/profile/Roger-Esteller-36383/,/stats/acb/2005/Gran%20Canaria,2005,acb,Roger-Esteller-36383,Gran%20Canaria
Leo Mainoldi,Valencia,3,3.2,8.4,4.2,8.4,50.0%,0.0,4.2,0.0%,0.0,0.0,0.0%,0.0,4.2,4.2,0.0,0.0,0.0,12.5,8.4,/profile/Leo-Mainoldi-36881/,/stats/acb/2005/Valencia,2005,acb,Leo-Mainoldi-36881,Valencia
Brian Howard,Bilbao,7,22.0,8.3,2.1,5.5,38.1%,0.3,1.6,16.7%,3.4,5.2,65.0%,0.8,2.1,2.9,0.8,1.6,0.0,1.8,5.2,/profile/Brian-Howard-2881/,/stats/acb/2005/Bilbao,2005,acb,Brian-Howard-2881,Bilbao
Scooter Barry,Tenerife,15,15.8,8.2,2.0,5.3,38.7%,0.7,2.6,26.7%,2.0,3.1,66.7%,0.7,1.5,2.2,5.6,1.9,0.0,4.4,6.8,/profile/Scooter-Barry-37052/,/stats/acb/2005/Tenerife,2005,acb,Scooter-Barry-37052,Tenerife
Ricardo Uriz,Bilbao,17,8.4,8.1,2.0,4.8,41.2%,0.8,3.4,25.0%,1.7,2.8,60.0%,1.1,0.3,1.4,3.9,2.5,0.3,2.2,4.2,/profile/Ricardo-Uriz-36362/,/stats/acb/2005/Bilbao,2005,acb,Ricardo-Uriz-36362,Bilbao
Daniel Romero,Granada,32,11.5,7.9,1.2,2.5,47.8%,1.0,3.3,30.0%,2.5,3.2,79.3%,0.3,2.7,3.1,2.2,2.1,0.0,1.7,4.7,/profile/Daniel-Romero-35857/,/stats/acb/2005/Granada,2005,acb,Daniel-Romero-35857,Granada
Victor Sada,Barcelona,22,8.2,7.7,2.1,3.2,64.3%,1.2,2.8,41.7%,0.0,0.7,0.0%,1.6,3.7,5.3,3.2,1.4,0.5,1.6,3.5,/profile/Victor-Sada-5554/,/stats/acb/2005/Barcelona,2005,acb,Victor-Sada-5554,Barcelona
Kaspars Cipruss,Sevilla,24,10.9,7.6,3.3,6.3,52.4%,0.0,0.0,0.0%,0.9,1.7,54.5%,3.2,5.1,8.3,0.6,1.1,0.9,2.1,6.3,/profile/Kaspars-Cipruss-36134/,/stats/acb/2005/Sevilla,2005,acb,Kaspars-Cipruss-36134,Sevilla
Alvin Jones,Lleida,6,15.5,7.5,2.5,6.7,37.5%,0.0,0.0,0.0%,2.5,7.5,33.3%,4.2,7.5,11.7,0.4,3.3,2.5,4.2,4.2,/profile/Alvin-Jones-3039/,/stats/acb/2005/Lleida,2005,acb,Alvin-Jones-3039,Lleida
Vladimir Bogojevic,Tenerife,9,11.5,7.4,1.2,3.5,33.3%,1.6,6.6,23.5%,0.4,0.8,50.0%,0.0,3.5,3.5,2.3,0.4,0.0,4.3,4.3,/profile/Vladimir-Bogojevic-37120/,/stats/acb/2005/Tenerife,2005,acb,Vladimir-Bogojevic-37120,Tenerife
Frederic Weis,Bilbao,33,15.5,7.2,3.0,5.3,56.7%,0.0,0.0,0.0%,1.3,2.5,50.0%,3.5,5.2,8.6,0.2,1.6,2.0,1.1,6.4,/profile/Frederic-Weiss-5465/,/stats/acb/2005/Bilbao,2005,acb,Frederic-Weiss-5465,Bilbao
Esteban Lopez,Breogan,17,8.8,6.3,1.6,3.7,42.9%,0.5,4.2,12.5%,1.6,1.6,100.0%,0.5,2.6,3.1,3.7,2.3,0.0,1.8,6.8,/profile/Esteban-Lopez-37307/,/stats/acb/2005/Breogan,2005,acb,Esteban-Lopez-37307,Breogan
Adrian Nunez,Breogan,7,1.9,5.9,0.0,5.9,0.0%,0.0,0.0,0.0%,5.9,5.9,100.0%,3.0,5.9,8.9,0.0,0.0,0.0,0.0,5.9,/profile/Adrian-Nunez-37149/,/stats/acb/2005/Breogan,2005,acb,Adrian-Nunez-37149,Breogan
Troy Bell,Real Madrid,2,21.8,5.7,2.8,11.3,25.0%,0.0,6.6,0.0%,0.0,1.9,0.0%,0.0,1.9,1.9,2.8,1.9,1.9,4.7,7.5,/profile/Troy-Bell-1652/,/stats/acb/2005/Real%20Madrid,2005,acb,Troy-Bell-1652,Real%20Madrid
Pavel Ermolinski,Malaga,5,1.5,5.5,0.0,11.0,0.0%,0.0,0.0,0.0%,5.5,11.0,50.0%,0.0,0.0,0.0,11.0,0.0,0.0,5.5,0.0,/profile/Pavel-Ermolinski-335/,/stats/acb/2005/Malaga,2005,acb,Pavel-Ermolinski-335,Malaga
Sergi Grimau,Girona,29,8.4,5.4,1.7,4.1,42.3%,0.5,3.6,13.0%,0.5,0.6,75.0%,1.7,2.7,4.4,1.1,1.7,0.2,1.1,8.5,/profile/Sergi-Grimau-38176/,/stats/acb/2005/Girona,2005,acb,Sergi-Grimau-38176,Girona
Marc Rubio,Joventut,5,3.6,4.4,2.2,4.4,50.0%,0.0,6.6,0.0%,0.0,0.0,0.0%,4.4,2.2,6.6,2.2,2.2,0.0,0.0,2.2,/profile/Marc-Rubio-38022/,/stats/acb/2005/Joventut,2005,acb,Marc-Rubio-38022,Joventut
Casey Schmidt,Manresa,2,14.3,4.3,0.0,2.9,0.0%,1.4,1.4,100.0%,0.0,0.0,0.0%,0.0,8.6,8.6,1.4,0.0,0.0,2.9,1.4,/profile/Casey-Schmidt-35400/,/stats/acb/2005/Manresa,2005,acb,Casey-Schmidt-35400,Manresa
Remon Van De Hare,Barcelona,5,4.8,3.5,1.7,6.9,25.0%,0.0,0.0,0.0%,0.0,0.0,0.0%,0.0,5.2,5.2,0.0,0.0,3.5,1.7,10.4,/profile/Remon-Van-de-Hare-36358/,/stats/acb/2005/Barcelona,2005,acb,Remon-Van-de-Hare-36358,Barcelona
Ramon Bordas,Lleida,2,10.6,1.8,0.0,1.8,0.0%,0.0,0.0,0.0%,1.8,7.3,25.0%,0.0,3.7,3.7,1.8,0.0,0.0,1.8,7.3,/profile/Ramon-Bordas-38131/,/stats/acb/2005/Lleida,2005,acb,Ramon-Bordas-38131,Lleida
Jon Santamaria,Vitoria,1,0.7,0.0,0.0,0.0,0.0%,0.0,0.0,0.0%,0.0,0.0,0.0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/profile/Jon-Santamaria-37960/,/stats/acb/2005/Vitoria,2005,acb,Jon-Santamaria-37960,Vitoria
Daniel Munoz,Real Madrid,1,2.9,0.0,0.0,0.0,0.0%,0.0,14.1,0.0%,0.0,0.0,0.0%,0.0,0.0,0.0,14.1,0.0,0.0,42.3,14.1,/profile/Daniel-Munoz-37800/,/stats/acb/2005/Real%20Madrid,2005,acb,Daniel-Munoz-37800,Real%20Madrid
Bryce Drew,Valencia,3,6.6,0.0,0.0,0.0,0.0%,0.0,10.0,0.0%,0.0,0.0,0.0%,2.0,4.0,6.0,0.0,0.0,0.0,2.0,2.0,/profile/Bryce-Drew-2270/,/stats/acb/2005/Valencia,2005,acb,Bryce-Drew-2270,Valencia
Sergi Clavaguera,Girona,1,1.3,0.0,0.0,30.3,0.0%,0.0,0.0,0.0%,0.0,0.0,0.0%,0.0,0.0,0.0,0.0,0.0,0.0,30.3,0.0,/profile/Sergi-Clavaguera-38175/,/stats/acb/2005/Girona,2005,acb,Sergi-Clavaguera-38175,Girona
Fran Cano,Alicante,2,1.7,0.0,0.0,0.0,0.0%,0.0,0.0,0.0%,0.0,0.0,0.0%,0.0,0.0,0.0,11.6,0.0,0.0,11.6,0.0,/profile/Fran-Cano-36728/,/stats/acb/2005/Alicante,2005,acb,Fran-Cano-36728,Alicante
Andrea Camata,Bilbao,2,2.6,0.0,0.0,0.0,0.0%,0.0,0.0,0.0%,0.0,0.0,0.0%,0.0,15.3,15.3,0.0,0.0,0.0,0.0,0.0,/profile/Andrea-Camata-35373/,/stats/acb/2005/Bilbao,2005,acb,Andrea-Camata-35373,Bilbao
Dani Callejo,Lleida,5,1.5,0.0,0.0,0.0,0.0%,0.0,5.2,0.0%,0.0,0.0,0.0%,0.0,5.2,5.2,5.2,0.0,0.0,5.2,10.3,/profile/Dani-Callejo-35852/,/stats/acb/2005/Lleida,2005,acb,Dani-Callejo-35852,Lleida
Miguel Garcia,Lleida,1,0.8,0.0,0.0,0.0,0.0%,0.0,0.0,0.0%,0.0,0.0,0.0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.5,/profile/Miguel-Garcia-38011/,/stats/acb/2005/Lleida,2005,acb,Miguel-Garcia-38011,Lleida
Josep Mestres,Estudiantes,1,0.3,0.0,0.0,0.0,0.0%,0.0,0.0,0.0%,0.0,0.0,0.0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/profile/Josep-Mestres-37963/,/stats/acb/2005/Estudiantes,2005,acb,Josep-Mestres-37963,Estudiantes
Jose Angel Antelo,Real Madrid,3,2.9,0.0,0.0,4.7,0.0%,0.0,4.7,0.0%,0.0,0.0,0.0%,4.7,9.5,14.2,0.0,0.0,0.0,0.0,4.7,/profile/Jose-Angel-Antelo-270/,/stats/acb/2005/Real%20Madrid,2005,acb,Jose-Angel-Antelo-270,Real%20Madrid
Alberto Aspe,Real Madrid,2,1.1,0.0,0.0,18.6,0.0%,0.0,0.0,0.0%,0.0,0.0,0.0%,0.0,0.0,0.0,0.0,18.6,0.0,0.0,18.6,/profile/Alberto-Aspe-37153/,/stats/acb/2005/Real%20Madrid,2005,acb,Alberto-Aspe-37153,Real%20Madrid
Albert Ros,Girona,1,1.1,0.0,0.0,0.0,0.0%,0.0,34.4,0.0%,0.0,0.0,0.0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.4,/profile/Albert-Ros-37706/,/stats/acb/2005/Girona,2005,acb,Albert-Ros-37706,Girona
Pablo Alemany,Sevilla,1,0.6,0.0,0.0,0.0,0.0%,0.0,0.0,0.0%,0.0,0.0,0.0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/profile/Pablo-Alemany-38100/,/stats/acb/2005/Sevilla,2005,acb,Pablo-Alemany-38100,Sevilla
Eduard Riu,Manresa,2,1.8,0.0,0.0,0.0,0.0%,0.0,0.0,0.0%,0.0,0.0,0.0%,11.5,0.0,11.5,0.0,0.0,0.0,0.0,46.1,/profile/Eduard-Riu-37837/,/stats/acb/2005/Manresa,2005,acb,Eduard-Riu-37837,Manresa
Roberto Nunez,Bilbao,4,4.8,0.0,0.0,4.2,0.0%,0.0,6.3,0.0%,0.0,4.2,0.0%,0.0,0.0,0.0,2.1,0.0,0.0,4.2,6.3,/profile/Roberto-Nunez-35591/,/stats/acb/2005/Bilbao,2005,acb,Roberto-Nunez-35591,Bilbao
Eduard Villacampa,Lleida,2,3.6,0.0,0.0,10.9,0.0%,0.0,0.0,0.0%,0.0,0.0,0.0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/profile/Eduard-Villacampa-37838/,/stats/acb/2005/Lleida,2005,acb,Eduard-Villacampa-37838,Lleida
Richard Nguema,Real Madrid,1,0.0,"1,000.0",0.0,0.0,0.0%,0.0,0.0,0.0%,"1,000.0","1,000.0",50.0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/profile/Richard-Nguema-38549/,/stats/acb/2006/Real%20Madrid,2006,acb,Richard-Nguema-38549,Real%20Madrid
Jose Almeida,Valladolid,3,0.5,50.7,25.3,25.3,100.0%,0.0,0.0,0.0%,0.0,0.0,0.0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/profile/Jose-Almeida-38426/,/stats/acb/2006/Valladolid,2006,acb,Jose-Almeida-38426,Valladolid
Will McDonald,Estudiantes,37,27.5,24.2,9.7,16.6,58.5%,0.2,0.6,25.0%,4.3,6.6,65.3%,3.4,4.7,8.1,0.7,1.2,1.1,3.4,4.6,/profile/Will-McDonald-5228/,/stats/acb/2006/Estudiantes,2006,acb,Will-McDonald-5228,Estudiantes
Juan Carlos Navarro,Barcelona,37,31.0,24.1,4.5,8.5,52.8%,3.6,8.3,43.0%,4.5,5.2,86.1%,0.3,2.7,3.0,4.3,1.2,0.0,2.7,2.8,/profile/Juan-Carlos-Navarro-5183/,/stats/acb/2006/Barcelona,2006,acb,Juan-Carlos-Navarro-5183,Barcelona
Rodney White,Manresa,20,34.7,23.8,6.9,13.3,51.9%,2.2,6.9,31.4%,3.5,4.5,78.2%,2.0,5.6,7.5,2.2,1.9,0.6,3.6,3.0,/profile/Rodney-White-4840/,/stats/acb/2006/Manresa,2006,acb,Rodney-White-4840,Manresa
Louis Bullock,Real Madrid,36,29.3,23.2,4.2,9.1,45.7%,2.8,7.5,37.9%,6.4,7.2,89.0%,0.5,2.1,2.6,3.7,1.7,0.0,1.8,3.9,/profile/Louis-Bullock-5223/,/stats/acb/2006/Real%20Madrid,2006,acb,Louis-Bullock-5223,Real%20Madrid
Sergio Sanchez,Fuenlabrada,34,18.8,23.2,4.1,8.3,49.6%,2.1,5.6,37.1%,8.7,9.9,87.3%,0.6,3.1,3.6,5.3,1.2,0.3,4.3,2.9,/profile/Sergio-Sanchez-36429/,/stats/acb/2006/Fuenlabrada,2006,acb,Sergio-Sanchez-36429,Fuenlabrada
Luis Scola,Vitoria,43,29.1,23.1,9.4,15.0,62.7%,0.0,0.0,0.0%,4.3,6.0,72.9%,3.3,6.7,9.9,2.6,1.7,0.7,3.0,5.1,/profile/Luis-Scola-5184/,/stats/acb/2006/Vitoria,2006,acb,Luis-Scola-5184,Vitoria
Adam Harrington,Gran Canaria,8,17.1,23.0,2.4,5.3,44.4%,5.3,10.6,50.0%,2.4,3.2,72.7%,0.3,1.5,1.8,1.2,0.9,0.0,2.7,6.5,/profile/Adam-Harrington-2736/,/stats/acb/2006/Gran%20Canaria,2006,acb,Adam-Harrington-2736,Gran%20Canaria
Lou Roe,Sevilla,33,34.6,22.9,6.6,12.5,53.2%,1.5,3.8,38.9%,5.1,7.0,73.7%,1.8,6.5,8.3,2.4,1.4,1.8,3.5,3.4,/profile/Lou-Roe-4150/,/stats/acb/2006/Sevilla,2006,acb,Lou-Roe-4150,Sevilla
Pete Mickeal,Breogan,34,33.9,22.7,6.8,13.9,49.1%,0.4,1.3,32.4%,7.8,9.5,82.3%,3.0,5.8,8.7,1.7,1.7,0.9,3.7,3.4,/profile/Pete-Mickeal-5227/,/stats/acb/2006/Breogan,2006,acb,Pete-Mickeal-5227,Breogan
Curtis Borchardt,Granada,17,27.9,22.4,7.6,12.5,60.7%,0.0,0.0,0.0%,7.3,10.5,69.8%,5.0,8.2,13.2,1.0,1.5,2.8,2.6,4.9,/profile/Curtis-Borchardt-1735/,/stats/acb/2006/Granada,2006,acb,Curtis-Borchardt-1735,Granada
Martin Rancik,Bilbao,15,22.9,22.3,7.9,15.3,51.6%,0.8,2.4,35.0%,4.1,5.5,73.9%,2.3,4.4,6.7,1.3,1.2,1.1,2.0,4.8,/profile/Martin-Rancik-36220/,/stats/acb/2006/Bilbao,2006,acb,Martin-Rancik-36220,Bilbao
Igor Rakocevic,Real Madrid,27,27.9,22.0,3.8,7.9,47.9%,3.0,7.8,38.7%,5.3,6.9,76.8%,0.6,3.0,3.5,4.8,1.4,0.0,4.4,3.2,/profile/Igor-Rakocevic-4021/,/stats/acb/2006/Real%20Madrid,2006,acb,Igor-Rakocevic-4021,Real%20Madrid
Ivan Koljevic,Bilbao,20,12.6,21.9,2.8,7.8,35.4%,3.9,10.9,35.8%,4.7,5.2,90.6%,2.3,2.8,5.0,5.4,1.6,0.0,4.7,5.2,/profile/Ivan-Koljevic-38/,/stats/acb/2006/Bilbao,2006,acb,Ivan-Koljevic-38,Bilbao
Jordi Grimau,Vitoria,5,3.6,21.9,4.4,8.7,50.0%,4.4,8.7,50.0%,0.0,0.0,0.0%,2.2,4.4,6.6,2.2,0.0,0.0,4.4,4.4,/profile/Jordi-Grimau-36110/,/stats/acb/2006/Vitoria,2006,acb,Jordi-Grimau-36110,Vitoria
Miroslav Beric,Menorca,2,12.0,21.8,3.4,6.7,50.0%,3.4,8.4,40.0%,5.0,13.4,37.5%,1.7,1.7,3.4,0.0,0.0,0.0,5.0,8.4,/profile/Miroslav-Beric-36249/,/stats/acb/2006/Menorca,2006,acb,Miroslav-Beric-36249,Menorca
Anthony Goldwire,Valencia,8,11.5,21.4,4.7,9.0,52.4%,2.1,7.3,29.4%,5.6,6.0,92.9%,0.0,2.1,2.1,1.7,1.3,0.0,2.6,5.1,/profile/Anthony-Goldwire-2576/,/stats/acb/2006/Valencia,2006,acb,Anthony-Goldwire-2576,Valencia
Maurice Carter,Girona,1,18.9,21.1,2.1,4.2,50.0%,4.2,8.4,50.0%,4.2,4.2,100.0%,0.0,6.3,6.3,0.0,2.1,0.0,2.1,0.0,/profile/Maurice-Carter-1952/,/stats/acb/2006/Girona,2006,acb,Maurice-Carter-1952,Girona
Marcus Brown,Malaga,45,27.3,21.0,4.5,8.2,55.1%,1.9,5.0,36.8%,6.4,7.1,89.1%,0.6,1.9,2.5,3.3,1.2,0.0,2.7,4.3,/profile/Marcus-Brown-1831/,/stats/acb/2006/Malaga,2006,acb,Marcus-Brown-1831,Malaga
Alfonso Sanchez,Malaga,5,3.8,21.0,4.2,4.2,100.0%,2.1,6.3,33.3%,6.3,10.5,60.0%,0.0,4.2,4.2,2.1,0.0,0.0,2.1,4.2,/profile/Alfonso-Sanchez-38269/,/stats/acb/2006/Malaga,2006,acb,Alfonso-Sanchez-38269,Malaga
Corsley Edwards,Granada,6,18.6,20.5,7.8,15.9,48.9%,0.0,0.0,0.0%,4.9,5.3,93.3%,1.8,4.9,6.7,0.4,1.4,1.1,2.5,5.3,/profile/Corsley-Edwards-2332/,/stats/acb/2006/Granada,2006,acb,Corsley-Edwards-2332,Granada
Bernard Hopkins,Valladolid,34,30.7,20.4,7.6,12.3,61.8%,0.0,0.0,0.0%,5.2,7.3,71.0%,2.7,5.4,8.2,2.1,1.5,0.7,2.4,3.6,/profile/Bernard-Hopkins-35763/,/stats/acb/2006/Valladolid,2006,acb,Bernard-Hopkins-35763,Valladolid
Andre Turner,Menorca,4,29.1,20.3,3.1,7.2,42.9%,3.4,6.9,50.0%,3.8,4.5,84.6%,1.0,2.4,3.4,6.2,2.4,0.0,5.2,2.8,/profile/Andre-Turner-4658/,/stats/acb/2006/Menorca,2006,acb,Andre-Turner-4658,Menorca
Donatas Slanina,Sevilla,34,29.4,20.3,4.0,6.1,66.2%,2.8,6.5,42.6%,4.0,4.8,82.5%,0.3,2.0,2.3,1.9,1.3,0.1,1.9,4.2,/profile/Donatas-Slanina-5632/,/stats/acb/2006/Sevilla,2006,acb,Donatas-Slanina-5632,Sevilla
Dimos Dikoudis,Valencia,34,27.3,20.2,7.4,13.3,55.8%,0.9,2.5,33.9%,2.9,5.0,56.8%,3.1,5.1,8.2,1.5,0.9,0.4,3.0,4.6,/profile/Dimos-Dikoudis-5579/,/stats/acb/2006/Valencia,2006,acb,Dimos-Dikoudis-5579,Valencia
Andy Panko,Bilbao,34,28.9,20.1,5.5,10.3,53.4%,1.4,4.1,34.3%,4.8,5.5,87.1%,1.9,5.2,7.1,1.1,1.4,0.1,2.5,3.3,/profile/Andy-Panko-3863/,/stats/acb/2006/Bilbao,2006,acb,Andy-Panko-3863,Bilbao
Bruno Sundov,Alicante,30,13.6,20.1,7.9,14.8,53.3%,0.7,2.0,35.0%,2.3,3.4,65.7%,2.2,5.3,7.5,0.9,0.9,0.7,3.0,8.4,/profile/Bruno-Sundov-4516/,/stats/acb/2006/Alicante,2006,acb,Bruno-Sundov-4516,Alicante
