Player,Team,G,MP,PER,EFF,EFF_per_40,EWA,Poss_per_G,Tm_Poss_per_G,Pct_of_Tm_Poss,Pts_per_Poss,FGA_per_Poss,FTA_per_Poss,AST_per_Poss,TO_per_Poss,Player_Link,Team_Link,Season,League,DX_Player_ID,DX_Team_ID
Silas Mills,Bourg,19,32.6,23.4,19.7,24.2,3.87,12.9,71.0,18.1%,1.17,0.78,0.31,0.18,0.19,/profile/Silas-Mills-36435/,/stats/french/2007/Bourg,2007,french,Silas-Mills-36435,Bourg
Terrell Everett,Chalon,40,32.2,19.2,16.6,20.6,5.40,13.0,74.7,17.4%,0.99,0.82,0.23,0.41,0.21,/profile/Terrell-Everett-491/,/stats/french/2007/Chalon,2007,french,Terrell-Everett-491,Chalon
Markus Carr,Reims,34,32.2,13.5,11.5,14.2,1.45,16.3,73.7,22.0%,0.88,0.84,0.14,0.32,0.20,/profile/Markus-Carr-35136/,/stats/french/2007/Reims,2007,french,Markus-Carr-35136,Reims
Marcus Wilson,Bourg,18,31.7,16.6,12.8,16.1,1.64,12.9,71.0,18.2%,1.16,0.82,0.17,0.18,0.18,/profile/Marcus-Wilson-37474/,/stats/french/2007/Bourg,2007,french,Marcus-Wilson-37474,Bourg
Rickey Paulding,Gravelines,36,31.7,16.0,12.2,15.4,2.96,11.3,72.6,15.6%,1.14,0.83,0.38,0.22,0.18,/profile/Rickey-Paulding-5296/,/stats/french/2007/Gravelines,2007,french,Rickey-Paulding-5296,Gravelines
Bobby Dixon,Gravelines,3,31.7,9.2,10.3,13.1,-0.08,19.6,72.6,27.0%,0.72,0.80,0.07,0.20,0.26,/profile/Bobby-Dixon-5572/,/stats/french/2007/Gravelines,2007,french,Bobby-Dixon-5572,Gravelines
Anthony Dobbins,Cholet,21,31.7,14.9,12.0,15.2,1.36,11.3,71.6,15.8%,0.86,0.84,0.45,0.21,0.14,/profile/Anthony-Dobbins-38287/,/stats/french/2007/Cholet,2007,french,Anthony-Dobbins-38287,Cholet
Jermaine Guice,Chalon,40,31.4,15.4,12.0,15.3,2.89,9.8,74.7,13.1%,1.15,0.77,0.32,0.26,0.16,/profile/Jermaine-Guice-36824/,/stats/french/2007/Chalon,2007,french,Jermaine-Guice-36824,Chalon
Rob Lewin,Reims,34,31.3,18.5,17.0,21.7,4.05,10.4,73.7,14.1%,1.04,0.80,0.40,0.15,0.20,/profile/Rob-Lewin-31987/,/stats/french/2007/Reims,2007,french,Rob-Lewin-31987,Reims
Mario Bennett,Dijon,17,30.7,14.8,14.6,19.0,1.03,10.3,73.5,14.0%,0.95,0.77,0.33,0.17,0.23,/profile/Mario-Bennett-1660/,/stats/french/2007/Dijon,2007,french,Mario-Bennett-1660,Dijon
Eric Campbell,Le Mans,35,30.7,21.8,18.1,23.6,5.88,10.1,70.8,14.2%,1.24,0.84,0.27,0.19,0.16,/profile/Eric-Campbell-5571/,/stats/french/2007/Le%20Mans,2007,french,Eric-Campbell-5571,Le%20Mans
Clint Harrison,Pau-Orthez,31,30.6,17.9,13.3,17.3,3.36,11.7,72.4,16.2%,1.16,0.89,0.17,0.25,0.11,/profile/Clint-Harrison-36630/,/stats/french/2007/Pau-Orthez,2007,french,Clint-Harrison-36630,Pau-Orthez
Yohann Sangare,Villeurbanne,37,30.5,13.0,11.1,14.5,1.24,9.1,74.7,12.2%,0.95,0.76,0.16,0.45,0.24,/profile/Yohann-Sangare-37683/,/stats/french/2007/Villeurbanne,2007,french,Yohann-Sangare-37683,Villeurbanne
Kenny Gregory,Le Mans,30,30.5,18.5,14.5,19.0,3.51,14.2,70.8,20.1%,1.12,0.89,0.22,0.17,0.13,/profile/Kenny-Gregory-5355/,/stats/french/2007/Le%20Mans,2007,french,Kenny-Gregory-5355,Le%20Mans
Benjamin Dewar,Orleans,33,30.5,16.8,12.9,17.0,3.00,10.4,72.8,14.3%,1.20,0.87,0.25,0.21,0.14,/profile/Benjamin-Dewar-38678/,/stats/french/2007/Orleans,2007,french,Benjamin-Dewar-38678,Orleans
Dwayne Mitchell,Paris Basket Racing,32,30.4,16.3,12.9,17.0,2.66,10.3,72.1,14.3%,1.08,0.83,0.24,0.23,0.22,/profile/Dwayne-Mitchell-515/,/stats/french/2007/Paris%20Basket%20Racing,2007,french,Dwayne-Mitchell-515,Paris%20Basket%20Racing
Brian Swift,Bourg,24,30.3,10.3,9.0,11.8,-0.18,10.0,71.0,14.1%,0.87,0.74,0.14,0.40,0.27,/profile/Brian-Swift-29214/,/stats/french/2007/Bourg,2007,french,Brian-Swift-29214,Bourg
T.J. Thompson,Hyeres-Toulon,13,30.2,12.8,9.9,13.2,0.39,13.6,74.5,18.2%,0.95,0.92,0.13,0.28,0.16,/profile/T.J.-Thompson-29945/,/stats/french/2007/Hyeres-Toulon,2007,french,T.J.-Thompson-29945,Hyeres-Toulon
Vladimir Petrovic,Paris Basket Racing,34,29.9,15.6,13.0,17.4,2.43,12.4,72.1,17.1%,1.00,0.83,0.17,0.20,0.20,/profile/Vladimir-Petrovic-35641/,/stats/french/2007/Paris%20Basket%20Racing,2007,french,Vladimir-Petrovic-35641,Paris%20Basket%20Racing
Mamoutou Diarra,Chalon,40,29.9,12.5,9.5,12.6,1.03,10.2,74.7,13.7%,1.03,0.88,0.30,0.11,0.14,/profile/Mamoutou-Diarra-5586/,/stats/french/2007/Chalon,2007,french,Mamoutou-Diarra-5586,Chalon
Steed Tchicamboud,Cholet,35,29.6,12.4,9.6,13.0,0.81,10.8,71.6,15.0%,0.90,0.72,0.36,0.31,0.23,/profile/Steed-Tchicamboud-38960/,/stats/french/2007/Cholet,2007,french,Steed-Tchicamboud-38960,Cholet
Cedrick Banks,Nancy,40,29.6,13.8,10.5,14.1,1.78,11.5,77.3,14.8%,1.05,0.87,0.21,0.22,0.16,/profile/Cedrick-Banks-5611/,/stats/french/2007/Nancy,2007,french,Cedrick-Banks-5611,Nancy
Chuck Eidson,Strasbourg,35,29.5,24.5,17.8,24.1,7.01,13.1,72.5,18.1%,1.19,0.79,0.37,0.29,0.14,/profile/Chuck-Eidson-5350/,/stats/french/2007/Strasbourg,2007,french,Chuck-Eidson-5350,Strasbourg
Larry Owens,Clermont,34,29.5,15.9,12.4,16.8,2.53,10.4,71.1,14.7%,0.96,0.81,0.25,0.22,0.21,/profile/Larry-Owens-5949/,/stats/french/2007/Clermont,2007,french,Larry-Owens-5949,Clermont
Chris Garner,Cholet,15,29.3,8.5,6.9,9.5,-0.50,9.6,71.6,13.4%,0.82,0.87,0.09,0.21,0.20,/profile/Chris-Garner-2518/,/stats/french/2007/Cholet,2007,french,Chris-Garner-2518,Cholet
Tomislav Ruzic,Besancon,33,29.2,18.1,16.0,21.9,3.47,9.3,78.0,11.9%,1.20,0.91,0.18,0.11,0.13,/profile/Tomislav-Ruzic-35625/,/stats/french/2007/Besancon,2007,french,Tomislav-Ruzic-35625,Besancon
Joah Tucker,Le Havre,34,29.2,14.9,12.0,16.5,2.01,12.0,75.9,15.8%,1.07,0.88,0.22,0.07,0.15,/profile/Joah-Tucker-492/,/stats/french/2007/Le%20Havre,2007,french,Joah-Tucker-492,Le%20Havre
Roy Hairston,Clermont,22,29.0,14.5,10.9,15.0,1.17,12.6,71.1,17.8%,0.97,0.83,0.12,0.12,0.19,/profile/Roy-Hairston-38935/,/stats/french/2007/Clermont,2007,french,Roy-Hairston-38935,Clermont
Brian Brown,Hyeres-Toulon,34,29.0,13.7,10.6,14.7,1.42,13.3,74.5,17.9%,0.96,0.77,0.21,0.21,0.24,/profile/Brian-Brown-34349/,/stats/french/2007/Hyeres-Toulon,2007,french,Brian-Brown-34349,Hyeres-Toulon
Aaron Miles,Pau-Orthez,28,29.0,17.4,12.8,17.7,2.67,10.3,72.4,14.2%,1.01,0.86,0.19,0.57,0.19,/profile/Aaron-Miles-73/,/stats/french/2007/Pau-Orthez,2007,french,Aaron-Miles-73,Pau-Orthez
David Bailey,Hyeres-Toulon,15,29.0,17.1,12.3,17.0,1.36,10.8,74.5,14.6%,1.10,0.85,0.24,0.34,0.21,/profile/David-Bailey-33035/,/stats/french/2007/Hyeres-Toulon,2007,french,David-Bailey-33035,Hyeres-Toulon
Matt Schneiderman,Reims,34,28.9,13.3,10.2,14.1,1.23,6.5,73.7,8.8%,1.18,0.95,0.26,0.15,0.14,/profile/Matt-Schneiderman-30954/,/stats/french/2007/Reims,2007,french,Matt-Schneiderman-30954,Reims
Antoine Mendy,Reims,34,28.9,13.6,10.0,13.9,1.35,13.0,73.7,17.7%,1.06,0.91,0.30,0.07,0.21,/profile/Antoine-Mendy-38665/,/stats/french/2007/Reims,2007,french,Antoine-Mendy-38665,Reims
Rowan Barrett,Villeurbanne,36,28.8,17.7,12.2,17.0,3.55,13.3,74.7,17.8%,1.15,0.79,0.23,0.13,0.17,/profile/Rowan-Barrett-36390/,/stats/french/2007/Villeurbanne,2007,french,Rowan-Barrett-36390,Villeurbanne
Nick Bradford,Reims,7,28.7,16.2,12.4,17.3,0.54,13.6,73.7,18.4%,0.98,0.83,0.26,0.16,0.18,/profile/Nick-Bradford-38514/,/stats/french/2007/Reims,2007,french,Nick-Bradford-38514,Reims
Ricardo Greer,Pau-Orthez,33,28.7,18.6,15.3,21.3,3.69,10.2,72.4,14.2%,1.01,0.76,0.30,0.38,0.22,/profile/Ricardo-Greer-5370/,/stats/french/2007/Pau-Orthez,2007,french,Ricardo-Greer-5370,Pau-Orthez
Michael Wright,Pau-Orthez,27,28.7,23.8,17.1,23.9,4.98,11.9,72.4,16.5%,1.39,0.83,0.41,0.05,0.15,/profile/Michael-Wright-5303/,/stats/french/2007/Pau-Orthez,2007,french,Michael-Wright-5303,Pau-Orthez
Chris Hill,Clermont,34,28.4,19.1,13.0,18.3,4.00,13.0,71.1,18.2%,1.09,0.79,0.26,0.16,0.16,/profile/Chris-Hill-29636/,/stats/french/2007/Clermont,2007,french,Chris-Hill-29636,Clermont
Branko Sindjelic,Bourg,25,28.3,10.8,9.1,12.9,-0.01,9.7,71.0,13.7%,1.00,0.91,0.11,0.14,0.15,/profile/Branko-Sindjelic-37220/,/stats/french/2007/Bourg,2007,french,Branko-Sindjelic-37220,Bourg
Cory Bradford,Besancon,34,28.3,13.1,10.0,14.2,1.08,11.6,78.0,14.9%,1.03,0.86,0.13,0.29,0.18,/profile/Cory-Bradford-34762/,/stats/french/2007/Besancon,2007,french,Cory-Bradford-34762,Besancon
Lonnie Cooper,Strasbourg,16,28.3,13.0,10.3,14.6,0.48,10.6,72.5,14.6%,0.84,0.77,0.12,0.55,0.21,/profile/Lonnie-Cooper-37441/,/stats/french/2007/Strasbourg,2007,french,Lonnie-Cooper-37441,Strasbourg
Rob Feaster,Clermont,8,28.0,6.4,6.3,8.9,-0.50,12.3,71.1,17.3%,0.77,0.89,0.11,0.15,0.23,/profile/Rob-Feaster-38144/,/stats/french/2007/Clermont,2007,french,Rob-Feaster-38144,Clermont
Dainius Adomaitis,Gravelines,28,28.0,13.9,10.7,15.3,1.22,8.1,72.6,11.2%,1.18,0.81,0.29,0.22,0.12,/profile/Dainius-Adomaitis-35847/,/stats/french/2007/Gravelines,2007,french,Dainius-Adomaitis-35847,Gravelines
Norm Richardson,Cholet,15,27.9,11.1,7.8,11.2,0.05,13.4,71.6,18.7%,0.85,0.90,0.13,0.19,0.12,/profile/Norm-Richardson-4083/,/stats/french/2007/Cholet,2007,french,Norm-Richardson-4083,Cholet
Austin Nichols,Hyeres-Toulon,34,27.9,14.4,10.3,14.7,1.69,9.8,74.5,13.1%,1.13,0.85,0.32,0.16,0.16,/profile/Austin-Nichols-5454/,/stats/french/2007/Hyeres-Toulon,2007,french,Austin-Nichols-5454,Hyeres-Toulon
Laurent Foirest,Villeurbanne,16,27.8,13.4,10.6,15.2,0.57,8.6,74.7,11.5%,0.93,0.74,0.28,0.36,0.17,/profile/Laurent-Foirest-35519/,/stats/french/2007/Villeurbanne,2007,french,Laurent-Foirest-35519,Villeurbanne
Thomas Andrieux,Reims,24,27.6,10.2,7.9,11.4,-0.21,10.2,73.7,13.9%,0.94,0.94,0.11,0.14,0.14,/profile/Thomas-Andrieux-37093/,/stats/french/2007/Reims,2007,french,Thomas-Andrieux-37093,Reims
Taj Gray,Cholet,35,27.6,24.4,17.0,24.7,6.54,13.9,71.6,19.5%,1.16,0.86,0.32,0.07,0.15,/profile/Taj-Gray-338/,/stats/french/2007/Cholet,2007,french,Taj-Gray-338,Cholet
Omar Cook,Strasbourg,5,27.4,18.0,13.8,20.1,0.49,7.9,72.5,10.9%,0.91,0.94,0.10,1.09,0.23,/profile/Omar-Cook-2055/,/stats/french/2007/Strasbourg,2007,french,Omar-Cook-2055,Strasbourg
Uche Nsonwu-Amadi,Gravelines,36,27.3,20.6,16.4,24.1,4.78,11.4,72.6,15.7%,1.11,0.77,0.31,0.12,0.20,/profile/Uche-Nsonwu-Amadi-5477/,/stats/french/2007/Gravelines,2007,french,Uche-Nsonwu-Amadi-5477,Gravelines
Roderick Middleton,Clermont,17,26.9,8.6,5.5,8.2,-0.50,7.6,71.1,10.7%,0.91,0.91,0.19,0.20,0.19,/profile/Roderick-Middleton-28660/,/stats/french/2007/Clermont,2007,french,Roderick-Middleton-28660,Clermont
Branko Milisavljevic,Nancy,27,26.9,17.4,12.8,19.0,2.36,12.8,77.3,16.5%,1.05,0.68,0.30,0.36,0.21,/profile/Branko-Milisavljevic-5569/,/stats/french/2007/Nancy,2007,french,Branko-Milisavljevic-5569,Nancy
Pierre Wooten,Besancon,8,26.8,10.8,8.3,12.3,-0.01,11.9,78.0,15.3%,0.81,0.81,0.29,0.31,0.21,/profile/Pierre-Wooten-32213/,/stats/french/2007/Besancon,2007,french,Pierre-Wooten-32213,Besancon
Pero Dujmovic,Cholet,3,26.7,14.0,10.3,15.5,0.13,10.3,71.6,14.4%,0.94,0.91,0.23,0.26,0.03,/profile/Pero-Dujmovic-36997/,/stats/french/2007/Cholet,2007,french,Pero-Dujmovic-36997,Cholet
Aerick Sanders,Strasbourg,35,26.5,22.7,16.1,24.3,5.47,8.9,72.5,12.3%,1.35,0.79,0.43,0.07,0.14,/profile/Aerick-Sanders-5651/,/stats/french/2007/Strasbourg,2007,french,Aerick-Sanders-5651,Strasbourg
Marc-Antoine Pellin,Roanne,39,26.4,12.1,9.8,14.9,0.65,5.9,77.1,7.6%,0.79,0.65,0.16,0.89,0.38,/profile/Marc-Antoine-Pellin-5041/,/stats/french/2007/Roanne,2007,french,Marc-Antoine-Pellin-5041,Roanne
Melvin Sanders,Pau-Orthez,12,26.4,20.9,13.3,20.2,1.59,9.6,72.4,13.2%,1.27,1.05,0.07,0.21,0.04,/profile/Melvin-Sanders-5453/,/stats/french/2007/Pau-Orthez,2007,french,Melvin-Sanders-5453,Pau-Orthez
Marc Brown,Hyeres-Toulon,5,26.4,7.0,5.4,8.2,-0.25,6.0,74.5,8.1%,0.76,0.73,0.27,0.53,0.27,/profile/Marc-Brown-38021/,/stats/french/2007/Hyeres-Toulon,2007,french,Marc-Brown-38021,Hyeres-Toulon
Terence Dials,Orleans,34,26.3,19.2,13.9,21.1,3.75,12.6,72.8,17.3%,1.07,0.79,0.33,0.10,0.21,/profile/Terence-Dials-357/,/stats/french/2007/Orleans,2007,french,Terence-Dials-357,Orleans
Sandro Nicevic,Le Mans,36,26.2,19.6,14.8,22.6,4.11,12.0,70.8,16.9%,1.02,0.76,0.25,0.23,0.19,/profile/Sandro-Nicevic-5426/,/stats/french/2007/Le%20Mans,2007,french,Sandro-Nicevic-5426,Le%20Mans
Rahshon Turner,Gravelines,12,25.8,18.3,13.3,20.6,1.15,11.1,72.6,15.3%,1.05,0.71,0.34,0.17,0.26,/profile/Rahshon-Turner-37009/,/stats/french/2007/Gravelines,2007,french,Rahshon-Turner-37009,Gravelines
Jermaine Boyette,Orleans,34,25.8,20.3,12.2,18.9,4.16,10.5,72.8,14.4%,1.23,0.87,0.31,0.19,0.17,/profile/Jermaine-Boyette-32245/,/stats/french/2007/Orleans,2007,french,Jermaine-Boyette-32245,Orleans
Chevon Troutman,Villeurbanne,35,25.7,25.5,17.4,27.1,6.59,12.1,74.7,16.1%,1.23,0.76,0.37,0.12,0.21,/profile/Chevon-Troutman-319/,/stats/french/2007/Villeurbanne,2007,french,Chevon-Troutman-319,Villeurbanne
Ryan Forehan-Kelly,Besancon,21,25.7,15.5,11.2,17.4,1.26,9.3,78.0,11.9%,1.15,0.96,0.18,0.23,0.09,/profile/Ryan-Forehan-Kelly-35130/,/stats/french/2007/Besancon,2007,french,Ryan-Forehan-Kelly-35130,Besancon
Cyril Julian,Nancy,31,25.6,25.1,18.2,28.4,5.65,10.6,77.3,13.7%,1.32,0.77,0.42,0.06,0.13,/profile/Cyril-Julian-5537/,/stats/french/2007/Nancy,2007,french,Cyril-Julian-5537,Nancy
John Gilchrist,Pau-Orthez,5,25.6,13.5,8.6,13.4,0.17,8.8,72.4,12.2%,1.09,0.89,0.23,0.20,0.16,/profile/John-Gilchrist-6/,/stats/french/2007/Pau-Orthez,2007,french,John-Gilchrist-6,Pau-Orthez
Brian Greene,Villeurbanne,28,25.6,20.6,13.7,21.5,3.48,13.2,74.7,17.7%,1.10,0.85,0.28,0.14,0.14,/profile/Brian-Greene-33490/,/stats/french/2007/Villeurbanne,2007,french,Brian-Greene-33490,Villeurbanne
Nebojsa Bogavac,Le Mans,34,25.4,14.5,9.5,14.9,1.60,8.4,70.8,11.8%,1.11,0.81,0.28,0.28,0.13,/profile/Nebojsa-Bogavac-38077/,/stats/french/2007/Le%20Mans,2007,french,Nebojsa-Bogavac-38077,Le%20Mans
John Best,Chalon,39,25.4,17.2,11.6,18.2,3.12,10.5,74.7,14.1%,1.12,0.87,0.20,0.16,0.17,/profile/John-Best-37403/,/stats/french/2007/Chalon,2007,french,John-Best-37403,Chalon
Mike Smith,Strasbourg,36,25.3,15.3,10.8,17.0,2.01,10.4,72.5,14.3%,1.01,0.84,0.10,0.17,0.18,/profile/Mike-Smith-4403/,/stats/french/2007/Strasbourg,2007,french,Mike-Smith-4403,Strasbourg
J.K. Edwards,Cholet,29,25.2,17.8,12.9,20.5,2.53,8.5,71.6,11.8%,1.07,0.81,0.29,0.15,0.20,/profile/J.K.-Edwards-32037/,/stats/french/2007/Cholet,2007,french,J.K.-Edwards-32037,Cholet
David Simon,Dijon,15,25.1,20.3,14.3,22.9,1.78,9.5,73.5,12.9%,1.20,0.81,0.37,0.13,0.17,/profile/David-Simon-89/,/stats/french/2007/Dijon,2007,french,David-Simon-89,Dijon
Ahmed Fellah,Orleans,29,25.0,15.1,10.4,16.6,1.53,5.5,72.8,7.5%,1.01,0.66,0.49,0.80,0.23,/profile/Ahmed-Fellah-38640/,/stats/french/2007/Orleans,2007,french,Ahmed-Fellah-38640,Orleans
Tony Skinn,Clermont,16,24.9,16.7,8.9,14.3,1.17,12.4,71.1,17.5%,1.04,0.83,0.24,0.16,0.15,/profile/Tony-Skinn-28363/,/stats/french/2007/Clermont,2007,french,Tony-Skinn-28363,Clermont
Kyle Milling,Hyeres-Toulon,33,24.8,9.9,8.8,14.2,-0.38,4.5,74.5,6.1%,0.90,0.64,0.27,0.25,0.35,/profile/Kyle-Milling-36156/,/stats/french/2007/Hyeres-Toulon,2007,french,Kyle-Milling-36156,Hyeres-Toulon
Benoit Gillet,Reims,34,24.7,9.1,5.7,9.2,-0.73,8.5,73.7,11.5%,0.82,0.76,0.12,0.24,0.23,/profile/Benoit-Gillet-37209/,/stats/french/2007/Reims,2007,french,Benoit-Gillet-37209,Reims
John Linehan,Nancy,16,24.7,15.1,10.2,16.5,0.85,7.7,77.3,10.0%,0.96,0.87,0.31,0.58,0.20,/profile/John-Linehan-34271/,/stats/french/2007/Nancy,2007,french,John-Linehan-34271,Nancy
Terrance Johnson,Dijon,34,24.7,15.8,9.3,15.1,2.07,10.0,73.5,13.6%,1.22,1.03,0.06,0.12,0.09,/profile/Terrance-Johnson-30899/,/stats/french/2007/Dijon,2007,french,Terrance-Johnson-30899,Dijon
Britton Johnsen,Pau-Orthez,29,24.5,16.3,11.7,19.2,1.92,10.8,72.4,14.9%,1.01,0.92,0.16,0.16,0.17,/profile/Britton-Johnsen-2986/,/stats/french/2007/Pau-Orthez,2007,french,Britton-Johnsen-2986,Pau-Orthez
Aymeric Jeanneau,Villeurbanne,28,24.4,10.1,7.8,12.8,-0.23,5.9,74.7,7.8%,0.90,0.71,0.24,0.74,0.27,/profile/Aymeric-Jeanneau-36589/,/stats/french/2007/Villeurbanne,2007,french,Aymeric-Jeanneau-36589,Villeurbanne
Paccelis Morlende,Gravelines,27,24.4,15.8,10.3,16.9,1.64,10.7,72.6,14.8%,0.99,0.76,0.26,0.33,0.19,/profile/Paccelis-Morlende-36988/,/stats/french/2007/Gravelines,2007,french,Paccelis-Morlende-36988,Gravelines
Zeb Cope,Orleans,34,24.3,15.0,10.7,17.6,1.72,9.7,72.8,13.3%,1.04,0.86,0.20,0.12,0.16,/profile/Zeb-Cope-32140/,/stats/french/2007/Orleans,2007,french,Zeb-Cope-32140,Orleans
Willem Laure,Chalon,10,24.3,15.0,9.7,16.0,0.51,8.4,74.7,11.3%,1.15,0.86,0.31,0.14,0.14,/profile/Willem-Laure-37127/,/stats/french/2007/Chalon,2007,french,Willem-Laure-37127,Chalon
Steeve Essart,Gravelines,34,24.1,11.7,8.1,13.4,0.38,5.9,72.6,8.1%,0.91,0.79,0.20,0.66,0.20,/profile/Steeve-Essart-37629/,/stats/french/2007/Gravelines,2007,french,Steeve-Essart-37629,Gravelines
Aldo Curti,Le Havre,34,24.1,11.1,7.5,12.5,0.13,6.6,75.9,8.7%,0.93,0.68,0.41,0.51,0.21,/profile/Aldo-Curti-5881/,/stats/french/2007/Le%20Havre,2007,french,Aldo-Curti-5881,Le%20Havre
Nando De Colo,Cholet,28,24.0,14.4,9.0,14.9,1.19,7.2,71.6,10.1%,1.11,0.82,0.19,0.29,0.24,/profile/Nando-De-Colo-5087/,/stats/french/2007/Cholet,2007,french,Nando-De-Colo-5087,Cholet
Maxime Zianveni,Nancy,38,24.0,18.0,13.1,21.9,3.26,9.6,77.3,12.4%,1.09,0.80,0.35,0.19,0.19,/profile/Maxime-Zianveni-36935/,/stats/french/2007/Nancy,2007,french,Maxime-Zianveni-36935,Nancy
Shawnta Rogers,Le Mans,3,23.7,10.1,7.0,11.8,-0.03,7.6,70.8,10.7%,0.92,1.05,0.09,0.35,0.13,/profile/Shawnta-Rogers-37060/,/stats/french/2007/Le%20Mans,2007,french,Shawnta-Rogers-37060,Le%20Mans
Kris Morlende,Paris Basket Racing,31,23.4,9.5,6.3,10.8,-0.46,7.3,72.1,10.2%,0.86,0.70,0.40,0.39,0.23,/profile/Kris-Morlende-37987/,/stats/french/2007/Paris%20Basket%20Racing,2007,french,Kris-Morlende-37987,Paris%20Basket%20Racing
Tyson Wheeler,Le Mans,14,23.3,9.8,6.1,10.6,-0.16,8.7,70.8,12.3%,0.83,0.83,0.18,0.43,0.23,/profile/Tyson-Wheeler-4831/,/stats/french/2007/Le%20Mans,2007,french,Tyson-Wheeler-4831,Le%20Mans
Slaven Rimac,Paris Basket Racing,4,23.3,12.6,8.3,14.2,0.08,8.0,72.1,11.0%,1.10,0.85,0.13,0.28,0.22,/profile/Slaven-Rimac-36442/,/stats/french/2007/Paris%20Basket%20Racing,2007,french,Slaven-Rimac-36442,Paris%20Basket%20Racing
Stephen Brun,Gravelines,35,23.0,10.2,7.2,12.6,-0.23,9.1,72.6,12.5%,0.92,0.93,0.05,0.13,0.16,/profile/Stephen-Brun-38589/,/stats/french/2007/Gravelines,2007,french,Stephen-Brun-38589,Gravelines
Derrick Obasohan,Hyeres-Toulon,33,22.9,23.0,12.7,22.2,4.59,12.1,74.5,16.3%,1.21,0.86,0.28,0.11,0.15,/profile/Derrick-Obasohan-5923/,/stats/french/2007/Hyeres-Toulon,2007,french,Derrick-Obasohan-5923,Hyeres-Toulon
Claude Marquis,Strasbourg,33,22.9,15.9,10.3,18.0,1.92,8.3,72.5,11.5%,1.13,0.84,0.31,0.11,0.21,/profile/Claude-Marquis-5480/,/stats/french/2007/Strasbourg,2007,french,Claude-Marquis-5480,Strasbourg
Yannick Bokolo,Le Mans,37,22.8,11.5,7.4,13.0,0.28,7.1,70.8,10.1%,0.88,0.74,0.36,0.50,0.24,/profile/Yannick-Bokolo-192/,/stats/french/2007/Le%20Mans,2007,french,Yannick-Bokolo-192,Le%20Mans
Pape Badiane,Roanne,40,22.7,16.2,11.2,19.8,2.45,7.1,77.1,9.2%,1.13,0.85,0.29,0.10,0.19,/profile/Pape-Badiane-5416/,/stats/french/2007/Roanne,2007,french,Pape-Badiane-5416,Roanne
Jurica Ruzic,Besancon,32,22.5,11.7,8.2,14.5,0.32,6.5,78.0,8.3%,1.00,1.03,0.14,0.22,0.10,/profile/Jurica-Ruzic-35517/,/stats/french/2007/Besancon,2007,french,Jurica-Ruzic-35517,Besancon
Sherman Gay,Le Havre,34,22.4,18.8,11.1,19.8,3.04,8.8,75.9,11.6%,1.19,0.95,0.28,0.04,0.12,/profile/Sherman-Gay-31215/,/stats/french/2007/Le%20Havre,2007,french,Sherman-Gay-31215,Le%20Havre
Lesly Bengaber,Bourg,34,22.3,9.5,6.4,11.6,-0.49,7.3,71.0,10.2%,0.84,0.73,0.19,0.23,0.23,/profile/Lesly-Bengaber-38816/,/stats/french/2007/Bourg,2007,french,Lesly-Bengaber-38816,Bourg
Kashif Hameed,Bourg,32,22.3,12.7,8.7,15.6,0.65,11.0,71.0,15.4%,0.93,0.78,0.26,0.09,0.23,/profile/Kashif-Hameed-38807/,/stats/french/2007/Bourg,2007,french,Kashif-Hameed-38807,Bourg
Amara Sy,Villeurbanne,31,22.2,14.4,8.5,15.4,1.21,8.2,74.7,11.0%,1.06,0.86,0.29,0.16,0.21,/profile/Amara-Sy-5559/,/stats/french/2007/Villeurbanne,2007,french,Amara-Sy-5559,Villeurbanne
Pape-Philippe Amagou,Le Mans,37,22.1,9.5,5.8,10.4,-0.55,6.3,70.8,8.9%,0.98,0.84,0.20,0.30,0.15,/profile/Pape-Philippe-Amagou-186/,/stats/french/2007/Le%20Mans,2007,french,Pape-Philippe-Amagou-186,Le%20Mans
Lorenzo Gordon,Orleans,3,22.0,11.5,7.0,12.7,0.02,7.7,72.8,10.6%,0.99,0.99,0.26,0.17,0.17,/profile/Lorenzo-Gordon-29846/,/stats/french/2007/Orleans,2007,french,Lorenzo-Gordon-29846,Orleans
Jeremy Kelly,Bourg,7,21.9,3.5,4.0,7.3,-0.56,6.5,71.0,9.1%,0.66,0.55,0.22,0.26,0.46,/profile/Jeremy-Kelly-558/,/stats/french/2007/Bourg,2007,french,Jeremy-Kelly-558,Bourg
Sacha Giffa,Strasbourg,21,21.7,16.8,10.1,18.6,1.36,6.5,72.5,9.0%,1.20,0.77,0.34,0.23,0.18,/profile/Sacha-Giffa-37039/,/stats/french/2007/Strasbourg,2007,french,Sacha-Giffa-37039,Strasbourg
Vincent Masingue,Villeurbanne,37,21.6,14.7,10.1,18.6,1.56,7.7,74.7,10.4%,1.03,0.76,0.25,0.12,0.24,/profile/Vincent-Masingue-37118/,/stats/french/2007/Villeurbanne,2007,french,Vincent-Masingue-37118,Villeurbanne
Antonio Grant,Cholet,11,21.4,12.9,7.9,14.8,0.24,6.8,71.6,9.6%,1.01,0.88,0.11,0.17,0.17,/profile/Antonio-Grant-35739/,/stats/french/2007/Cholet,2007,french,Antonio-Grant-35739,Cholet
