Player,Team,G,MP,PTS,FGA,PTS_per_Play,TS_Pct,eFG_Pct,FT_Rate,Three_Pt_Rate,AST,AST_to_FGA_Ratio,AST_to_TO_Ratio,PPR,STL,BLK,PF,Player_Link,Team_Link,Season,League,DX_Player_ID,DX_Team_ID
Jeff Greer,Nancy,10,24.2,6.7,5.9,0.81,0.47,0.39,0.49,0.64,1.00,0.17,1.11,-0.89,0.7,0.2,1.4,/profile/Jeff-Greer-5906/,/stats/euroleague/2009/Nancy,2009,euroleague,Jeff-Greer-5906,Nancy
Ksistof Lavrinovic,Siena,17,24.2,10.8,7.9,1.00,0.59,0.53,0.37,0.40,0.76,0.10,0.54,-3.62,1.6,0.8,2.0,/profile/Ksistof-Lavrinovic-5116/,/stats/euroleague/2009/Siena,2009,euroleague,Ksistof-Lavrinovic-5116,Siena
Josh Childress,Olympiakos,16,24.2,8.8,7.3,0.84,0.52,0.48,0.38,0.16,1.13,0.15,0.62,-4.29,1.1,0.5,1.4,/profile/Josh-Childress-1988/,/stats/euroleague/2009/Olympiakos,2009,euroleague,Josh-Childress-1988,Olympiakos
Cyril Julian,Nancy,8,24.1,13.8,9.0,1.08,0.66,0.63,0.35,0.00,0.00,0.00,0.00,-8.18,1.6,0.1,2.4,/profile/Cyril-Julian-5537/,/stats/euroleague/2009/Nancy,2009,euroleague,Cyril-Julian-5537,Nancy
Drake Diener,Avellino,10,23.9,10.0,6.3,1.20,0.71,0.65,0.29,0.49,1.50,0.24,1.36,-0.41,0.7,0.1,2.1,/profile/Drake-Diener-5405/,/stats/euroleague/2009/Avellino,2009,euroleague,Drake-Diener-5405,Avellino
Antonis Fotsis,Panathinaikos,22,23.9,7.2,5.1,1.08,0.65,0.64,0.19,0.60,0.73,0.14,0.67,-2.55,0.8,0.6,1.8,/profile/Antonis-Fotsis-2456/,/stats/euroleague/2009/Panathinaikos,2009,euroleague,Antonis-Fotsis-2456,Panathinaikos
Pat Burke,Prokom,15,23.9,10.7,8.7,0.88,0.55,0.52,0.28,0.08,0.60,0.07,0.26,-7.61,0.5,0.5,2.1,/profile/Pat-Burke-1872/,/stats/euroleague/2009/Prokom,2009,euroleague,Pat-Burke-1872,Prokom
J.P. Batista,Le Mans,10,23.8,11.4,8.7,0.91,0.58,0.56,0.28,0.01,1.50,0.17,0.58,-6.66,0.7,0.4,3.4,/profile/J.P.-Batista-372/,/stats/euroleague/2009/Le%20Mans,2009,euroleague,J.P.-Batista-372,Le%20Mans
Carlos Jimenez,Malaga,16,23.8,5.6,3.9,1.00,0.60,0.54,0.44,0.57,1.00,0.25,1.23,-0.60,0.7,0.2,2.4,/profile/Carlos-Jimenez-5429/,/stats/euroleague/2009/Malaga,2009,euroleague,Carlos-Jimenez-5429,Malaga
Henry Domercant,Siena,20,23.7,10.1,8.7,0.93,0.53,0.48,0.20,0.45,1.40,0.16,1.17,-1.09,1.0,0.1,1.6,/profile/Henry-Domercant-5218/,/stats/euroleague/2009/Siena,2009,euroleague,Henry-Domercant-5218,Siena
Drew Nicholas,Panathinaikos,22,23.5,8.3,7.0,1.05,0.57,0.56,0.08,0.67,1.23,0.18,2.08,0.97,1.0,0.1,2.0,/profile/Drew-Nicholas-5217/,/stats/euroleague/2009/Panathinaikos,2009,euroleague,Drew-Nicholas-5217,Panathinaikos
Omar Cook,Malaga,16,23.5,5.6,4.6,0.75,0.53,0.49,0.32,0.62,5.13,1.11,2.41,5.40,1.3,0.0,2.0,/profile/Omar-Cook-2055/,/stats/euroleague/2009/Malaga,2009,euroleague,Omar-Cook-2055,Malaga
Steed Tchicamboud,Nancy,10,23.4,8.6,6.5,0.79,0.53,0.46,0.54,0.31,2.30,0.35,0.85,-4.62,1.1,0.0,2.5,/profile/Steed-Tchicamboud-38960/,/stats/euroleague/2009/Nancy,2009,euroleague,Steed-Tchicamboud-38960,Nancy
Uros Tripkovic,Partizan,19,23.3,10.1,8.8,0.88,0.52,0.48,0.22,0.63,0.74,0.08,0.45,-5.19,0.4,0.0,2.5,/profile/Uros-Tripkovic-199/,/stats/euroleague/2009/Partizan,2009,euroleague,Uros-Tripkovic-199,Partizan
Travis Best,Avellino,10,23.3,9.6,8.4,0.85,0.52,0.48,0.23,0.30,2.90,0.35,1.45,-0.28,0.9,0.2,2.1,/profile/Travis-Best-1673/,/stats/euroleague/2009/Avellino,2009,euroleague,Travis-Best-1673,Avellino
Gianluca Basile,Barcelona,23,23.3,7.8,5.0,1.24,0.71,0.68,0.24,0.73,1.74,0.35,2.22,1.63,1.2,0.0,2.0,/profile/Gianluca-Basile-5549/,/stats/euroleague/2009/Barcelona,2009,euroleague,Gianluca-Basile-5549,Barcelona
Erazem Lorbek,CSKA Moscow,21,23.1,12.0,8.2,1.09,0.63,0.61,0.38,0.10,0.81,0.10,0.65,-3.33,0.8,0.7,2.3,/profile/Erazem-Lorbek-30/,/stats/euroleague/2009/CSKA%20Moscow,2009,euroleague,Erazem-Lorbek-30,CSKA%20Moscow
Paulao Prestes,Malaga,1,22.8,10.0,5.0,2.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,2.0,/profile/Paulao-Prestes-1374/,/stats/euroleague/2009/Malaga,2009,euroleague,Paulao-Prestes-1374,Malaga
Thomas Kelati,Malaga,16,22.8,11.8,9.2,1.02,0.59,0.56,0.19,0.67,1.31,0.14,0.88,-2.69,1.2,0.4,1.8,/profile/Thomas-Kelati-5372/,/stats/euroleague/2009/Malaga,2009,euroleague,Thomas-Kelati-5372,Malaga
Ruben Douglas,Roma,3,22.8,10.7,9.0,0.82,0.51,0.48,0.37,0.52,0.00,0.00,0.00,-9.94,1.3,0.3,1.7,/profile/Ruben-Douglas-5377/,/stats/euroleague/2009/Roma,2009,euroleague,Ruben-Douglas-5377,Roma
Matjaz Smodis,CSKA Moscow,15,22.8,10.3,8.6,0.89,0.51,0.45,0.38,0.34,1.40,0.16,1.00,-2.25,0.5,0.1,2.6,/profile/Matjaz-Smodis-5114/,/stats/euroleague/2009/CSKA%20Moscow,2009,euroleague,Matjaz-Smodis-5114,CSKA%20Moscow
Mike Batiste,Panathinaikos,22,22.7,12.5,7.7,1.08,0.67,0.64,0.48,0.05,0.27,0.04,0.13,-8.25,0.9,0.4,1.7,/profile/Mike-Batiste-1617/,/stats/euroleague/2009/Panathinaikos,2009,euroleague,Mike-Batiste-1617,Panathinaikos
Jaka Lakovic,Barcelona,18,22.7,9.9,6.9,1.03,0.62,0.57,0.34,0.65,2.94,0.43,1.89,1.81,0.8,0.0,1.5,/profile/Jaka-Lakovic-5351/,/stats/euroleague/2009/Barcelona,2009,euroleague,Jaka-Lakovic-5351,Barcelona
Jasmin Hukic,Olimpija Ljubljana,6,22.6,6.3,8.2,0.67,0.37,0.35,0.10,0.61,1.50,0.18,1.80,0.74,0.5,0.0,1.5,/profile/Jasmin-Hukic-36071/,/stats/euroleague/2009/Olimpija%20Ljubljana,2009,euroleague,Jasmin-Hukic-36071,Olimpija%20Ljubljana
Emir Preldzic,Fenerbahce,16,22.6,7.3,6.6,0.74,0.48,0.42,0.34,0.46,2.50,0.38,1.18,-2.05,1.1,0.3,2.7,/profile/Emir-Preldzic-1106/,/stats/euroleague/2009/Fenerbahce,2009,euroleague,Emir-Preldzic-1106,Fenerbahce
Raul Lopez,Real Madrid,17,22.5,6.4,6.1,0.75,0.47,0.40,0.27,0.42,2.94,0.48,1.79,1.43,0.9,0.0,1.8,/profile/Raul-Lopez-3352/,/stats/euroleague/2009/Real%20Madrid,2009,euroleague,Raul-Lopez-3352,Real%20Madrid
Omer Onan,Fenerbahce,12,22.5,7.5,6.8,0.80,0.49,0.46,0.27,0.43,0.58,0.09,0.37,-5.36,1.6,0.0,2.6,/profile/Omer-Onan-5628/,/stats/euroleague/2009/Fenerbahce,2009,euroleague,Omer-Onan-5628,Fenerbahce
Vedran Vukusic,Cibona Zagreb,15,22.3,6.2,4.7,0.91,0.59,0.56,0.29,0.50,0.73,0.16,0.50,-4.36,0.9,0.2,3.1,/profile/Vedran-Vukusic-474/,/stats/euroleague/2009/Cibona%20Zagreb,2009,euroleague,Vedran-Vukusic-474,Cibona%20Zagreb
Julius Jenkins,Alba Berlin,11,22.2,11.5,8.6,0.98,0.60,0.58,0.25,0.36,2.00,0.23,1.00,-3.09,0.7,0.1,1.4,/profile/Julius-Jenkins-5368/,/stats/euroleague/2009/Alba%20Berlin,2009,euroleague,Julius-Jenkins-5368,Alba%20Berlin
Nikola Vujcic,Olympiakos,21,22.2,11.4,8.1,0.99,0.59,0.56,0.45,0.05,2.57,0.32,1.59,0.42,0.8,0.5,1.3,/profile/Nikola-Vujcic-5230/,/stats/euroleague/2009/Olympiakos,2009,euroleague,Nikola-Vujcic-5230,Olympiakos
Mirza Begic,Olimpija Ljubljana,10,22.1,11.1,8.0,1.00,0.57,0.53,0.49,0.00,0.30,0.04,0.27,-4.08,0.6,1.7,2.5,/profile/Mirza-Begic-282/,/stats/euroleague/2009/Olimpija%20Ljubljana,2009,euroleague,Mirza-Begic-282,Olimpija%20Ljubljana
Koko Archibong,Prokom,13,22.1,2.8,3.9,0.52,0.32,0.31,0.20,0.25,1.08,0.27,1.08,-1.25,0.5,0.3,3.1,/profile/Koko-Archibong-32724/,/stats/euroleague/2009/Prokom,2009,euroleague,Koko-Archibong-32724,Prokom
Allan Ray,Roma,6,22.0,6.8,7.5,0.66,0.41,0.36,0.27,0.33,2.33,0.31,1.27,-1.22,0.3,0.2,3.3,/profile/Allan-Ray-158/,/stats/euroleague/2009/Roma,2009,euroleague,Allan-Ray-158,Roma
Yotam Halperin,Olympiakos,22,21.9,7.4,4.6,1.22,0.68,0.65,0.38,0.47,1.55,0.33,2.83,2.17,1.0,0.1,1.5,/profile/Yotam-Halperin-121/,/stats/euroleague/2009/Olympiakos,2009,euroleague,Yotam-Halperin-121,Olympiakos
Miha Zupan,Olimpija Ljubljana,10,21.9,6.8,6.2,0.91,0.51,0.51,0.16,0.50,0.80,0.13,1.00,-1.22,0.7,0.1,2.1,/profile/Miha-Zupan-36192/,/stats/euroleague/2009/Olimpija%20Ljubljana,2009,euroleague,Miha-Zupan-36192,Olimpija%20Ljubljana
Jiri Welsch,Malaga,15,21.8,8.5,5.7,1.08,0.62,0.58,0.51,0.33,1.40,0.25,1.75,0.60,0.6,0.1,2.0,/profile/Jiri-Welsch-4812/,/stats/euroleague/2009/Malaga,2009,euroleague,Jiri-Welsch-4812,Malaga
Antoine Diot,Le Mans,10,21.7,3.5,3.3,0.65,0.44,0.33,0.48,0.39,2.30,0.70,1.77,1.07,0.6,0.0,2.6,/profile/Antoine-Diot-1101/,/stats/euroleague/2009/Le%20Mans,2009,euroleague,Antoine-Diot-1101,Le%20Mans
Aleksandar Rasic,Partizan,19,21.6,7.0,5.8,0.82,0.53,0.47,0.31,0.62,2.16,0.37,1.17,-1.99,0.6,0.1,2.1,/profile/Aleksandar-Rasic-5436/,/stats/euroleague/2009/Partizan,2009,euroleague,Aleksandar-Rasic-5436,Partizan
Marko Milic,Olimpija Ljubljana,6,21.6,9.0,7.5,0.77,0.47,0.38,0.62,0.00,1.33,0.18,0.73,-4.39,1.2,0.0,2.0,/profile/Marko-Milic-3594/,/stats/euroleague/2009/Olimpija%20Ljubljana,2009,euroleague,Marko-Milic-3594,Olimpija%20Ljubljana
Simas Jasaitis,Joventut,10,21.5,9.3,6.9,1.09,0.59,0.54,0.32,0.55,1.00,0.14,2.00,0.74,0.8,0.2,1.9,/profile/Simas-Jasaitis-5427/,/stats/euroleague/2009/Joventut,2009,euroleague,Simas-Jasaitis-5427,Joventut
Nikola Prkacin,Cibona Zagreb,16,21.5,10.1,6.9,0.96,0.63,0.59,0.40,0.05,1.94,0.28,0.86,-4.43,0.8,0.1,3.0,/profile/Nikola-Prkacin-5430/,/stats/euroleague/2009/Cibona%20Zagreb,2009,euroleague,Nikola-Prkacin-5430,Cibona%20Zagreb
Aleksander Nadjfeji,Alba Berlin,16,21.5,8.7,6.9,0.82,0.54,0.52,0.35,0.03,1.25,0.18,0.53,-7.41,0.4,0.3,2.9,/profile/Aleksander-Nadjfeji-5540/,/stats/euroleague/2009/Alba%20Berlin,2009,euroleague,Aleksander-Nadjfeji-5540,Alba%20Berlin
Marko Tusek,Avellino,10,21.5,6.0,6.6,0.71,0.43,0.39,0.15,0.70,0.30,0.05,0.21,-5.45,0.5,0.0,1.2,/profile/Marko-Tusek-5458/,/stats/euroleague/2009/Avellino,2009,euroleague,Marko-Tusek-5458,Avellino
Yiannis Bouroussis,Olympiakos,22,21.3,12.5,8.0,1.09,0.63,0.61,0.55,0.15,0.73,0.09,0.57,-3.62,0.7,0.5,2.8,/profile/Yiannis-Bouroussis-118/,/stats/euroleague/2009/Olympiakos,2009,euroleague,Yiannis-Bouroussis-118,Olympiakos
Maleye NDoye,Le Mans,10,21.3,5.8,5.6,0.87,0.49,0.47,0.11,0.50,0.80,0.14,1.00,-1.24,0.7,0.0,2.0,/profile/Maleye-NDoye-5470/,/stats/euroleague/2009/Le%20Mans,2009,euroleague,Maleye-NDoye-5470,Le%20Mans
Dimos Dikoudis,Panionios,4,21.2,6.3,4.5,0.86,0.56,0.47,0.56,0.22,0.00,0.00,0.00,-7.30,0.0,0.0,2.0,/profile/Dimos-Dikoudis-5579/,/stats/euroleague/2009/Panionios,2009,euroleague,Dimos-Dikoudis-5579,Panionios
Jeremiah Massey,Real Madrid,20,21.1,8.2,6.1,1.03,0.58,0.57,0.38,0.16,0.55,0.09,0.73,-1.86,0.7,0.2,1.8,/profile/Jeremiah-Massey-5224/,/stats/euroleague/2009/Real%20Madrid,2009,euroleague,Jeremiah-Massey-5224,Real%20Madrid
Will McDonald,Vitoria,21,21.1,9.0,6.3,1.03,0.61,0.60,0.36,0.11,0.90,0.14,0.70,-3.14,0.7,1.0,2.5,/profile/Will-McDonald-5228/,/stats/euroleague/2009/Vitoria,2009,euroleague,Will-McDonald-5228,Vitoria
Michail Kakiouzis,Anadolu Efes,10,21.0,6.4,4.7,1.09,0.62,0.57,0.23,0.45,0.70,0.15,1.17,-0.65,0.7,0.0,1.3,/profile/Michail-Kakiouzis-5543/,/stats/euroleague/2009/Anadolu%20Efes,2009,euroleague,Michail-Kakiouzis-5543,Anadolu%20Efes
David Andersen,Barcelona,23,21.0,11.1,8.7,1.01,0.59,0.56,0.20,0.26,0.83,0.10,0.58,-4.24,0.4,0.6,1.7,/profile/David-Andersen-5222/,/stats/euroleague/2009/Barcelona,2009,euroleague,David-Andersen-5222,Barcelona
Luka Bogdanovic,Joventut,9,20.9,10.0,8.0,1.08,0.61,0.60,0.04,0.60,0.67,0.08,0.60,-3.07,0.8,0.1,1.3,/profile/Luka-Bogdanovic-62/,/stats/euroleague/2009/Joventut,2009,euroleague,Luka-Bogdanovic-62,Joventut
Ersan Ilyasova,Barcelona,22,20.8,10.5,8.5,1.00,0.57,0.54,0.20,0.41,0.82,0.10,0.69,-3.08,0.5,0.6,2.0,/profile/Ersan-Ilyasova-254/,/stats/euroleague/2009/Barcelona,2009,euroleague,Ersan-Ilyasova-254,Barcelona
Benjamin Eze,Siena,20,20.8,6.4,4.7,0.88,0.57,0.56,0.46,0.00,0.15,0.03,0.10,-6.55,1.2,1.2,2.9,/profile/Benjamin-Eze-5364/,/stats/euroleague/2009/Siena,2009,euroleague,Benjamin-Eze-5364,Siena
Marin Rozic,Cibona Zagreb,16,20.7,7.2,5.5,0.95,0.58,0.53,0.27,0.35,0.19,0.03,0.14,-5.70,1.3,0.1,2.8,/profile/Marin-Rozic-37476/,/stats/euroleague/2009/Cibona%20Zagreb,2009,euroleague,Marin-Rozic-37476,Cibona%20Zagreb
Eric Williams,Avellino,10,20.7,9.9,5.3,1.20,0.71,0.70,0.74,0.00,0.60,0.11,0.60,-2.83,0.8,0.2,3.5,/profile/Eric-Williams-17/,/stats/euroleague/2009/Avellino,2009,euroleague,Eric-Williams-17,Avellino
Eduardo Hernandez-Sonseca,Joventut,10,20.7,10.8,7.3,1.14,0.64,0.58,0.34,0.08,0.60,0.08,0.67,-2.32,1.0,0.9,2.9,/profile/Eduardo-Hernandez-Sonseca-113/,/stats/euroleague/2009/Joventut,2009,euroleague,Eduardo-Hernandez-Sonseca-113,Joventut
Terence Morris,CSKA Moscow,21,20.7,6.7,5.0,1.09,0.63,0.63,0.16,0.42,1.14,0.23,1.50,0.00,0.5,1.0,1.7,/profile/Terence-Morris-3665/,/stats/euroleague/2009/CSKA%20Moscow,2009,euroleague,Terence-Morris-3665,CSKA%20Moscow
Axel Hervelle,Real Madrid,19,20.4,6.4,5.1,0.90,0.55,0.51,0.31,0.45,0.37,0.07,0.30,-4.85,0.8,0.3,2.3,/profile/Axel-Hervelle-284/,/stats/euroleague/2009/Real%20Madrid,2009,euroleague,Axel-Hervelle-284,Real%20Madrid
Frank Robinson,Olimpija Ljubljana,8,20.3,6.8,5.1,0.79,0.55,0.52,0.46,0.17,0.63,0.12,0.28,-9.04,0.5,0.1,2.5,/profile/Frank-Robinson-5545/,/stats/euroleague/2009/Olimpija%20Ljubljana,2009,euroleague,Frank-Robinson-5545,Olimpija%20Ljubljana
Damir Mrsic,Fenerbahce,16,20.2,8.1,5.8,1.11,0.63,0.60,0.23,0.87,1.38,0.24,1.69,0.52,0.6,0.0,1.0,/profile/Damir-Mrsic-5541/,/stats/euroleague/2009/Fenerbahce,2009,euroleague,Damir-Mrsic-5541,Fenerbahce
Sarunas Jasikevicius,Panathinaikos,22,20.1,9.6,7.3,0.93,0.59,0.54,0.28,0.45,2.95,0.41,1.48,-0.15,0.6,0.1,2.3,/profile/Sarunas-Jasikevicius-5267/,/stats/euroleague/2009/Panathinaikos,2009,euroleague,Sarunas-Jasikevicius-5267,Panathinaikos
Oguz Savas,Fenerbahce,16,20.0,9.9,6.3,1.10,0.64,0.56,0.51,0.17,1.19,0.19,1.12,-1.37,0.6,0.4,1.6,/profile/Oguz-Savas-268/,/stats/euroleague/2009/Fenerbahce,2009,euroleague,Oguz-Savas-268,Fenerbahce
Jan Vesely,Partizan,17,19.9,4.8,3.4,0.88,0.55,0.53,0.67,0.31,0.41,0.12,0.44,-3.56,0.5,0.3,3.4,/profile/Jan-Vesely-1402/,/stats/euroleague/2009/Partizan,2009,euroleague,Jan-Vesely-1402,Partizan
Alex Mumbru,Real Madrid,20,19.9,7.4,6.0,0.87,0.55,0.50,0.29,0.50,1.50,0.25,0.94,-3.09,1.0,0.0,2.0,/profile/Alex-Mumbru-5544/,/stats/euroleague/2009/Real%20Madrid,2009,euroleague,Alex-Mumbru-5544,Real%20Madrid
Angelo Gigli,Roma,13,19.8,4.3,3.3,0.79,0.54,0.52,0.47,0.26,0.54,0.16,0.39,-5.02,0.9,0.7,3.2,/profile/Angelo-Gigli-102/,/stats/euroleague/2009/Roma,2009,euroleague,Angelo-Gigli-102,Roma
Boniface Ndong,Malaga,15,19.8,10.8,7.1,1.01,0.62,0.58,0.52,0.01,0.40,0.06,0.24,-6.95,0.3,1.3,2.1,/profile/Boniface-Ndong-5121/,/stats/euroleague/2009/Malaga,2009,euroleague,Boniface-Ndong-5121,Malaga
Pau Ribas,Joventut,10,19.8,7.0,6.0,0.85,0.52,0.47,0.30,0.53,2.30,0.38,1.77,1.13,1.2,0.0,2.9,/profile/Pau-Ribas-5025/,/stats/euroleague/2009/Joventut,2009,euroleague,Pau-Ribas-5025,Joventut
Mirza Sarajlija,Olimpija Ljubljana,6,19.7,6.5,5.8,0.72,0.48,0.41,0.37,0.51,1.17,0.20,0.54,-7.06,1.5,0.0,3.0,/profile/Mirza-Sarajlija-5504/,/stats/euroleague/2009/Olimpija%20Ljubljana,2009,euroleague,Mirza-Sarajlija-5504,Olimpija%20Ljubljana
Jonathan Wallace,Olimpija Ljubljana,4,19.6,6.3,4.5,1.25,0.66,0.64,0.11,0.67,1.25,0.28,5.00,2.98,0.3,0.0,1.8,/profile/Jonathan-Wallace-5088/,/stats/euroleague/2009/Olimpija%20Ljubljana,2009,euroleague,Jonathan-Wallace-5088,Olimpija%20Ljubljana
Brandon Jennings,Roma,16,19.6,7.6,6.9,0.83,0.49,0.44,0.28,0.37,1.63,0.23,1.37,-0.52,1.2,0.1,2.3,/profile/Brandon-Jennings-1114/,/stats/euroleague/2009/Roma,2009,euroleague,Brandon-Jennings-1114,Roma
Richard Rocca,Milano,12,19.5,6.8,4.5,0.94,0.57,0.56,0.76,0.00,0.42,0.09,0.38,-4.22,0.6,0.2,3.3,/profile/Richard-Rocca-38037/,/stats/euroleague/2009/Milano,2009,euroleague,Richard-Rocca-38037,Milano
Viktor Khryapa,CSKA Moscow,21,19.5,6.6,3.8,1.01,0.68,0.65,0.63,0.44,1.43,0.38,0.91,-3.50,1.3,1.0,3.0,/profile/Viktor-Khryapa-3143/,/stats/euroleague/2009/CSKA%20Moscow,2009,euroleague,Viktor-Khryapa-3143,CSKA%20Moscow
Michel Morandais,Nancy,10,19.3,5.9,5.0,0.94,0.55,0.53,0.16,0.62,0.80,0.16,0.89,-1.76,0.6,0.2,2.1,/profile/Michel-Morandais-5550/,/stats/euroleague/2009/Nancy,2009,euroleague,Michel-Morandais-5550,Nancy
Fran Vazquez,Barcelona,23,19.3,8.7,5.6,1.22,0.68,0.67,0.33,0.00,0.65,0.12,1.15,-0.68,0.2,1.7,2.8,/profile/Fran-Vazquez-23/,/stats/euroleague/2009/Barcelona,2009,euroleague,Fran-Vazquez-23,Barcelona
Pape Sow,Milano,12,19.2,8.3,6.5,0.87,0.55,0.51,0.36,0.04,0.33,0.05,0.17,-9.05,1.0,0.5,3.8,/profile/Pape-Sow-4438/,/stats/euroleague/2009/Milano,2009,euroleague,Pape-Sow-4438,Milano
Victor Samnick,Nancy,9,19.2,5.3,6.8,0.60,0.37,0.35,0.16,0.11,0.44,0.07,0.29,-6.09,0.8,0.7,3.1,/profile/Victor-Samnick-33292/,/stats/euroleague/2009/Nancy,2009,euroleague,Victor-Samnick-33292,Nancy
Carlos Cabezas,Malaga,12,19.2,7.7,5.8,0.83,0.57,0.51,0.33,0.47,1.50,0.26,0.62,-7.26,0.8,0.1,0.3,/profile/Carlos-Cabezas-5357/,/stats/euroleague/2009/Malaga,2009,euroleague,Carlos-Cabezas-5357,Malaga
Semih Erden,Fenerbahce,12,19.1,6.6,4.9,0.87,0.52,0.49,0.63,0.02,0.67,0.14,0.62,-3.37,0.3,0.5,2.3,/profile/Semih-Erden-210/,/stats/euroleague/2009/Fenerbahce,2009,euroleague,Semih-Erden-210,Fenerbahce
Sergio Llull,Real Madrid,19,19.0,6.9,4.9,1.08,0.62,0.57,0.29,0.53,2.21,0.45,2.80,3.68,0.5,0.2,2.3,/profile/Sergio-Llull-5023/,/stats/euroleague/2009/Real%20Madrid,2009,euroleague,Sergio-Llull-5023,Real%20Madrid
Preston Shumpert,Anadolu Efes,8,19.0,5.3,4.8,0.78,0.49,0.41,0.32,0.26,0.63,0.13,0.50,-4.52,0.3,0.0,1.1,/profile/Preston-Shumpert-5369/,/stats/euroleague/2009/Anadolu%20Efes,2009,euroleague,Preston-Shumpert-5369,Anadolu%20Efes
Primoz Brezec,Roma,14,18.9,9.4,7.5,0.99,0.57,0.55,0.25,0.04,0.36,0.05,0.33,-4.27,0.6,0.2,3.0,/profile/Primoz-Brezec-1795/,/stats/euroleague/2009/Roma,2009,euroleague,Primoz-Brezec-1795,Roma
Panagiotis Vasilopoulos,Olympiakos,15,18.9,4.5,3.5,0.89,0.57,0.55,0.35,0.58,0.67,0.19,0.67,-2.88,0.5,1.1,2.5,/profile/Panagiotis-Vasilopoulos-389/,/stats/euroleague/2009/Olympiakos,2009,euroleague,Panagiotis-Vasilopoulos-389,Olympiakos
Ferran Lavina,Joventut,10,18.9,5.5,4.2,0.94,0.57,0.52,0.36,0.48,1.10,0.26,1.22,-0.85,0.3,0.1,2.9,/profile/Ferran-Lavina-36724/,/stats/euroleague/2009/Joventut,2009,euroleague,Ferran-Lavina-36724,Joventut
Filip Dylewicz,Prokom,15,18.8,5.9,5.1,0.91,0.52,0.51,0.24,0.21,0.73,0.14,0.92,-1.61,0.7,0.2,2.0,/profile/Filip-Dylewicz-5942/,/stats/euroleague/2009/Prokom,2009,euroleague,Filip-Dylewicz-5942,Prokom
John Cox,Nancy,10,18.7,6.4,8.0,0.65,0.39,0.38,0.05,0.45,1.00,0.13,0.63,-4.62,0.4,0.1,1.3,/profile/John-Cox-317/,/stats/euroleague/2009/Nancy,2009,euroleague,John-Cox-317,Nancy
Giorgos Printezis,Olympiakos,20,18.7,8.8,6.1,1.11,0.66,0.67,0.24,0.12,0.60,0.10,0.52,-3.92,0.4,0.1,2.0,/profile/Giorgos-Printezis-1295/,/stats/euroleague/2009/Olympiakos,2009,euroleague,Giorgos-Printezis-1295,Olympiakos
Zoran Planinic,CSKA Moscow,19,18.7,7.0,4.9,1.02,0.57,0.53,0.53,0.47,2.05,0.41,3.55,4.65,0.5,0.3,2.7,/profile/Zoran-Planinic-3961/,/stats/euroleague/2009/CSKA%20Moscow,2009,euroleague,Zoran-Planinic-3961,CSKA%20Moscow
Ivan Zoroski,Panionios,7,18.6,8.7,6.1,1.05,0.58,0.52,0.51,0.42,1.29,0.21,2.25,1.59,0.9,0.0,2.0,/profile/Ivan-Zoroski-5547/,/stats/euroleague/2009/Panionios,2009,euroleague,Ivan-Zoroski-5547,Panionios
Robert Archibald,Malaga,15,18.4,7.8,4.5,0.92,0.61,0.54,0.93,0.00,0.80,0.18,0.43,-7.11,0.9,1.1,3.2,/profile/Robert-Archibald-1524/,/stats/euroleague/2009/Malaga,2009,euroleague,Robert-Archibald-1524,Malaga
Dee Brown,Maccabi Tel Aviv,5,18.4,6.2,4.0,1.13,0.73,0.73,0.15,0.40,0.80,0.20,0.67,-3.58,1.0,0.2,1.8,/profile/Dee-Brown-126/,/stats/euroleague/2009/Maccabi%20Tel%20Aviv,2009,euroleague,Dee-Brown-126,Maccabi%20Tel%20Aviv
Berni Rodriguez,Malaga,8,18.2,5.5,4.8,0.81,0.53,0.49,0.21,0.45,1.38,0.29,0.92,-3.14,0.6,0.0,1.1,/profile/Berni-Rodriguez-35766/,/stats/euroleague/2009/Malaga,2009,euroleague,Berni-Rodriguez-35766,Malaga
Stratos Perperoglou,Panathinaikos,21,18.2,5.5,4.4,0.94,0.56,0.53,0.25,0.43,0.95,0.22,1.05,-1.49,1.0,0.3,2.2,/profile/Stratos-Perperoglou-5467/,/stats/euroleague/2009/Panathinaikos,2009,euroleague,Stratos-Perperoglou-5467,Panathinaikos
Nikola Pekovic,Panathinaikos,21,18.2,13.0,6.8,1.09,0.70,0.63,0.85,0.00,0.33,0.05,0.14,-11.70,0.3,0.7,2.8,/profile/Nikola-Pekovic-1047/,/stats/euroleague/2009/Panathinaikos,2009,euroleague,Nikola-Pekovic-1047,Panathinaikos
Akin Akingbala,Nancy,2,18.1,8.0,5.5,1.19,0.61,0.64,0.45,0.00,0.00,0.00,0.00,0.00,0.5,1.5,2.0,/profile/Akin-Akingbala-5629/,/stats/euroleague/2009/Nancy,2009,euroleague,Akin-Akingbala-5629,Nancy
Jan Jagla,Joventut,10,18.1,9.0,7.8,0.93,0.53,0.50,0.19,0.55,0.40,0.05,0.36,-4.42,0.7,0.9,2.3,/profile/Jan-Jagla-101/,/stats/euroleague/2009/Joventut,2009,euroleague,Jan-Jagla-101,Joventut
Jared Homan,Cibona Zagreb,16,18.0,4.6,4.2,0.79,0.49,0.48,0.27,0.01,0.38,0.09,0.33,-4.83,0.6,0.6,2.4,/profile/Jared-Homan-412/,/stats/euroleague/2009/Cibona%20Zagreb,2009,euroleague,Jared-Homan-412,Cibona%20Zagreb
