Player,Team,G,MP,PER,EFF,EFF_per_40,EWA,Poss_per_G,Tm_Poss_per_G,Pct_of_Tm_Poss,Pts_per_Poss,FGA_per_Poss,FTA_per_Poss,AST_per_Poss,TO_per_Poss,Player_Link,Team_Link,Season,League,DX_Player_ID,DX_Team_ID
Nikos Pappas,Rhodes,25,20.1,12.1,5.6,11.1,0.32,7.8,72.6,10.7%,0.96,0.80,0.27,0.16,0.24,/profile/Nikos-Pappas-5167/,/stats/greek/2011/Rhodes,2011,greek,Nikos-Pappas-5167,Rhodes
Antonis Fotsis,Panathinaikos,35,19.9,25.3,11.9,24.0,5.02,6.0,73.9,8.1%,1.44,0.87,0.25,0.11,0.11,/profile/Antonis-Fotsis-2456/,/stats/greek/2011/Panathinaikos,2011,greek,Antonis-Fotsis-2456,Panathinaikos
Stratos Perperoglou,Panathinaikos,31,19.9,24.3,10.8,21.7,4.12,8.1,73.9,11.0%,1.20,0.80,0.24,0.21,0.15,/profile/Stratos-Perperoglou-5467/,/stats/greek/2011/Panathinaikos,2011,greek,Stratos-Perperoglou-5467,Panathinaikos
Christoforos Stefanidis,Kavala,21,19.5,14.1,6.8,13.9,0.67,5.1,73.2,6.9%,1.13,0.75,0.28,0.27,0.22,/profile/Christoforos-Stefanidis-37777/,/stats/greek/2011/Kavala,2011,greek,Christoforos-Stefanidis-37777,Kavala
Milenko Tepic,Panathinaikos,34,19.3,16.8,8.1,16.8,1.95,7.2,73.9,9.7%,1.04,0.81,0.23,0.28,0.18,/profile/Milenko-Tepic-260/,/stats/greek/2011/Panathinaikos,2011,greek,Milenko-Tepic-260,Panathinaikos
Theodoros Papaloukas,Olympiakos,29,19.3,19.1,9.1,19.0,2.29,7.0,75.7,9.2%,0.92,0.73,0.31,0.55,0.21,/profile/Theodoros-Papaloukas-5112/,/stats/greek/2011/Olympiakos,2011,greek,Theodoros-Papaloukas-5112,Olympiakos
Periklis Dorkofikis,AEK Athens,23,19.3,17.2,7.8,16.2,1.42,7.6,72.7,10.5%,1.12,0.78,0.40,0.11,0.19,/profile/Periklis-Dorkofikis-35579/,/stats/greek/2011/AEK%20Athens,2011,greek,Periklis-Dorkofikis-35579,AEK%20Athens
Jamon Gordon,Olympiakos,28,19.1,17.5,9.0,18.9,1.78,5.8,75.7,7.7%,1.00,0.87,0.14,0.43,0.17,/profile/Jamon-Gordon-1172/,/stats/greek/2011/Olympiakos,2011,greek,Jamon-Gordon-1172,Olympiakos
Lance Allred,Maroussi,3,19.1,5.8,4.0,8.4,-0.14,6.6,71.8,9.1%,0.66,0.91,0.10,0.10,0.10,/profile/Lance-Allred-5039/,/stats/greek/2011/Maroussi,2011,greek,Lance-Allred-5039,Maroussi
Brendan Winters,Aris,10,18.9,12.2,5.6,11.8,0.13,4.0,73.3,5.4%,1.44,0.98,0.15,0.15,0.10,/profile/Brendan-Winters-462/,/stats/greek/2011/Aris,2011,greek,Brendan-Winters-462,Aris
Vukasin Mandic,AEK Athens,11,18.7,21.3,8.7,18.7,1.06,7.3,72.7,10.0%,1.22,0.83,0.28,0.25,0.13,/profile/Vukasin-Mandic-37672/,/stats/greek/2011/AEK%20Athens,2011,greek,Vukasin-Mandic-37672,AEK%20Athens
Dejan Borovnjak,Aris,19,18.6,14.8,7.6,16.4,0.70,7.8,73.3,10.6%,0.99,0.65,0.42,0.07,0.26,/profile/Dejan-Borovnjak-37810/,/stats/greek/2011/Aris,2011,greek,Dejan-Borovnjak-37810,Aris
Loukas Mavrokefalidis,Olympiakos,33,18.6,21.5,10.6,22.7,3.26,8.4,75.7,11.1%,1.17,0.87,0.26,0.11,0.16,/profile/Loukas-Mavrokefalidis-1057/,/stats/greek/2011/Olympiakos,2011,greek,Loukas-Mavrokefalidis-1057,Olympiakos
Rodrigue Mels,AEK Athens,11,18.5,12.5,6.3,13.6,0.17,5.4,72.7,7.4%,1.02,0.96,0.18,0.25,0.15,/profile/Rodrigue-Mels-24039/,/stats/greek/2011/AEK%20Athens,2011,greek,Rodrigue-Mels-24039,AEK%20Athens
Darko Cohadarevic,AEK Athens,15,18.4,19.5,9.3,20.3,1.18,7.7,72.7,10.6%,1.10,0.90,0.17,0.10,0.16,/profile/Darko-Cohadarevic-21131/,/stats/greek/2011/AEK%20Athens,2011,greek,Darko-Cohadarevic-21131,AEK%20Athens
Yiorgos Dedas,PAOK,32,18.3,12.5,5.4,11.9,0.49,5.2,72.4,7.2%,1.09,0.86,0.16,0.15,0.11,/profile/Yiorgos-Dedas-38240/,/stats/greek/2011/PAOK,2011,greek,Yiorgos-Dedas-38240,PAOK
Mark Dawson,Ilisiakos,14,18.2,19.1,10.1,22.3,1.05,7.6,74.4,10.2%,1.03,0.78,0.30,0.04,0.23,/profile/Mark-Dawson-26570/,/stats/greek/2011/Ilisiakos,2011,greek,Mark-Dawson-26570,Ilisiakos
Mihalis Giannakidis,PAOK,31,18.1,6.8,3.6,8.1,-1.12,5.2,72.4,7.2%,0.81,0.80,0.21,0.19,0.14,/profile/Mihalis-Giannakidis-39995/,/stats/greek/2011/PAOK,2011,greek,Mihalis-Giannakidis-39995,PAOK
Rasho Nesterovic,Olympiakos,19,18.0,26.7,12.3,27.3,2.70,7.4,75.7,9.7%,1.30,0.91,0.26,0.09,0.11,/profile/Rasho-Nesterovic-3741/,/stats/greek/2011/Olympiakos,2011,greek,Rasho-Nesterovic-3741,Olympiakos
Aleksandar Bojic,Maroussi,12,17.9,18.5,8.1,18.1,0.82,5.8,71.8,8.1%,1.29,0.69,0.41,0.03,0.21,/profile/Aleksandar-Bojic-39394/,/stats/greek/2011/Maroussi,2011,greek,Aleksandar-Bojic-39394,Maroussi
Antonios Asimakopoulos,Rhodes,26,17.7,13.3,6.1,13.8,0.57,5.8,72.6,7.9%,1.01,0.78,0.35,0.08,0.14,/profile/Antonios-Asimakopoulos-37188/,/stats/greek/2011/Rhodes,2011,greek,Antonios-Asimakopoulos-37188,Rhodes
Giorgos Apostolidis,PAOK,35,17.5,9.1,4.6,10.5,-0.53,4.6,72.4,6.4%,0.71,0.68,0.22,0.47,0.25,/profile/Giorgos-Apostolidis-35475/,/stats/greek/2011/PAOK,2011,greek,Giorgos-Apostolidis-35475,PAOK
Denis Clemente,Maroussi,13,17.5,17.5,6.8,15.5,0.76,7.2,71.8,10.0%,1.16,0.90,0.27,0.18,0.10,/profile/Denis-Clemente-5729/,/stats/greek/2011/Maroussi,2011,greek,Denis-Clemente-5729,Maroussi
Mike Batiste,Panathinaikos,32,17.4,24.3,10.2,23.4,3.73,6.9,73.9,9.4%,1.20,0.78,0.40,0.14,0.15,/profile/Mike-Batiste-1617/,/stats/greek/2011/Panathinaikos,2011,greek,Mike-Batiste-1617,Panathinaikos
Kevin Ford,Rhodes,6,17.4,13.6,6.3,14.6,0.15,5.6,72.6,7.8%,1.03,0.68,0.50,0.06,0.24,/profile/Kevin-Ford-21507/,/stats/greek/2011/Rhodes,2011,greek,Kevin-Ford-21507,Rhodes
Vassilis Angelakopoulos,Iraklis,21,17.1,11.2,5.8,13.5,0.07,4.1,73.7,5.6%,1.04,0.89,0.22,0.12,0.16,/profile/Vassilis-Angelakopoulos-42197/,/stats/greek/2011/Iraklis,2011,greek,Vassilis-Angelakopoulos-42197,Iraklis
Kostas Papanikolaou,Olympiakos,30,16.8,17.5,8.0,19.0,1.69,5.2,75.7,6.9%,1.10,0.87,0.26,0.18,0.13,/profile/Kostas-Papanikolaou-6147/,/stats/greek/2011/Olympiakos,2011,greek,Kostas-Papanikolaou-6147,Olympiakos
Barisa Krasic,Ikaros,22,16.7,12.3,5.3,12.7,0.27,3.9,71.2,5.5%,1.17,0.87,0.12,0.17,0.16,/profile/Barisa-Krasic-35757/,/stats/greek/2011/Ikaros,2011,greek,Barisa-Krasic-35757,Ikaros
Anastasios Traianos,Iraklis,2,16.6,10.3,4.0,9.6,-0.01,5.5,73.7,7.5%,0.91,0.64,0.36,0.00,0.27,/profile/Anastasios-Traianos-38651/,/stats/greek/2011/Iraklis,2011,greek,Anastasios-Traianos-38651,Iraklis
Zoran Erceg,Olympiakos,29,16.5,21.8,9.4,22.8,2.60,6.1,75.7,8.1%,1.28,0.83,0.32,0.17,0.15,/profile/Zoran-Erceg-188/,/stats/greek/2011/Olympiakos,2011,greek,Zoran-Erceg-188,Olympiakos
Jamine Peterson,Rhodes,4,16.4,10.5,4.8,11.6,-0.01,5.2,72.6,7.1%,0.92,0.68,0.48,0.15,0.24,/profile/Jamine-Peterson-5848/,/stats/greek/2011/Rhodes,2011,greek,Jamine-Peterson-5848,Rhodes
Nikos Angelopoulos,Kavala,27,16.4,10.8,5.0,12.1,0.00,4.9,73.2,6.7%,0.96,0.80,0.25,0.08,0.17,/profile/Nikos-Angelopoulos-37531/,/stats/greek/2011/Kavala,2011,greek,Nikos-Angelopoulos-37531,Kavala
Vaggelis Karaboulas,Ikaros,25,16.4,13.4,5.4,13.2,0.52,5.0,71.2,7.0%,1.07,0.74,0.37,0.23,0.20,/profile/Vaggelis-Karaboulas-38617/,/stats/greek/2011/Ikaros,2011,greek,Vaggelis-Karaboulas-38617,Ikaros
Kostas Kaimakoglou,Panathinaikos,31,16.4,22.7,9.9,24.2,3.00,5.9,73.9,8.0%,1.19,0.69,0.42,0.26,0.19,/profile/Kostas-Kaimakoglou-5798/,/stats/greek/2011/Panathinaikos,2011,greek,Kostas-Kaimakoglou-5798,Panathinaikos
Vassilis Simtsak,Kavala,2,16.4,6.0,3.5,8.6,-0.08,2.6,73.2,3.5%,0.38,0.96,0.00,0.38,0.19,/profile/Vassilis-Simtsak-39370/,/stats/greek/2011/Kavala,2011,greek,Vassilis-Simtsak-39370,Kavala
Savvas Iliadis,Iraklis,13,16.2,7.8,2.9,7.2,-0.31,5.9,73.7,8.0%,0.87,0.83,0.22,0.14,0.16,/profile/Savvas-Iliadis-38564/,/stats/greek/2011/Iraklis,2011,greek,Savvas-Iliadis-38564,Iraklis
Bryant Dunston,Aris,13,16.1,20.4,8.0,19.9,1.00,5.1,73.3,7.0%,1.20,0.86,0.54,0.03,0.08,/profile/Bryant-Dunston-516/,/stats/greek/2011/Aris,2011,greek,Bryant-Dunston-516,Aris
Duane Woodward,Peristeri,12,16.0,3.7,2.1,5.2,-0.68,3.3,70.5,4.6%,0.54,0.64,0.28,0.49,0.41,/profile/Duane-Woodward-37830/,/stats/greek/2011/Peristeri,2011,greek,Duane-Woodward-37830,Peristeri
Lazaros Agadakos,Ikaros,25,15.9,5.8,3.6,9.1,-1.00,4.1,71.2,5.8%,0.82,0.68,0.21,0.10,0.33,/profile/Lazaros-Agadakos-35520/,/stats/greek/2011/Ikaros,2011,greek,Lazaros-Agadakos-35520,Ikaros
James Peters,Iraklis,3,15.6,11.5,5.3,13.6,0.02,4.9,73.7,6.7%,0.81,0.81,0.40,0.07,0.20,/profile/James-Peters-32039/,/stats/greek/2011/Iraklis,2011,greek,James-Peters-32039,Iraklis
Kostas Tsartsaris,Panathinaikos,33,15.6,20.5,8.4,21.5,2.49,5.0,73.9,6.7%,1.22,0.73,0.43,0.15,0.17,/profile/Kostas-Tsartsaris-5590/,/stats/greek/2011/Panathinaikos,2011,greek,Kostas-Tsartsaris-5590,Panathinaikos
Patrick Sparks,AEK Athens,8,15.5,10.0,3.6,9.3,-0.05,5.0,72.7,6.8%,1.08,0.83,0.15,0.23,0.30,/profile/Patrick-Sparks-28164/,/stats/greek/2011/AEK%20Athens,2011,greek,Patrick-Sparks-28164,AEK%20Athens
Flinder Boyd,AEK Athens,6,15.5,-2.2,0.2,0.4,-0.60,4.6,72.7,6.4%,0.50,0.58,0.29,0.22,0.29,/profile/Flinder-Boyd-35009/,/stats/greek/2011/AEK%20Athens,2011,greek,Flinder-Boyd-35009,AEK%20Athens
Djuro Ostojic,Panellinios,21,15.5,14.0,5.6,14.5,0.51,4.8,73.6,6.6%,1.01,0.71,0.57,0.12,0.22,/profile/Djuro-Ostojic-35896/,/stats/greek/2011/Panellinios,2011,greek,Djuro-Ostojic-35896,Panellinios
Stelios Ioannou,Panionios,25,15.3,9.7,4.0,10.3,-0.22,3.9,73.7,5.3%,0.88,0.96,0.20,0.18,0.16,/profile/Stelios-Ioannou-40090/,/stats/greek/2011/Panionios,2011,greek,Stelios-Ioannou-40090,Panionios
Georgos Tsiakos,Peristeri,20,15.3,11.4,5.3,13.7,0.09,5.3,70.5,7.6%,0.94,0.71,0.38,0.16,0.29,/profile/Georgos-Tsiakos-5924/,/stats/greek/2011/Peristeri,2011,greek,Georgos-Tsiakos-5924,Peristeri
Dimitris Despos,Iraklis,25,15.2,6.0,3.2,8.3,-0.91,3.9,73.7,5.3%,0.78,0.61,0.49,0.12,0.31,/profile/Dimitris-Despos-36673/,/stats/greek/2011/Iraklis,2011,greek,Dimitris-Despos-36673,Iraklis
Nikola Coprivica,Iraklis,10,15.1,12.6,4.2,11.1,0.14,5.7,73.7,7.7%,0.97,0.81,0.30,0.07,0.16,/profile/Nikola-Coprivica-42196/,/stats/greek/2011/Iraklis,2011,greek,Nikola-Coprivica-42196,Iraklis
Ian Vouyoukas,Panathinaikos,35,14.7,26.5,9.3,25.4,4.00,6.2,73.9,8.4%,1.30,0.69,0.47,0.15,0.21,/profile/Ian-Vouyoukas-497/,/stats/greek/2011/Panathinaikos,2011,greek,Ian-Vouyoukas-497,Panathinaikos
Eddie Shannon,AEK Athens,2,14.4,-13.2,-2.0,-5.6,-0.34,5.0,72.7,6.9%,0.20,0.60,0.00,0.10,0.40,/profile/Eddie-Shannon-36694/,/stats/greek/2011/AEK%20Athens,2011,greek,Eddie-Shannon-36694,AEK%20Athens
Giannis Athanasoulas,Panionios,25,14.3,9.0,3.4,9.6,-0.32,3.0,73.7,4.1%,1.11,0.95,0.30,0.38,0.24,/profile/Giannis-Athanasoulas-38381/,/stats/greek/2011/Panionios,2011,greek,Giannis-Athanasoulas-38381,Panionios
Dimitrios Marmarinos,Iraklis,6,14.0,8.3,3.7,10.5,-0.11,5.4,73.7,7.4%,0.89,0.58,0.43,0.03,0.25,/profile/Dimitrios-Marmarinos-37277/,/stats/greek/2011/Iraklis,2011,greek,Dimitrios-Marmarinos-37277,Iraklis
Vangelis Sklavos,Panellinios,26,14.0,12.8,4.6,13.1,0.36,4.3,73.6,5.8%,1.11,0.81,0.42,0.15,0.18,/profile/Vangelis-Sklavos-35632/,/stats/greek/2011/Panellinios,2011,greek,Vangelis-Sklavos-35632,Panellinios
Mihalis Pelekanos,Olympiakos,19,13.4,17.1,5.8,17.2,0.80,3.8,75.7,5.0%,1.17,0.96,0.14,0.24,0.15,/profile/Mihalis-Pelekanos-5883/,/stats/greek/2011/Olympiakos,2011,greek,Mihalis-Pelekanos-5883,Olympiakos
Georgios Kalaitzis,Panellinios,18,13.4,1.8,1.8,5.3,-1.07,3.5,73.6,4.7%,0.58,0.64,0.19,0.39,0.37,/profile/Georgios-Kalaitzis-35971/,/stats/greek/2011/Panellinios,2011,greek,Georgios-Kalaitzis-35971,Panellinios
Alexandros Petroulas,Peristeri,27,13.3,8.0,3.7,11.1,-0.50,4.5,70.5,6.4%,0.87,0.68,0.18,0.29,0.29,/profile/Alexandros-Petroulas-37161/,/stats/greek/2011/Peristeri,2011,greek,Alexandros-Petroulas-37161,Peristeri
Eric Webb,Ilisiakos,15,13.1,5.3,2.6,7.9,-0.55,4.3,74.4,5.8%,0.74,0.77,0.02,0.28,0.28,/profile/Eric-Webb-26786/,/stats/greek/2011/Ilisiakos,2011,greek,Eric-Webb-26786,Ilisiakos
Mihalis Paragios,Panionios,23,13.1,10.3,3.5,10.8,-0.08,4.8,73.7,6.5%,0.97,0.84,0.37,0.16,0.24,/profile/Mihalis-Paragios-39273/,/stats/greek/2011/Panionios,2011,greek,Mihalis-Paragios-39273,Panionios
Chavdar Kostov,Kavala,27,13.0,8.2,2.9,9.0,-0.45,2.9,73.2,4.0%,1.02,1.01,0.26,0.12,0.18,/profile/Chavdar-Kostov-5235/,/stats/greek/2011/Kavala,2011,greek,Chavdar-Kostov-5235,Kavala
Vladimir Jankovic,Panionios,24,12.9,10.8,3.8,11.8,0.00,4.6,73.7,6.2%,0.89,0.90,0.34,0.14,0.12,/profile/Vladimir-Jankovic-5276/,/stats/greek/2011/Panionios,2011,greek,Vladimir-Jankovic-5276,Panionios
Charalampos Giannopoulos,Panionios,22,12.7,7.1,2.6,8.2,-0.52,3.7,73.7,5.0%,0.94,0.94,0.16,0.09,0.19,/profile/Charalampos-Giannopoulos-1379/,/stats/greek/2011/Panionios,2011,greek,Charalampos-Giannopoulos-1379,Panionios
Alexis Falekas,Ikaros,24,12.6,11.9,3.6,11.5,0.17,3.0,71.2,4.2%,1.03,0.75,0.24,0.32,0.18,/profile/Alexis-Falekas-35369/,/stats/greek/2011/Ikaros,2011,greek,Alexis-Falekas-35369,Ikaros
Christos Petrodimopoulos,Ikaros,23,12.4,8.2,3.4,11.1,-0.38,3.1,71.2,4.3%,0.76,0.69,0.34,0.14,0.31,/profile/Christos-Petrodimopoulos-35405/,/stats/greek/2011/Ikaros,2011,greek,Christos-Petrodimopoulos-35405,Ikaros
Marko Keselj,Olympiakos,25,12.3,14.3,4.8,15.8,0.53,4.7,75.7,6.1%,1.04,0.84,0.29,0.07,0.12,/profile/Marko-Keselj-1098/,/stats/greek/2011/Olympiakos,2011,greek,Marko-Keselj-1098,Olympiakos
Panagiotis Kafkis,Rhodes,23,12.0,0.5,1.2,4.1,-1.41,5.3,72.6,7.3%,0.61,0.65,0.28,0.20,0.26,/profile/Panagiotis-Kafkis-37546/,/stats/greek/2011/Rhodes,2011,greek,Panagiotis-Kafkis-37546,Rhodes
Damir Rancic,Panellinios,3,11.9,13.4,3.3,11.2,0.05,4.6,73.6,6.3%,1.01,0.65,0.29,0.14,0.22,/profile/Damir-Rancic-5936/,/stats/greek/2011/Panellinios,2011,greek,Damir-Rancic-5936,Panellinios
Aleks Maric,Panathinaikos,18,11.8,32.6,9.0,30.6,2.30,5.1,73.9,6.9%,1.31,0.66,0.50,0.11,0.19,/profile/Aleks-Maric-593/,/stats/greek/2011/Panathinaikos,2011,greek,Aleks-Maric-593,Panathinaikos
Zvonko Buljan,PAOK,13,11.7,11.2,4.9,16.9,0.03,4.5,72.4,6.2%,0.82,0.65,0.33,0.05,0.29,/profile/Zvonko-Buljan-21186/,/stats/greek/2011/PAOK,2011,greek,Zvonko-Buljan-21186,PAOK
Vlado Scepanovic,Panellinios,5,11.6,3.8,1.2,4.1,-0.20,2.9,73.6,3.9%,0.69,0.83,0.07,0.00,0.14,/profile/Vlado-Scepanovic-36527/,/stats/greek/2011/Panellinios,2011,greek,Vlado-Scepanovic-36527,Panellinios
Andreas Glyniadakis,Olympiakos,25,11.5,16.1,5.3,18.5,0.76,3.9,75.7,5.2%,1.20,0.79,0.41,0.09,0.20,/profile/Andreas-Glyniadakis-5451/,/stats/greek/2011/Olympiakos,2011,greek,Andreas-Glyniadakis-5451,Olympiakos
Epameinondas Papantoniou,Ilisiakos,25,11.5,5.7,2.3,8.1,-0.73,3.4,74.4,4.6%,0.82,0.81,0.22,0.28,0.26,/profile/Epameinondas-Papantoniou-39097/,/stats/greek/2011/Ilisiakos,2011,greek,Epameinondas-Papantoniou-39097,Ilisiakos
Anatoly Kashirov,Aris,11,11.3,18.4,5.2,18.3,0.47,4.9,73.3,6.7%,1.13,1.00,0.33,0.02,0.13,/profile/Anatoly-Kashirov-38273/,/stats/greek/2011/Aris,2011,greek,Anatoly-Kashirov-38273,Aris
Panagiotis Vasilopoulos,Olympiakos,4,11.3,7.9,3.0,10.7,-0.07,4.1,75.7,5.4%,0.91,0.91,0.12,0.06,0.12,/profile/Panagiotis-Vasilopoulos-389/,/stats/greek/2011/Olympiakos,2011,greek,Panagiotis-Vasilopoulos-389,Olympiakos
Nikos Papanikolaou,AEK Athens,22,11.2,8.9,3.2,11.3,-0.23,2.9,72.7,3.9%,0.92,0.90,0.19,0.16,0.21,/profile/Nikos-Papanikolaou-38090/,/stats/greek/2011/AEK%20Athens,2011,greek,Nikos-Papanikolaou-38090,AEK%20Athens
Triantafyllos Tzakopoulos,Iraklis,4,11.1,0.1,1.0,3.6,-0.24,2.1,73.7,2.9%,0.47,0.47,0.70,0.47,0.35,/profile/Triantafyllos-Tzakopoulos-38609/,/stats/greek/2011/Iraklis,2011,greek,Triantafyllos-Tzakopoulos-38609,Iraklis
Eleftherios Akepsimaidis,Maroussi,26,10.9,8.5,2.4,8.9,-0.32,3.4,71.8,4.8%,0.88,0.85,0.12,0.22,0.24,/profile/Eleftherios-Akepsimaidis-42204/,/stats/greek/2011/Maroussi,2011,greek,Eleftherios-Akepsimaidis-42204,Maroussi
Sotiris Katoufas,Ikaros,18,10.9,9.9,3.4,12.4,-0.09,2.1,71.2,3.0%,1.02,1.05,0.21,0.21,0.10,/profile/Sotiris-Katoufas-42191/,/stats/greek/2011/Ikaros,2011,greek,Sotiris-Katoufas-42191,Ikaros
Petros Noeas,Maroussi,23,10.9,7.5,3.1,11.3,-0.41,2.1,71.8,3.0%,0.98,0.86,0.16,0.16,0.16,/profile/Petros-Noeas-38114/,/stats/greek/2011/Maroussi,2011,greek,Petros-Noeas-38114,Maroussi
Michalis Polytarchou,Ikaros,26,10.9,9.6,2.7,10.1,-0.17,3.8,71.2,5.4%,0.85,0.96,0.17,0.32,0.16,/profile/Michalis-Polytarchou-42192/,/stats/greek/2011/Ikaros,2011,greek,Michalis-Polytarchou-42192,Ikaros
Dimitris Verginis,Aris,7,10.4,-1.9,0.0,0.0,-0.46,4.4,73.3,6.0%,0.36,0.78,0.06,0.29,0.19,/profile/Dimitris-Verginis-5090/,/stats/greek/2011/Aris,2011,greek,Dimitris-Verginis-5090,Aris
Michalis Tsairelis,Aris,28,10.3,12.1,3.5,13.4,0.18,2.7,73.3,3.6%,1.07,0.71,0.42,0.07,0.27,/profile/Michalis-Tsairelis-39266/,/stats/greek/2011/Aris,2011,greek,Michalis-Tsairelis-39266,Aris
Steve Panos,Rhodes,22,10.3,12.5,3.7,14.5,0.18,3.1,72.6,4.2%,1.13,0.70,0.43,0.06,0.21,/profile/Steve-Panos-20936/,/stats/greek/2011/Rhodes,2011,greek,Steve-Panos-20936,Rhodes
Giorgos Galiotos,Ilisiakos,21,10.2,9.1,3.7,14.5,-0.19,2.7,74.4,3.7%,0.88,0.70,0.33,0.05,0.25,/profile/Giorgos-Galiotos-39849/,/stats/greek/2011/Ilisiakos,2011,greek,Giorgos-Galiotos-39849,Ilisiakos
Dimitris Kobodietas,Panellinios,20,10.2,4.8,1.5,5.9,-0.61,1.6,73.6,2.2%,1.12,1.31,0.36,0.12,0.18,/profile/Dimitris-Kobodietas-39781/,/stats/greek/2011/Panellinios,2011,greek,Dimitris-Kobodietas-39781,Panellinios
Giorgos Printezis,Olympiakos,8,10.1,23.2,5.6,22.3,0.50,3.9,75.7,5.2%,1.40,0.77,0.35,0.03,0.10,/profile/Giorgos-Printezis-1295/,/stats/greek/2011/Olympiakos,2011,greek,Giorgos-Printezis-1295,Olympiakos
Linos Chrysikopoulos,Aris,22,9.9,12.1,3.4,13.6,0.14,2.5,73.3,3.4%,0.90,0.85,0.22,0.09,0.15,/profile/Linos-Chrysikopoulos-6116/,/stats/greek/2011/Aris,2011,greek,Linos-Chrysikopoulos-6116,Aris
Manolis Koukoulas,Ilisiakos,19,9.5,12.1,3.7,15.7,0.11,2.5,74.4,3.3%,1.01,0.73,0.26,0.13,0.30,/profile/Manolis-Koukoulas-39943/,/stats/greek/2011/Ilisiakos,2011,greek,Manolis-Koukoulas-39943,Ilisiakos
Giannis Georgalis,Rhodes,20,9.4,6.0,2.2,9.1,-0.45,2.1,72.6,2.9%,0.82,0.68,0.49,0.12,0.23,/profile/Giannis-Georgalis-37339/,/stats/greek/2011/Rhodes,2011,greek,Giannis-Georgalis-37339,Rhodes
Sharaud Curry,AEK Athens,7,9.4,7.3,2.0,8.5,-0.12,3.5,72.7,4.9%,0.77,0.57,0.32,0.28,0.28,/profile/Sharaud-Curry-21445/,/stats/greek/2011/AEK%20Athens,2011,greek,Sharaud-Curry-21445,AEK%20Athens
Dimitrios Katsivelis,Olympiakos,17,8.9,-0.6,0.6,2.6,-0.86,2.7,75.7,3.5%,0.49,0.84,0.09,0.22,0.26,/profile/Dimitrios-Katsivelis-36197/,/stats/greek/2011/Olympiakos,2011,greek,Dimitrios-Katsivelis-36197,Olympiakos
Eleftherios Bochoridis,Aris,6,8.5,1.0,0.5,2.4,-0.25,1.3,73.3,1.8%,1.01,0.88,0.25,0.00,0.50,/profile/Eleftherios-Bochoridis-42188/,/stats/greek/2011/Aris,2011,greek,Eleftherios-Bochoridis-42188,Aris
Socratis Gelios,Kavala,2,8.4,-5.7,-0.5,-2.4,-0.14,1.5,73.2,2.0%,0.67,0.67,0.00,0.00,0.67,/profile/Socratis-Gelios-42203/,/stats/greek/2011/Kavala,2011,greek,Socratis-Gelios-42203,Kavala
Nikos Kalles,PAOK,31,8.3,10.0,2.5,11.9,-0.10,1.8,72.4,2.5%,1.02,0.80,0.37,0.16,0.21,/profile/Nikos-Kalles-40021/,/stats/greek/2011/PAOK,2011,greek,Nikos-Kalles-40021,PAOK
Giorgos Deligiannis,Ikaros,1,7.9,-22.3,-3.0,-15.1,-0.13,1.0,71.2,1.4%,0.00,3.00,0.00,1.00,1.00,/profile/Giorgos-Deligiannis-42194/,/stats/greek/2011/Ikaros,2011,greek,Giorgos-Deligiannis-42194,Ikaros
Fotis Zoubos,Panathinaikos,11,7.8,5.9,1.5,7.9,-0.21,3.0,73.9,4.0%,0.89,0.80,0.18,0.03,0.18,/profile/Fotis-Zoubos-42212/,/stats/greek/2011/Panathinaikos,2011,greek,Fotis-Zoubos-42212,Panathinaikos
Tyrone Grant,Ilisiakos,4,7.8,8.6,1.8,9.0,-0.04,1.2,74.4,1.6%,0.64,1.06,0.43,0.43,0.21,/profile/Tyrone-Grant-36500/,/stats/greek/2011/Ilisiakos,2011,greek,Tyrone-Grant-36500,Ilisiakos
Vassilis Kavvadas,Panionios,7,7.6,8.9,2.7,14.3,-0.05,2.2,73.7,3.0%,0.89,0.70,0.19,0.13,0.32,/profile/Vassilis-Kavvadas-42214/,/stats/greek/2011/Panionios,2011,greek,Vassilis-Kavvadas-42214,Panionios
Efthymios Tsakaleris,Panellinios,6,7.3,5.0,1.2,6.4,-0.13,2.8,73.6,3.8%,0.82,0.94,0.24,0.06,0.24,/profile/Efthymios-Tsakaleris-39798/,/stats/greek/2011/Panellinios,2011,greek,Efthymios-Tsakaleris-39798,Panellinios
Fanis Koumpouras,Aris,24,6.6,0.9,0.5,3.3,-0.78,2.2,73.3,3.1%,0.63,0.84,0.19,0.15,0.17,/profile/Fanis-Koumpouras-39460/,/stats/greek/2011/Aris,2011,greek,Fanis-Koumpouras-39460,Aris
Christos Papanikolaou,Kavala,18,6.3,5.0,0.8,5.0,-0.33,1.6,73.2,2.2%,0.88,0.85,0.14,0.27,0.27,/profile/Christos-Papanikolaou-36618/,/stats/greek/2011/Kavala,2011,greek,Christos-Papanikolaou-36618,Kavala
Nikola Ivanovic,Rhodes,17,6.2,1.5,0.7,4.5,-0.49,1.3,72.6,1.9%,0.70,0.66,0.00,0.04,0.39,/profile/Nikola-Ivanovic-45737/,/stats/greek/2011/Rhodes,2011,greek,Nikola-Ivanovic-45737,Rhodes
Antonis Mantzaris,Peristeri,25,6.1,11.3,1.8,12.0,0.04,1.7,70.5,2.4%,1.20,1.11,0.14,0.22,0.12,/profile/Antonis-Mantzaris-37189/,/stats/greek/2011/Peristeri,2011,greek,Antonis-Mantzaris-37189,Peristeri
