Player,Team,G,MP,PTS,FG_2P,FG_2PA,FG_2P_Pct,FG_3P,FGA_3P,FG_3P_Pct,FT,FTA,FT_Pct,OREB,DREB,REB,AST,STL,BLK,TO,PF,Player_Link,Team_Link,Season,League,DX_Player_ID,DX_Team_ID
Gordon Klaiber,Apollon,23,26.5,13.3,1.9,4.1,46.8%,2.6,8.8,29.9%,1.6,2.4,69.4%,0.8,3.4,4.1,0.5,2.6,0.4,1.6,3.9,/profile/Gordon-Klaiber-481/,/stats/greek/2013/Apollon,2013,greek,Gordon-Klaiber-481,Apollon
Derwin Kitchen,Panathinaikos,9,16.1,13.3,4.3,9.1,46.9%,0.6,3.4,16.7%,3.1,4.5,68.8%,1.1,4.5,5.7,5.4,1.4,0.3,2.6,5.1,/profile/Derwin-Kitchen-19921/,/stats/greek/2013/Panathinaikos,2013,greek,Derwin-Kitchen-19921,Panathinaikos
Giannis Kyriakopoulos,Panelefsiniakos,14,10.0,13.3,2.3,5.5,42.1%,2.3,8.4,27.6%,1.7,2.6,66.7%,0.6,3.7,4.3,3.5,0.9,0.0,3.7,6.1,/profile/Giannis-Kyriakopoulos-39120/,/stats/greek/2013/Panelefsiniakos,2013,greek,Giannis-Kyriakopoulos-39120,Panelefsiniakos
Ernest Scott,Ilisiakos,9,31.8,13.2,2.2,4.0,55.2%,2.5,7.9,31.6%,1.3,1.8,69.2%,1.3,4.2,5.4,1.1,1.4,1.5,2.0,3.3,/profile/Ernest-Scott-39456/,/stats/greek/2013/Ilisiakos,2013,greek,Ernest-Scott-39456,Ilisiakos
Giannoulis Larentzakis,Ikaros,19,12.3,13.2,1.2,5.2,23.3%,1.9,6.4,29.7%,5.2,5.8,88.2%,1.7,3.3,5.0,3.6,1.5,0.0,2.2,6.4,/profile/Giannoulis-Larentzakis-42234/,/stats/greek/2013/Ikaros,2013,greek,Giannoulis-Larentzakis-42234,Ikaros
Stevan Nadjfeji,Rhodes,16,19.1,13.2,3.9,5.9,66.7%,0.9,3.9,23.3%,2.6,3.9,66.7%,2.1,5.0,7.1,1.4,0.8,0.7,3.1,5.5,/profile/Stevan-Nadjfeji-5589/,/stats/greek/2013/Rhodes,2013,greek,Stevan-Nadjfeji-5589,Rhodes
Verdell Jones,Peristeri,6,7.1,13.1,1.9,1.9,100.0%,1.9,4.7,40.0%,3.7,3.7,100.0%,0.9,1.9,2.8,0.9,2.8,0.0,2.8,6.5,/profile/Verdell-Jones-19369/,/stats/greek/2013/Peristeri,2013,greek,Verdell-Jones-19369,Peristeri
Apollon Tsochlas,Rethymno,35,18.7,13.0,2.0,4.3,46.5%,2.0,6.4,30.5%,3.1,3.4,91.1%,0.6,2.1,2.7,4.8,1.5,0.1,2.6,5.5,/profile/Apollon-Tsochlas-42238/,/stats/greek/2013/Rethymno,2013,greek,Apollon-Tsochlas-42238,Rethymno
Nikos Angelopoulos,Rethymno,34,20.3,12.7,2.0,4.2,48.6%,1.6,5.9,27.7%,3.7,4.9,75.3%,1.9,3.8,5.7,2.3,0.7,0.1,2.2,4.8,/profile/Nikos-Angelopoulos-37531/,/stats/greek/2013/Rethymno,2013,greek,Nikos-Angelopoulos-37531,Rethymno
Damir Latovic,Rethymno,35,14.3,12.5,2.5,4.8,51.7%,2.3,8.3,27.9%,0.6,1.0,53.8%,2.5,5.7,8.2,1.3,0.7,0.5,1.7,5.2,/profile/Damir-Latovic-34510/,/stats/greek/2013/Rethymno,2013,greek,Damir-Latovic-34510,Rethymno
Stamatis Benas,Drama,18,6.4,12.4,5.6,9.8,56.7%,0.0,0.3,0.0%,1.3,2.0,66.7%,4.9,4.6,9.5,2.0,2.3,0.3,2.3,9.2,/profile/Stamatis-Benas-42232/,/stats/greek/2013/Drama,2013,greek,Stamatis-Benas-42232,Drama
Konstantinos Nikolopoulos,PAOK,14,4.0,12.4,0.0,0.0,0.0%,2.2,9.5,23.1%,5.8,5.8,100.0%,0.7,2.2,2.9,2.9,0.0,0.0,2.9,7.3,/profile/Konstantinos-Nikolopoulos-65040/,/stats/greek/2013/PAOK,2013,greek,Konstantinos-Nikolopoulos-65040,PAOK
Dimitris Kobodietas,Peristeri,26,19.6,12.4,2.9,6.1,47.4%,1.5,4.9,30.2%,2.1,2.9,73.0%,1.3,2.1,3.4,1.5,1.1,0.2,2.4,5.9,/profile/Dimitris-Kobodietas-39781/,/stats/greek/2013/Peristeri,2013,greek,Dimitris-Kobodietas-39781,Peristeri
James Nunnally,Kavala,2,28.8,12.3,2.7,8.2,33.3%,1.4,3.4,40.0%,2.7,3.4,80.0%,2.1,6.8,8.9,2.1,0.7,0.0,4.8,4.1,/profile/James-Nunnally-20786/,/stats/greek/2013/Kavala,2013,greek,James-Nunnally-20786,Kavala
Christoforos Stefanidis,Kavala,23,24.4,12.3,2.2,5.8,37.3%,1.2,3.1,38.6%,4.4,5.2,83.8%,1.0,3.3,4.3,3.3,1.2,0.1,1.3,4.0,/profile/Christoforos-Stefanidis-37777/,/stats/greek/2013/Kavala,2013,greek,Christoforos-Stefanidis-37777,Kavala
Harper Kamp,Panelefsiniakos,14,15.9,12.3,3.3,6.1,52.9%,1.6,3.6,45.0%,0.9,1.4,62.5%,1.3,6.7,8.0,0.7,0.4,0.5,2.7,6.1,/profile/Harper-Kamp-6474/,/stats/greek/2013/Panelefsiniakos,2013,greek,Harper-Kamp-6474,Panelefsiniakos
Kostas Sloukas,Olympiakos,34,18.4,12.2,2.8,5.9,46.8%,1.1,3.8,29.5%,3.3,3.6,93.0%,0.8,3.8,4.5,5.8,1.6,0.1,2.6,4.2,/profile/Kostas-Sloukas-5274/,/stats/greek/2013/Olympiakos,2013,greek,Kostas-Sloukas-5274,Olympiakos
Christos Deligiannis,Panelefsiniakos,23,11.2,12.2,4.5,9.1,50.0%,0.0,0.0,0.0%,3.1,5.0,62.5%,2.2,3.7,5.9,2.7,1.1,0.3,3.1,7.3,/profile/Christos-Deligiannis-36626/,/stats/greek/2013/Panelefsiniakos,2013,greek,Christos-Deligiannis-36626,Panelefsiniakos
Lampros Vlachos,Peristeri,4,1.7,12.1,6.0,6.0,100.0%,0.0,6.0,0.0%,0.0,0.0,0.0%,0.0,0.0,0.0,0.0,6.0,0.0,0.0,12.1,/profile/Lampros-Vlachos-64888/,/stats/greek/2013/Peristeri,2013,greek,Lampros-Vlachos-64888,Peristeri
Doron Perkins,Olympiakos,7,13.4,12.1,3.7,7.5,50.0%,1.2,3.3,37.5%,0.8,5.8,14.3%,2.5,8.7,11.2,5.0,2.9,0.8,3.7,3.7,/profile/Doron-Perkins-5894/,/stats/greek/2013/Olympiakos,2013,greek,Doron-Perkins-5894,Olympiakos
Giorgos Galiotos,Peristeri,5,13.4,12.0,4.2,10.8,38.9%,0.0,0.0,0.0%,3.6,6.0,60.0%,5.4,9.0,14.3,0.6,0.0,0.6,2.4,4.2,/profile/Giorgos-Galiotos-39849/,/stats/greek/2013/Peristeri,2013,greek,Giorgos-Galiotos-39849,Peristeri
Ivan Krolo,Apollon,22,13.0,11.9,4.8,9.7,49.3%,0.1,0.6,25.0%,2.0,3.2,60.9%,1.7,5.9,7.6,1.0,0.7,0.8,3.1,6.7,/profile/Ivan-Krolo-36031/,/stats/greek/2013/Apollon,2013,greek,Ivan-Krolo-36031,Apollon
Nikos Papanikolaou,Panelefsiniakos,25,20.8,11.9,2.7,6.0,44.9%,1.7,6.4,26.8%,1.4,2.2,64.3%,1.7,3.8,5.5,0.9,0.9,0.6,1.6,3.6,/profile/Nikos-Papanikolaou-38090/,/stats/greek/2013/Panelefsiniakos,2013,greek,Nikos-Papanikolaou-38090,Panelefsiniakos
Gabe Pruitt,Rethymno,13,24.1,11.9,1.8,3.6,50.0%,2.1,5.4,38.1%,2.2,2.8,77.3%,0.9,2.9,3.8,3.6,2.2,0.0,3.1,3.5,/profile/Gabe-Pruitt-384/,/stats/greek/2013/Rethymno,2013,greek,Gabe-Pruitt-384,Rethymno
Fanis Koumpouras,Rhodes,26,19.7,11.9,3.0,5.9,51.3%,1.0,3.4,30.2%,2.7,3.2,85.4%,0.5,3.7,4.1,3.4,1.7,0.2,2.7,4.0,/profile/Fanis-Koumpouras-39460/,/stats/greek/2013/Rhodes,2013,greek,Fanis-Koumpouras-39460,Rhodes
Eleftherios Bochoridis,Aris,24,12.0,11.8,2.7,5.6,47.5%,1.1,3.4,33.3%,3.1,3.8,81.5%,1.4,2.9,4.3,2.8,1.0,0.3,3.6,7.3,/profile/Eleftherios-Bochoridis-42188/,/stats/greek/2013/Aris,2013,greek,Eleftherios-Bochoridis-42188,Aris
Marcus Neal,Drama,2,8.1,11.8,0.0,7.1,0.0%,2.4,7.1,33.3%,4.7,9.4,50.0%,0.0,4.7,4.7,0.0,0.0,0.0,2.4,7.1,/profile/Marcus-Neal-22268/,/stats/greek/2013/Drama,2013,greek,Marcus-Neal-22268,Drama
Gaios Skordilis,Panathinaikos,21,8.2,11.7,4.5,9.1,50.0%,0.0,0.0,0.0%,2.6,4.5,57.9%,3.3,5.7,9.1,1.7,1.0,1.2,3.6,8.6,/profile/Gaios-Skordilis-38746/,/stats/greek/2013/Panathinaikos,2013,greek,Gaios-Skordilis-38746,Panathinaikos
Travis Garrison,Ilisiakos,10,21.9,11.7,4.2,10.9,38.3%,0.4,1.6,22.2%,2.2,2.9,75.0%,3.5,7.3,10.7,1.3,1.3,0.9,1.8,4.9,/profile/Travis-Garrison-607/,/stats/greek/2013/Ilisiakos,2013,greek,Travis-Garrison-607,Ilisiakos
Billy Keys,Panionios,27,13.0,11.6,1.7,4.2,41.7%,2.0,6.5,30.4%,2.2,2.8,79.2%,0.6,3.1,3.7,2.2,0.8,0.0,1.9,6.2,/profile/Billy-Keys-5580/,/stats/greek/2013/Panionios,2013,greek,Billy-Keys-5580,Panionios
Christos Lakkas,Peristeri,19,2.7,11.6,2.3,3.9,60.0%,0.8,3.1,25.0%,4.6,4.6,100.0%,0.0,3.1,3.1,2.3,1.5,0.0,3.9,3.9,/profile/Christos-Lakkas-39755/,/stats/greek/2013/Peristeri,2013,greek,Christos-Lakkas-39755,Peristeri
Christos Harissis,Aris,27,20.5,11.6,4.2,8.1,52.3%,0.0,0.4,0.0%,3.1,4.6,68.3%,3.5,7.8,11.3,0.8,0.7,1.9,3.2,4.5,/profile/Christos-Harissis-35807/,/stats/greek/2013/Aris,2013,greek,Christos-Harissis-35807,Aris
Tasos Dimas,Aris,11,6.1,11.5,0.0,0.0,0.0%,3.0,6.1,50.0%,2.4,2.4,100.0%,1.2,0.6,1.8,1.2,2.4,0.6,1.8,7.9,/profile/Tasos-Dimas-40436/,/stats/greek/2013/Aris,2013,greek,Tasos-Dimas-40436,Aris
Sotiris Karapostolou,Aris,25,17.4,11.5,1.5,3.9,38.1%,1.8,5.8,31.7%,3.0,3.7,80.0%,0.3,2.1,2.4,4.8,1.6,0.0,2.2,4.0,/profile/Sotiris-Karapostolou-38191/,/stats/greek/2013/Aris,2013,greek,Sotiris-Karapostolou-38191,Aris
Aleksandar Vezenkov,Aris,20,14.3,11.4,3.8,7.3,51.9%,0.8,3.2,26.1%,1.3,1.7,75.0%,2.8,4.2,7.1,2.4,1.4,0.1,0.8,4.7,/profile/Aleksandar-Vezenkov-6429/,/stats/greek/2013/Aris,2013,greek,Aleksandar-Vezenkov-6429,Aris
Shane Walker,Apollon,2,15.8,11.4,0.0,5.1,0.0%,1.3,7.6,16.7%,7.6,10.1,75.0%,1.3,5.1,6.3,1.3,1.3,1.3,2.5,5.1,/profile/Shane-Walker-19036/,/stats/greek/2013/Apollon,2013,greek,Shane-Walker-19036,Apollon
Jeremy Fears,Kavala,2,22.6,11.3,4.4,9.6,45.5%,0.0,2.6,0.0%,2.6,5.2,50.0%,0.9,3.5,4.4,4.4,1.7,0.0,1.7,3.5,/profile/Jeremy-Fears-451/,/stats/greek/2013/Kavala,2013,greek,Jeremy-Fears-451,Kavala
Nejc Strnad,Ikaros,27,15.5,11.3,1.3,2.0,61.9%,2.6,9.0,29.0%,1.0,1.3,76.9%,0.2,2.5,2.7,1.6,1.4,0.0,1.7,4.8,/profile/Nejc-Strnad-38502/,/stats/greek/2013/Ikaros,2013,greek,Nejc-Strnad-38502,Ikaros
Ivan Maras,Ilisiakos,4,23.9,11.3,3.3,8.4,40.0%,0.0,2.1,0.0%,4.6,7.5,61.1%,5.4,5.4,10.9,2.1,1.7,1.7,2.9,5.0,/profile/Ivan-Maras-37368/,/stats/greek/2013/Ilisiakos,2013,greek,Ivan-Maras-37368,Ilisiakos
Dimitrios Katsivelis,Olympiakos,22,13.2,11.2,2.2,3.5,61.5%,1.5,4.8,30.6%,2.4,3.5,69.2%,0.8,6.2,7.0,4.2,1.6,0.8,3.0,6.9,/profile/Dimitrios-Katsivelis-36197/,/stats/greek/2013/Olympiakos,2013,greek,Dimitrios-Katsivelis-36197,Olympiakos
Nikolaos Stylianou,Kavala,14,13.6,11.2,1.2,3.1,40.0%,2.5,6.6,37.5%,1.2,1.7,75.0%,1.9,3.1,5.0,1.9,0.2,0.0,1.9,3.7,/profile/Nikolaos-Stylianou-69827/,/stats/greek/2013/Kavala,2013,greek,Nikolaos-Stylianou-69827,Kavala
Giannis Molfetas,Apollon,14,4.1,11.1,4.2,9.7,42.9%,0.0,3.5,0.0%,2.8,3.5,80.0%,3.5,4.2,7.7,0.7,1.4,0.0,2.8,0.7,/profile/Giannis-Molfetas-65039/,/stats/greek/2013/Apollon,2013,greek,Giannis-Molfetas-65039,Apollon
Petros Melissaratos,Peristeri,22,10.4,10.9,3.8,9.2,41.5%,0.5,0.9,60.0%,1.7,3.6,47.6%,2.4,4.0,6.4,0.3,0.9,0.0,2.1,7.3,/profile/Petros-Melissaratos-62197/,/stats/greek/2013/Peristeri,2013,greek,Petros-Melissaratos-62197,Peristeri
Lazaros Agadakos,Ikaros,21,11.5,10.9,4.2,9.9,42.4%,0.0,0.7,0.0%,2.5,2.8,88.2%,3.0,2.7,5.7,1.2,1.0,0.5,3.7,5.7,/profile/Lazaros-Agadakos-35520/,/stats/greek/2013/Ikaros,2013,greek,Lazaros-Agadakos-35520,Ikaros
Josh Dollard,Rhodes,6,11.0,10.8,3.6,8.4,42.9%,0.6,2.4,25.0%,1.8,3.6,50.0%,1.2,12.6,13.8,1.8,2.4,0.0,1.8,4.2,/profile/Josh-Dollard-27150/,/stats/greek/2013/Rhodes,2013,greek,Josh-Dollard-27150,Rhodes
Mihalis Giannakidis,Ikaros,27,13.3,10.8,0.3,2.4,14.3%,3.0,8.3,36.5%,1.0,1.9,52.9%,0.8,3.4,4.2,2.4,1.3,0.0,2.2,5.8,/profile/Mihalis-Giannakidis-39995/,/stats/greek/2013/Ikaros,2013,greek,Mihalis-Giannakidis-39995,Ikaros
Stelios Ioannou,Drama,26,15.3,10.8,3.2,7.7,42.0%,0.6,1.3,42.9%,2.6,3.9,65.9%,2.1,3.4,5.5,1.3,0.9,0.2,1.3,3.7,/profile/Stelios-Ioannou-40090/,/stats/greek/2013/Drama,2013,greek,Stelios-Ioannou-40090,Drama
Brandon McKnight,Ikaros,9,12.1,10.8,3.3,8.5,39.1%,0.4,4.5,8.3%,3.0,5.2,57.1%,0.4,4.8,5.2,8.9,1.9,0.0,3.3,3.3,/profile/Brandon-McKnight-29354/,/stats/greek/2013/Ikaros,2013,greek,Brandon-McKnight-29354,Ikaros
Avis Wyatt,Ikaros,11,18.8,10.8,3.9,9.2,42.6%,0.0,1.8,0.0%,2.9,6.1,48.4%,2.5,4.7,7.2,1.0,1.2,1.8,2.3,4.9,/profile/Avis-Wyatt-1259/,/stats/greek/2013/Ikaros,2013,greek,Avis-Wyatt-1259,Ikaros
Larry Turner,Apollon,28,20.5,10.6,4.5,7.0,64.0%,0.0,0.4,0.0%,1.7,4.0,41.4%,3.5,6.3,9.8,0.5,0.7,2.1,2.5,6.6,/profile/Larry-Turner-5442/,/stats/greek/2013/Apollon,2013,greek,Larry-Turner-5442,Apollon
Marios Batis,Panionios,35,21.7,10.3,1.5,3.7,40.6%,1.7,5.6,29.5%,2.3,2.8,81.1%,0.9,4.4,5.3,4.7,1.6,0.1,3.1,5.6,/profile/Marios-Batis-35532/,/stats/greek/2013/Panionios,2013,greek,Marios-Batis-35532,Panionios
Vasilis Xanthopoulos,Panathinaikos,31,12.8,10.1,2.2,5.1,42.9%,1.5,3.6,42.9%,1.1,1.5,73.3%,1.0,3.6,4.6,8.0,2.9,0.0,2.9,6.3,/profile/Vasilis-Xanthopoulos-37112/,/stats/greek/2013/Panathinaikos,2013,greek,Vasilis-Xanthopoulos-37112,Panathinaikos
Igor Milosevic,Kavala,8,26.6,10.0,3.3,7.2,46.2%,0.2,1.9,10.0%,2.8,4.8,57.7%,0.2,2.0,2.2,8.1,1.1,0.0,4.1,5.0,/profile/Igor-Milosevic-209/,/stats/greek/2013/Kavala,2013,greek,Igor-Milosevic-209,Kavala
Evangelos Mantzaris,Olympiakos,14,17.6,10.0,1.1,2.2,50.0%,2.4,5.4,44.1%,0.6,0.6,100.0%,1.6,4.4,6.0,3.5,3.2,0.0,1.6,3.5,/profile/Evangelos-Mantzaris-40119/,/stats/greek/2013/Olympiakos,2013,greek,Evangelos-Mantzaris-40119,Olympiakos
Savvas Matsamas,Rhodes,6,4.1,9.8,4.9,8.1,60.0%,0.0,0.0,0.0%,0.0,0.0,0.0%,0.0,0.0,0.0,0.0,0.0,0.0,3.3,6.5,/profile/Savvas-Matsamas-64887/,/stats/greek/2013/Rhodes,2013,greek,Savvas-Matsamas-64887,Rhodes
Vassilis Simtsak,Ikaros,27,23.4,9.7,4.5,7.3,61.4%,0.0,0.3,0.0%,0.8,2.4,32.4%,3.4,5.3,8.7,1.5,0.8,0.3,2.4,4.7,/profile/Vassilis-Simtsak-39370/,/stats/greek/2013/Ikaros,2013,greek,Vassilis-Simtsak-39370,Ikaros
Giannis Athineou,Panionios,36,19.0,9.7,1.4,3.3,41.1%,1.7,5.1,33.7%,1.7,2.6,67.4%,1.1,3.2,4.3,4.0,1.1,0.1,3.0,4.9,/profile/Giannis-Athineou-39842/,/stats/greek/2013/Panionios,2013,greek,Giannis-Athineou-39842,Panionios
Giorgos Apostolidis,Ilisiakos,23,21.4,9.5,2.5,5.9,42.5%,0.6,1.7,33.3%,2.8,4.0,69.4%,0.8,4.5,5.3,3.6,1.4,0.3,3.4,3.4,/profile/Giorgos-Apostolidis-35475/,/stats/greek/2013/Ilisiakos,2013,greek,Giorgos-Apostolidis-35475,Ilisiakos
Ioannis Demertzis,Kavala,5,24.1,9.5,1.6,5.2,31.3%,1.3,3.3,40.0%,2.3,3.3,70.0%,0.0,3.9,3.9,7.5,2.6,0.3,2.3,5.9,/profile/Ioannis-Demertzis-39148/,/stats/greek/2013/Kavala,2013,greek,Ioannis-Demertzis-39148,Kavala
Panagiotis Kafkis,Ilisiakos,20,17.8,9.4,3.1,7.3,43.1%,0.6,1.8,31.3%,1.5,2.3,61.9%,0.3,5.6,5.9,3.7,1.1,0.0,3.5,6.0,/profile/Panagiotis-Kafkis-37546/,/stats/greek/2013/Ilisiakos,2013,greek,Panagiotis-Kafkis-37546,Ilisiakos
Giannis Athanasoulas,Panionios,36,11.8,9.2,1.6,4.0,41.5%,1.3,4.4,28.3%,2.1,2.7,78.6%,1.1,2.8,3.9,2.6,1.2,0.3,1.9,6.3,/profile/Giannis-Athanasoulas-38381/,/stats/greek/2013/Panionios,2013,greek,Giannis-Athanasoulas-38381,Panionios
Dimitris Kalabakas,Kavala,22,13.0,9.0,1.9,3.7,51.9%,1.4,3.9,35.7%,1.0,1.7,58.3%,0.7,2.2,2.9,1.2,1.1,0.1,1.2,4.4,/profile/Dimitris-Kalabakas-39442/,/stats/greek/2013/Kavala,2013,greek,Dimitris-Kalabakas-39442,Kavala
Leonidas Kaselakis,PAOK,28,19.9,8.7,2.0,4.4,46.7%,1.0,3.7,27.5%,1.6,2.4,66.7%,1.3,5.2,6.5,1.7,0.6,0.3,1.7,2.6,/profile/Leonidas-Kaselakis-39929/,/stats/greek/2013/PAOK,2013,greek,Leonidas-Kaselakis-39929,PAOK
Joey Dorsey,Olympiakos,2,15.8,8.7,2.5,3.7,66.7%,0.0,0.0,0.0%,3.7,8.7,42.9%,6.2,8.7,14.9,0.0,1.2,0.0,1.2,7.4,/profile/Joey-Dorsey-456/,/stats/greek/2013/Olympiakos,2013,greek,Joey-Dorsey-456,Olympiakos
Efthymios Tsakaleris,Aris,19,7.6,8.6,2.5,8.0,31.0%,0.6,3.3,16.7%,1.9,5.5,35.0%,2.8,5.0,7.8,0.0,0.3,0.0,1.7,8.9,/profile/Efthymios-Tsakaleris-39798/,/stats/greek/2013/Aris,2013,greek,Efthymios-Tsakaleris-39798,Aris
Thomas Amparas,PAOK,9,2.6,8.6,0.0,6.9,0.0%,1.7,8.6,20.0%,3.4,3.4,100.0%,1.7,3.4,5.1,3.4,0.0,0.0,5.1,6.9,/profile/Thomas-Amparas-42221/,/stats/greek/2013/PAOK,2013,greek,Thomas-Amparas-42221,PAOK
Dino Erceg,Apollon,10,11.7,8.6,1.7,5.5,31.3%,1.4,6.5,21.1%,1.0,1.0,100.0%,2.4,5.8,8.2,0.7,0.7,0.3,1.7,6.2,/profile/Dino-Erceg-69154/,/stats/greek/2013/Apollon,2013,greek,Dino-Erceg-69154,Apollon
Mihalis Paragios,Ilisiakos,24,11.5,8.6,2.6,5.1,51.4%,0.9,3.6,24.0%,0.7,1.6,45.5%,1.6,5.1,6.7,2.6,0.9,0.9,3.8,6.0,/profile/Mihalis-Paragios-39273/,/stats/greek/2013/Ilisiakos,2013,greek,Mihalis-Paragios-39273,Ilisiakos
Thomas Nikou,Panelefsiniakos,26,18.8,8.4,1.6,3.4,46.3%,1.1,2.7,39.4%,2.1,3.1,67.6%,0.6,3.6,4.2,5.2,1.6,0.0,2.3,4.6,/profile/Thomas-Nikou-40102/,/stats/greek/2013/Panelefsiniakos,2013,greek,Thomas-Nikou-40102,Panelefsiniakos
Dimitris Kalaitzidis,Drama,22,13.0,8.4,2.1,5.5,39.0%,0.5,2.1,25.0%,2.5,3.6,70.4%,1.6,2.7,4.3,4.7,1.3,0.5,2.7,7.2,/profile/Dimitris-Kalaitzidis-36674/,/stats/greek/2013/Drama,2013,greek,Dimitris-Kalaitzidis-36674,Drama
Eleftherios Akepsimaidis,Drama,22,9.2,8.3,2.3,5.1,44.4%,0.8,3.6,21.1%,1.5,3.0,50.0%,0.2,2.4,2.6,6.0,1.7,0.2,3.8,4.7,/profile/Eleftherios-Akepsimaidis-42204/,/stats/greek/2013/Drama,2013,greek,Eleftherios-Akepsimaidis-42204,Drama
Nikolaos Mantzioris,Panelefsiniakos,10,5.9,8.2,3.4,6.2,55.6%,0.0,0.0,0.0%,1.4,2.1,66.7%,2.1,3.4,5.5,0.7,2.1,0.0,2.1,9.6,/profile/Nikolaos-Mantzioris-64875/,/stats/greek/2013/Panelefsiniakos,2013,greek,Nikolaos-Mantzioris-64875,Panelefsiniakos
Georgios Kalaitzis,Rhodes,25,20.8,8.2,1.6,3.3,48.8%,1.3,3.9,33.3%,1.1,1.4,77.8%,1.2,3.2,4.3,3.5,1.8,0.1,3.5,5.0,/profile/Georgios-Kalaitzis-35971/,/stats/greek/2013/Rhodes,2013,greek,Georgios-Kalaitzis-35971,Rhodes
Andreas Oikonomopoulos,Ikaros,2,2.5,8.2,0.0,0.0,0.0%,0.0,0.0,0.0%,8.2,16.4,50.0%,0.0,0.0,0.0,0.0,8.2,0.0,0.0,16.4,/profile/Andreas-Oikonomopoulos-42219/,/stats/greek/2013/Ikaros,2013,greek,Andreas-Oikonomopoulos-42219,Ikaros
Dimosthenis Avramidis,Panelefsiniakos,22,10.2,8.2,3.7,8.0,46.7%,0.2,1.1,16.7%,0.2,0.2,100.0%,2.0,3.6,5.5,4.3,1.4,0.0,1.8,7.9,/profile/Dimosthenis-Avramidis-64884/,/stats/greek/2013/Panelefsiniakos,2013,greek,Dimosthenis-Avramidis-64884,Panelefsiniakos
Giannis Lianos,Apollon,26,19.4,8.2,2.1,4.1,51.9%,0.8,2.8,28.6%,1.5,2.4,63.3%,2.1,5.3,7.3,1.6,0.9,0.2,2.0,7.1,/profile/Giannis-Lianos-64881/,/stats/greek/2013/Apollon,2013,greek,Giannis-Lianos-64881,Apollon
Alexandros Petroulas,Peristeri,22,25.8,8.2,1.8,3.6,49.0%,0.4,3.0,14.0%,3.4,4.8,69.6%,0.4,4.1,4.6,5.8,0.9,0.1,4.2,4.1,/profile/Alexandros-Petroulas-37161/,/stats/greek/2013/Peristeri,2013,greek,Alexandros-Petroulas-37161,Peristeri
Dimitris Agravanis,Panionios,23,6.4,8.0,1.7,3.9,42.9%,0.6,4.2,13.3%,3.0,5.5,55.0%,3.3,5.3,8.6,1.9,1.7,1.4,2.5,10.5,/profile/Dimitris-Agravanis-42207/,/stats/greek/2013/Panionios,2013,greek,Dimitris-Agravanis-42207,Panionios
Alex Vouyoukas,Rhodes,15,6.8,7.8,3.5,9.4,37.5%,0.0,0.0,0.0%,0.8,1.2,66.7%,2.4,5.5,7.8,1.6,0.4,1.2,3.5,10.2,/profile/Alex-Vouyoukas-16846/,/stats/greek/2013/Rhodes,2013,greek,Alex-Vouyoukas-16846,Rhodes
Spiros Mourtos,Aris,19,10.8,7.8,2.2,5.5,39.3%,0.6,1.8,33.3%,1.8,2.7,64.3%,2.2,4.9,7.0,2.0,1.0,0.4,2.5,6.3,/profile/Spiros-Mourtos-39622/,/stats/greek/2013/Aris,2013,greek,Spiros-Mourtos-39622,Aris
Giannis Georgalis,Rhodes,25,17.2,7.8,1.3,3.3,40.0%,1.0,4.6,22.4%,2.1,3.0,71.9%,1.0,7.0,8.0,2.2,1.5,0.2,2.2,5.0,/profile/Giannis-Georgalis-37339/,/stats/greek/2013/Rhodes,2013,greek,Giannis-Georgalis-37339,Rhodes
Vasilis Charalampopoulos,Panathinaikos,5,5.3,7.7,3.1,7.7,40.0%,0.0,1.5,0.0%,1.5,3.1,50.0%,3.1,1.5,4.6,1.5,0.0,3.1,4.6,6.2,/profile/Vasilis-Charalampopoulos-62818/,/stats/greek/2013/Panathinaikos,2013,greek,Vasilis-Charalampopoulos-62818,Panathinaikos
Strahinja Dragicevic,Panionios,10,9.1,7.7,2.7,4.1,66.7%,0.5,4.1,11.1%,0.9,1.8,50.0%,0.9,0.9,1.8,0.5,0.5,0.5,2.3,5.4,/profile/Strahinja-Dragicevic-38594/,/stats/greek/2013/Panionios,2013,greek,Strahinja-Dragicevic-38594,Panionios
Dimitris Arapis,Ilisiakos,22,14.1,7.2,1.5,4.1,37.5%,1.3,4.3,30.3%,0.3,0.8,33.3%,0.9,3.3,4.3,2.4,0.9,0.5,1.4,5.8,/profile/Dimitris-Arapis-39784/,/stats/greek/2013/Ilisiakos,2013,greek,Dimitris-Arapis-39784,Ilisiakos
Tyler Hughes,Panelefsiniakos,3,3.7,7.2,3.6,10.8,33.3%,0.0,0.0,0.0%,0.0,7.2,0.0%,0.0,7.2,7.2,0.0,0.0,3.6,14.4,21.5,/profile/Tyler-Hughes-28184/,/stats/greek/2013/Panelefsiniakos,2013,greek,Tyler-Hughes-28184,Panelefsiniakos
Thanasis Zafiris,Apollon,23,7.3,7.2,1.2,2.9,41.7%,1.2,3.3,35.7%,1.2,1.9,62.5%,0.7,2.2,2.9,0.5,1.2,0.0,1.0,6.2,/profile/Thanasis-Zafiris-64883/,/stats/greek/2013/Apollon,2013,greek,Thanasis-Zafiris-64883,Apollon
