Player,Team,G,MP,PTS,FGA,PTS_per_Play,TS_Pct,eFG_Pct,FT_Rate,Three_Pt_Rate,AST,AST_to_FGA_Ratio,AST_to_TO_Ratio,PPR,STL,BLK,PF,Player_Link,Team_Link,Season,League,DX_Player_ID,DX_Team_ID
Linas Kleiza,Olympiakos,31,24.8,14.0,9.7,1.08,0.63,0.58,0.33,0.33,1.35,0.14,0.84,-2.82,0.7,0.2,2.2,/profile/Linas-Kleiza-168/,/stats/greek/2010/Olympiakos,2010,greek,Linas-Kleiza-168,Olympiakos
Keydren Clark,Aris,28,24.8,10.1,9.0,0.94,0.52,0.49,0.18,0.61,2.39,0.26,2.68,2.97,0.5,0.0,2.1,/profile/Keydren-Clark-570/,/stats/greek/2010/Aris,2010,greek,Keydren-Clark-570,Aris
Michael Bramos,Peristeri,26,24.0,9.0,7.0,1.01,0.57,0.53,0.28,0.44,1.23,0.17,1.39,-0.27,1.0,0.7,2.8,/profile/Michael-Bramos-5320/,/stats/greek/2010/Peristeri,2010,greek,Michael-Bramos-5320,Peristeri
Dimitris Diamantidis,Panathinaikos,30,24.0,9.0,5.0,1.12,0.72,0.68,0.54,0.58,4.93,0.98,3.02,6.88,1.6,0.5,1.8,/profile/Dimitris-Diamantidis-5113/,/stats/greek/2010/Panathinaikos,2010,greek,Dimitris-Diamantidis-5113,Panathinaikos
Jason Fontenet,Larissa,7,23.9,8.3,8.6,0.73,0.43,0.39,0.27,0.40,3.29,0.38,1.92,1.97,1.0,0.0,1.4,/profile/Jason-Fontenet-27782/,/stats/greek/2010/Larissa,2010,greek,Jason-Fontenet-27782,Larissa
Michail Kakiouzis,Aris,25,23.8,8.7,6.7,1.02,0.56,0.53,0.34,0.42,0.76,0.11,1.19,-0.59,0.7,0.2,1.8,/profile/Michail-Kakiouzis-5543/,/stats/greek/2010/Aris,2010,greek,Michail-Kakiouzis-5543,Aris
B.J. Elder,Panionios,25,23.6,6.6,6.3,0.83,0.50,0.50,0.11,0.32,1.08,0.17,0.82,-2.58,1.2,0.2,2.4,/profile/B.J.-Elder-3/,/stats/greek/2010/Panionios,2010,greek,B.J.-Elder-3,Panionios
Nikolaos Papanikolopoulos,Peristeri,25,23.6,7.6,6.1,0.93,0.55,0.50,0.29,0.45,1.36,0.22,1.21,-0.91,0.4,0.0,2.5,/profile/Nikolaos-Papanikolopoulos-36258/,/stats/greek/2010/Peristeri,2010,greek,Nikolaos-Papanikolopoulos-36258,Peristeri
Aaron Miles,Aris,28,23.4,6.9,6.1,0.74,0.48,0.41,0.41,0.14,3.21,0.52,1.70,1.12,1.3,0.1,2.1,/profile/Aaron-Miles-73/,/stats/greek/2010/Aris,2010,greek,Aaron-Miles-73,Aris
Stefon Jackson,Larissa,11,23.2,10.0,8.5,0.79,0.48,0.39,0.51,0.22,1.09,0.13,0.55,-5.41,0.8,0.0,1.7,/profile/Stefon-Jackson-5108/,/stats/greek/2010/Larissa,2010,greek,Stefon-Jackson-5108,Larissa
Ivan Zoroski,Panionios,24,23.0,8.5,6.8,0.84,0.53,0.46,0.44,0.51,2.17,0.32,1.18,-1.71,0.9,0.0,2.7,/profile/Ivan-Zoroski-5547/,/stats/greek/2010/Panionios,2010,greek,Ivan-Zoroski-5547,Panionios
Lamont Mack,AEK Athens,24,23.0,8.6,7.4,0.86,0.50,0.44,0.39,0.36,0.58,0.08,0.50,-3.36,0.6,0.1,3.6,/profile/Lamont-Mack-23990/,/stats/greek/2010/AEK%20Athens,2010,greek,Lamont-Mack-23990,AEK%20Athens
Alexis Kyritsis,Kavala,21,22.8,12.0,9.1,0.85,0.53,0.43,0.54,0.22,1.43,0.16,0.56,-6.94,0.8,0.0,2.3,/profile/Alexis-Kyritsis-5925/,/stats/greek/2010/Kavala,2010,greek,Alexis-Kyritsis-5925,Kavala
Othello Hunter,Ilisiakos,9,22.8,10.3,7.2,0.93,0.61,0.60,0.40,0.03,0.22,0.03,0.09,-10.17,1.0,1.0,2.7,/profile/Othello-Hunter-5024/,/stats/greek/2010/Ilisiakos,2010,greek,Othello-Hunter-5024,Ilisiakos
Nikos Hatzivrettas,Aris,26,22.8,6.6,5.2,0.97,0.56,0.52,0.27,0.54,1.12,0.21,1.32,-0.47,0.6,0.1,2.6,/profile/Nikos-Hatzivrettas-35562/,/stats/greek/2010/Aris,2010,greek,Nikos-Hatzivrettas-35562,Aris
Miroslav Raicevic,Kavala,22,22.5,9.5,7.1,0.97,0.58,0.54,0.35,0.45,0.45,0.06,0.31,-5.01,0.9,0.3,3.0,/profile/Miroslav-Raicevic-37206/,/stats/greek/2010/Kavala,2010,greek,Miroslav-Raicevic-37206,Kavala
Demetrius Alexander,Kavala,8,22.5,12.3,9.4,0.91,0.56,0.51,0.36,0.15,0.75,0.08,0.32,-8.15,0.4,0.0,2.8,/profile/Demetrius-Alexander-5564/,/stats/greek/2010/Kavala,2010,greek,Demetrius-Alexander-5564,Kavala
Tomas Delininkaitis,PAOK,6,22.4,10.3,7.3,1.01,0.60,0.55,0.39,0.64,2.17,0.30,1.44,-0.25,1.0,0.0,1.8,/profile/Tomas-Delininkaitis-37652/,/stats/greek/2010/PAOK,2010,greek,Tomas-Delininkaitis-37652,PAOK
Juan Dixon,Aris,7,22.3,11.6,9.7,0.87,0.55,0.52,0.18,0.43,1.71,0.18,0.63,-7.40,1.3,0.0,2.1,/profile/Juan-Dixon-2245/,/stats/greek/2010/Aris,2010,greek,Juan-Dixon-2245,Aris
Theodoros Papaloukas,Olympiakos,29,21.8,6.1,4.2,0.88,0.62,0.60,0.41,0.38,3.90,0.93,2.02,3.01,1.2,0.1,1.6,/profile/Theodoros-Papaloukas-5112/,/stats/greek/2010/Olympiakos,2010,greek,Theodoros-Papaloukas-5112,Olympiakos
Nikos Hatzis,Ilisiakos,25,21.6,10.0,7.2,0.96,0.57,0.50,0.48,0.43,1.44,0.20,1.00,-2.24,0.7,0.0,1.2,/profile/Nikos-Hatzis-36290/,/stats/greek/2010/Ilisiakos,2010,greek,Nikos-Hatzis-36290,Ilisiakos
Angelos Tsamis,Rhodes,26,21.3,7.9,6.2,0.88,0.54,0.49,0.39,0.29,1.42,0.23,0.90,-2.98,1.0,0.2,2.4,/profile/Angelos-Tsamis-38663/,/stats/greek/2010/Rhodes,2010,greek,Angelos-Tsamis-38663,Rhodes
Vassilis Spanoulis,Panathinaikos,31,21.1,10.1,5.7,1.10,0.72,0.68,0.53,0.55,3.32,0.59,1.72,1.32,0.8,0.0,1.7,/profile/Vassilis-Spanoulis-5209/,/stats/greek/2010/Panathinaikos,2010,greek,Vassilis-Spanoulis-5209,Panathinaikos
Scoonie Penn,Olympiakos,24,21.0,3.9,2.8,1.04,0.64,0.61,0.15,0.63,1.71,0.60,2.56,2.21,1.2,0.0,2.6,/profile/Scoonie-Penn-5329/,/stats/greek/2010/Olympiakos,2010,greek,Scoonie-Penn-5329,Olympiakos
Christos Harissis,Rhodes,26,21.0,6.2,4.2,0.98,0.61,0.58,0.49,0.03,0.65,0.16,0.61,-3.09,0.4,1.0,3.0,/profile/Christos-Harissis-35807/,/stats/greek/2010/Rhodes,2010,greek,Christos-Harissis-35807,Rhodes
Periklis Dorkofikis,AEK Athens,18,21.0,8.1,7.1,0.81,0.50,0.47,0.35,0.39,0.89,0.13,0.52,-5.36,0.2,0.2,1.9,/profile/Periklis-Dorkofikis-35579/,/stats/greek/2010/AEK%20Athens,2010,greek,Periklis-Dorkofikis-35579,AEK%20Athens
Dimitrios Papanikolaou,Panionios,25,20.9,7.7,6.1,0.96,0.55,0.52,0.36,0.56,0.96,0.16,1.09,-1.17,0.5,0.2,2.0,/profile/Dimitrios-Papanikolaou-35439/,/stats/greek/2010/Panionios,2010,greek,Dimitrios-Papanikolaou-35439,Panionios
Kostas Charalampidis,Panellinios,35,20.9,10.6,6.3,1.10,0.68,0.62,0.50,0.54,1.71,0.27,1.03,-2.48,0.5,0.0,1.8,/profile/Kostas-Charalampidis-35416/,/stats/greek/2010/Panellinios,2010,greek,Kostas-Charalampidis-35416,Panellinios
Drew Nicholas,Panathinaikos,33,20.8,10.0,7.2,1.17,0.66,0.65,0.14,0.66,2.06,0.29,2.34,2.37,0.4,0.1,1.7,/profile/Drew-Nicholas-5217/,/stats/greek/2010/Panathinaikos,2010,greek,Drew-Nicholas-5217,Panathinaikos
Todor Gecevski,PAOK,28,20.8,9.8,6.0,1.17,0.71,0.68,0.31,0.30,1.18,0.20,0.87,-2.75,0.6,0.5,2.4,/profile/Todor-Gecevski-5565/,/stats/greek/2010/PAOK,2010,greek,Todor-Gecevski-5565,PAOK
Nestoras Komatos,Larissa,15,20.7,7.1,5.9,0.91,0.52,0.52,0.33,0.67,0.87,0.15,1.00,-1.38,0.9,0.3,1.9,/profile/Nestoras-Komatos-35552/,/stats/greek/2010/Larissa,2010,greek,Nestoras-Komatos-35552,Larissa
Branko Milisavljevic,PAOK,13,20.6,8.3,5.8,0.84,0.55,0.46,0.64,0.46,1.77,0.30,0.82,-4.73,0.6,0.0,1.5,/profile/Branko-Milisavljevic-5569/,/stats/greek/2010/PAOK,2010,greek,Branko-Milisavljevic-5569,PAOK
Yotam Halperin,Olympiakos,19,20.3,7.6,4.9,1.06,0.66,0.61,0.40,0.54,1.89,0.39,1.44,-0.26,0.7,0.1,1.7,/profile/Yotam-Halperin-121/,/stats/greek/2010/Olympiakos,2010,greek,Yotam-Halperin-121,Olympiakos
Marcus Haislip,Panathinaikos,6,20.2,11.0,8.3,1.02,0.57,0.53,0.38,0.34,0.83,0.10,1.00,-1.37,0.5,1.0,1.8,/profile/Marcus-Haislip-2681/,/stats/greek/2010/Panathinaikos,2010,greek,Marcus-Haislip-2681,Panathinaikos
Antonis Fotsis,Panathinaikos,35,20.2,6.9,4.8,1.05,0.62,0.58,0.37,0.54,0.91,0.19,1.00,-1.50,0.9,0.7,1.4,/profile/Antonis-Fotsis-2456/,/stats/greek/2010/Panathinaikos,2010,greek,Antonis-Fotsis-2456,Panathinaikos
Spencer Nelson,Peristeri,21,19.8,8.1,5.6,0.96,0.58,0.50,0.56,0.32,1.33,0.24,1.04,-2.02,0.8,0.4,3.0,/profile/Spencer-Nelson-5410/,/stats/greek/2010/Peristeri,2010,greek,Spencer-Nelson-5410,Peristeri
Christos Tapoutos,PAOK,26,19.7,7.8,5.1,1.15,0.66,0.62,0.35,0.32,0.96,0.19,1.19,-0.85,0.5,0.3,1.4,/profile/Christos-Tapoutos-35410/,/stats/greek/2010/PAOK,2010,greek,Christos-Tapoutos-35410,PAOK
Dimitrios Mavroeidis,Maroussi,33,19.6,9.6,5.3,1.10,0.65,0.61,0.89,0.00,0.73,0.14,0.67,-3.07,0.4,0.8,2.2,/profile/Dimitrios-Mavroeidis-5799/,/stats/greek/2010/Maroussi,2010,greek,Dimitrios-Mavroeidis-5799,Maroussi
Stratos Perperoglou,Panathinaikos,34,19.6,6.4,4.8,0.97,0.58,0.55,0.31,0.41,1.50,0.31,1.50,0.00,1.0,0.4,1.9,/profile/Stratos-Perperoglou-5467/,/stats/greek/2010/Panathinaikos,2010,greek,Stratos-Perperoglou-5467,Panathinaikos
Nikos Papanikolaou,Ilisiakos,23,19.5,6.5,5.3,0.95,0.54,0.51,0.31,0.46,0.48,0.09,0.61,-2.40,0.6,0.1,2.2,/profile/Nikos-Papanikolaou-38090/,/stats/greek/2010/Ilisiakos,2010,greek,Nikos-Papanikolaou-38090,Ilisiakos
Vassilis Angelakopoulos,Larissa,14,19.5,4.6,5.3,0.73,0.41,0.40,0.15,0.53,0.50,0.09,0.78,-1.57,0.7,0.1,2.1,/profile/Vassilis-Angelakopoulos-42197/,/stats/greek/2010/Larissa,2010,greek,Vassilis-Angelakopoulos-42197,Larissa
George Tsintsadze,Trikala,6,19.4,5.3,4.3,0.71,0.56,0.56,0.23,0.42,2.67,0.62,1.00,-4.46,1.0,0.0,1.8,/profile/George-Tsintsadze-202/,/stats/greek/2010/Trikala,2010,greek,George-Tsintsadze-202,Trikala
Jared Homan,Maroussi,35,19.3,9.2,7.4,0.87,0.50,0.46,0.54,0.02,0.66,0.09,0.56,-3.78,0.7,0.7,2.3,/profile/Jared-Homan-412/,/stats/greek/2010/Maroussi,2010,greek,Jared-Homan-412,Maroussi
Dragan Ceranic,Kavala,26,19.2,5.7,3.8,0.82,0.54,0.40,0.90,0.05,0.73,0.19,0.49,-5.15,0.7,0.2,2.5,/profile/Dragan-Ceranic-35903/,/stats/greek/2010/Kavala,2010,greek,Dragan-Ceranic-35903,Kavala
Predrag Drobnjak,PAOK,28,19.0,8.3,6.8,0.88,0.52,0.46,0.38,0.31,1.00,0.15,0.72,-3.83,0.3,0.4,1.5,/profile/Predrag-Drobnjak-2276/,/stats/greek/2010/PAOK,2010,greek,Predrag-Drobnjak-2276,PAOK
Mike Batiste,Panathinaikos,30,18.9,11.1,6.7,1.11,0.66,0.62,0.54,0.04,0.63,0.09,0.45,-5.15,0.9,0.3,2.5,/profile/Mike-Batiste-1617/,/stats/greek/2010/Panathinaikos,2010,greek,Mike-Batiste-1617,Panathinaikos
David Monds,Rhodes,22,18.8,5.9,4.5,0.90,0.54,0.52,0.47,0.00,0.64,0.14,0.67,-2.86,0.4,0.7,2.3,/profile/David-Monds-5945/,/stats/greek/2010/Rhodes,2010,greek,David-Monds-5945,Rhodes
Giannis Athanasoulas,Ilisiakos,26,18.7,4.8,4.8,0.71,0.44,0.40,0.29,0.56,0.92,0.19,0.77,-3.11,0.6,0.0,2.3,/profile/Giannis-Athanasoulas-38381/,/stats/greek/2010/Ilisiakos,2010,greek,Giannis-Athanasoulas-38381,Ilisiakos
Dimos Dikoudis,Aris,24,18.6,5.9,4.6,0.86,0.55,0.50,0.37,0.22,0.63,0.14,0.47,-5.17,0.5,0.4,2.7,/profile/Dimos-Dikoudis-5579/,/stats/greek/2010/Aris,2010,greek,Dimos-Dikoudis-5579,Aris
Georgos Tsiakos,Peristeri,26,18.5,7.0,4.9,0.99,0.57,0.55,0.58,0.23,0.38,0.08,0.50,-2.79,0.7,0.1,2.8,/profile/Georgos-Tsiakos-5924/,/stats/greek/2010/Peristeri,2010,greek,Georgos-Tsiakos-5924,Peristeri
Nikos Angelopoulos,Kavala,26,18.4,3.9,3.4,0.80,0.49,0.44,0.37,0.48,0.62,0.18,0.76,-2.11,0.7,0.0,2.8,/profile/Nikos-Angelopoulos-37531/,/stats/greek/2010/Kavala,2010,greek,Nikos-Angelopoulos-37531,Kavala
Yiannis Bouroussis,Olympiakos,26,17.9,9.7,6.6,0.99,0.58,0.51,0.59,0.18,1.08,0.16,0.85,-3.04,0.8,0.7,2.4,/profile/Yiannis-Bouroussis-118/,/stats/greek/2010/Olympiakos,2010,greek,Yiannis-Bouroussis-118,Olympiakos
Milenko Tepic,Panathinaikos,34,17.9,5.8,4.1,0.97,0.59,0.56,0.44,0.39,1.26,0.31,1.30,-0.71,0.6,0.0,1.7,/profile/Milenko-Tepic-260/,/stats/greek/2010/Panathinaikos,2010,greek,Milenko-Tepic-260,Panathinaikos
Giedrius Gustas,Kavala,22,17.7,6.2,5.0,0.86,0.54,0.49,0.35,0.35,0.82,0.17,0.58,-4.76,0.6,0.0,2.5,/profile/Giedrius-Gustas-35470/,/stats/greek/2010/Kavala,2010,greek,Giedrius-Gustas-35470,Kavala
Nikos Barlos,Aris,21,17.4,5.0,4.6,0.74,0.46,0.39,0.44,0.41,0.57,0.13,0.46,-5.17,0.8,0.3,2.9,/profile/Nikos-Barlos-37533/,/stats/greek/2010/Aris,2010,greek,Nikos-Barlos-37533,Aris
Tyrell Biggs,Trikala,23,17.3,6.6,5.9,0.80,0.48,0.41,0.39,0.24,0.22,0.04,0.18,-6.02,0.3,0.2,1.9,/profile/Tyrell-Biggs-23207/,/stats/greek/2010/Trikala,2010,greek,Tyrell-Biggs-23207,Trikala
Antonios Asimakopoulos,Rhodes,28,17.3,4.2,3.6,0.76,0.47,0.37,0.52,0.42,0.68,0.19,0.70,-3.00,0.4,0.1,1.8,/profile/Antonios-Asimakopoulos-37188/,/stats/greek/2010/Rhodes,2010,greek,Antonios-Asimakopoulos-37188,Rhodes
Dimitrios Charitopoulos,Panionios,27,17.2,4.6,4.4,0.81,0.47,0.45,0.24,0.55,0.26,0.06,0.35,-3.35,0.5,0.1,2.4,/profile/Dimitrios-Charitopoulos-36669/,/stats/greek/2010/Panionios,2010,greek,Dimitrios-Charitopoulos-36669,Panionios
William Avery,PAOK,5,17.2,2.2,3.4,0.42,0.27,0.24,0.41,0.59,0.60,0.18,0.50,-4.65,0.4,0.0,2.4,/profile/William-Avery-1555/,/stats/greek/2010/PAOK,2010,greek,William-Avery-1555,PAOK
Brian Butch,Ilisiakos,3,17.2,14.0,7.0,1.71,0.94,0.95,0.14,0.67,0.33,0.05,0.50,-2.61,0.0,0.7,1.7,/profile/Brian-Butch-170/,/stats/greek/2010/Ilisiakos,2010,greek,Brian-Butch-170,Ilisiakos
Nikos Pappas,Rhodes,27,17.2,7.5,4.9,0.95,0.64,0.59,0.43,0.35,1.15,0.23,0.60,-6.84,1.0,0.1,2.2,/profile/Nikos-Pappas-5167/,/stats/greek/2010/Rhodes,2010,greek,Nikos-Pappas-5167,Rhodes
Stelios Ioannou,Ilisiakos,26,17.1,5.6,4.3,0.87,0.54,0.48,0.50,0.37,0.88,0.21,0.82,-2.87,1.0,0.2,1.9,/profile/Stelios-Ioannou-40090/,/stats/greek/2010/Ilisiakos,2010,greek,Stelios-Ioannou-40090,Ilisiakos
Nikola Pekovic,Panathinaikos,35,17.1,12.2,6.2,1.21,0.73,0.68,0.78,0.00,0.63,0.10,0.45,-5.71,0.5,0.6,2.5,/profile/Nikola-Pekovic-1047/,/stats/greek/2010/Panathinaikos,2010,greek,Nikola-Pekovic-1047,Panathinaikos
Giannis Papachristos,Larissa,23,17.1,4.0,4.2,0.65,0.43,0.42,0.26,0.38,0.78,0.19,0.51,-5.78,0.6,0.3,1.5,/profile/Giannis-Papachristos-37917/,/stats/greek/2010/Larissa,2010,greek,Giannis-Papachristos-37917,Larissa
Josh Davis (Wyoming),Panellinios,28,17.1,6.7,4.9,0.96,0.60,0.57,0.29,0.46,0.54,0.11,0.41,-5.69,0.6,0.4,2.2,/profile/Josh-Davis-%28Wyoming%29-2185/,/stats/greek/2010/Panellinios,2010,greek,Josh-Davis-%28Wyoming%29-2185,Panellinios
Vassilis Simtsak,Trikala,25,17.0,5.8,4.9,0.91,0.53,0.52,0.28,0.03,0.20,0.04,0.24,-4.05,0.4,0.1,2.0,/profile/Vassilis-Simtsak-39370/,/stats/greek/2010/Trikala,2010,greek,Vassilis-Simtsak-39370,Trikala
Savo Djikanovic,Trikala,17,16.8,8.5,7.4,0.86,0.52,0.48,0.28,0.22,0.41,0.06,0.26,-7.58,0.6,0.2,2.5,/profile/Savo-Djikanovic-37051/,/stats/greek/2010/Trikala,2010,greek,Savo-Djikanovic-37051,Trikala
Kostas Tsartsaris,Panathinaikos,25,16.6,5.4,3.8,0.91,0.56,0.55,0.62,0.41,0.40,0.11,0.38,-4.64,0.6,0.5,2.6,/profile/Kostas-Tsartsaris-5590/,/stats/greek/2010/Panathinaikos,2010,greek,Kostas-Tsartsaris-5590,Panathinaikos
Dustin Salisbery,Larissa,3,16.6,2.3,2.7,0.47,0.39,0.38,0.25,0.50,0.33,0.13,0.17,-10.58,0.7,0.3,0.7,/profile/Dustin-Salisbery-464/,/stats/greek/2010/Larissa,2010,greek,Dustin-Salisbery-464,Larissa
Chris Owens,Panellinios,17,16.5,5.4,4.4,0.82,0.51,0.44,0.47,0.15,0.94,0.22,0.80,-3.35,0.3,0.5,2.4,/profile/Chris-Owens-3846/,/stats/greek/2010/Panellinios,2010,greek,Chris-Owens-3846,Panellinios
Sarunas Jasikevicius,Panathinaikos,24,16.5,8.0,4.9,1.13,0.74,0.72,0.25,0.47,2.46,0.50,1.51,0.08,0.3,0.0,1.5,/profile/Sarunas-Jasikevicius-5267/,/stats/greek/2010/Panathinaikos,2010,greek,Sarunas-Jasikevicius-5267,Panathinaikos
Will Daniels,Peristeri,5,16.5,6.0,5.8,0.74,0.44,0.43,0.38,0.21,1.00,0.17,0.83,-3.25,0.8,0.4,3.0,/profile/Will-Daniels-1209/,/stats/greek/2010/Peristeri,2010,greek,Will-Daniels-1209,Peristeri
Shawn Huff,Kavala,20,16.5,4.2,3.5,0.95,0.59,0.59,0.03,0.47,0.15,0.04,0.18,-4.44,0.5,0.1,2.2,/profile/Shawn-Huff-24345/,/stats/greek/2010/Kavala,2010,greek,Shawn-Huff-24345,Kavala
Georgios Kalaitzis,Panellinios,34,16.1,2.2,2.1,0.53,0.46,0.38,0.39,0.49,1.71,0.82,1.00,-3.55,0.9,0.0,2.3,/profile/Georgios-Kalaitzis-35971/,/stats/greek/2010/Panellinios,2010,greek,Georgios-Kalaitzis-35971,Panellinios
Marios Batis,Maroussi,33,16.1,3.3,2.9,0.73,0.49,0.44,0.35,0.67,1.58,0.55,1.44,-0.25,0.4,0.1,2.6,/profile/Marios-Batis-35532/,/stats/greek/2010/Maroussi,2010,greek,Marios-Batis-35532,Maroussi
Patrick Beverley,Olympiakos,22,16.1,4.9,2.8,1.11,0.67,0.64,0.69,0.32,1.59,0.56,2.50,2.60,0.9,0.5,1.9,/profile/Patrick-Beverley-1132/,/stats/greek/2010/Olympiakos,2010,greek,Patrick-Beverley-1132,Olympiakos
Cedric Simmons,Kavala,4,15.9,3.5,2.5,0.82,0.52,0.50,0.80,0.00,0.00,0.00,0.00,-4.60,0.5,1.3,1.5,/profile/Cedric-Simmons-609/,/stats/greek/2010/Kavala,2010,greek,Cedric-Simmons-609,Kavala
Britton Johnsen,Panellinios,13,15.9,6.2,4.8,1.10,0.60,0.60,0.14,0.37,0.92,0.19,2.00,0.98,0.5,0.0,2.6,/profile/Britton-Johnsen-2986/,/stats/greek/2010/Panellinios,2010,greek,Britton-Johnsen-2986,Panellinios
Dimitris Bogdanos,Larissa,25,15.8,4.3,4.3,0.67,0.43,0.39,0.39,0.51,0.64,0.15,0.48,-5.58,0.5,0.4,2.2,/profile/Dimitris-Bogdanos-36672/,/stats/greek/2010/Larissa,2010,greek,Dimitris-Bogdanos-36672,Larissa
Igor Milosevic,Maroussi,11,15.7,4.6,2.9,0.78,0.55,0.39,1.03,0.25,1.82,0.63,1.18,-2.11,0.7,0.0,2.7,/profile/Igor-Milosevic-209/,/stats/greek/2010/Maroussi,2010,greek,Igor-Milosevic-209,Maroussi
Thodoris Sioutis,Ilisiakos,24,15.5,3.5,2.5,1.13,0.64,0.66,0.18,0.84,0.38,0.15,1.13,-0.54,0.6,0.1,1.6,/profile/Thodoris-Sioutis-40101/,/stats/greek/2010/Ilisiakos,2010,greek,Thodoris-Sioutis-40101,Ilisiakos
Nikoloz Tskitishvili,Panionios,2,15.5,6.0,5.0,0.86,0.60,0.60,0.00,0.50,0.50,0.10,0.25,-10.92,0.5,0.0,0.5,/profile/Nikoloz-Tskitishvili-4651/,/stats/greek/2010/Panionios,2010,greek,Nikoloz-Tskitishvili-4651,Panionios
Pantelis Papaioakim,Larissa,9,15.4,4.9,2.9,1.02,0.60,0.58,0.92,0.00,0.44,0.15,0.80,-1.66,0.3,0.1,2.1,/profile/Pantelis-Papaioakim-36311/,/stats/greek/2010/Larissa,2010,greek,Pantelis-Papaioakim-36311,Larissa
Miroslav Todic,Larissa,12,15.1,4.9,3.4,0.86,0.57,0.49,0.61,0.46,0.50,0.15,0.40,-5.97,0.1,0.1,2.3,/profile/Miroslav-Todic-38064/,/stats/greek/2010/Larissa,2010,greek,Miroslav-Todic-38064,Larissa
Nick Calathes,Panathinaikos,32,15.0,5.2,3.9,0.87,0.60,0.58,0.30,0.35,1.97,0.51,1.29,-1.45,0.8,0.1,2.0,/profile/Nick-Calathes-1237/,/stats/greek/2010/Panathinaikos,2010,greek,Nick-Calathes-1237,Panathinaikos
Nikos Katsares,Trikala,26,14.9,4.1,4.1,0.69,0.44,0.41,0.31,0.35,1.31,0.32,1.03,-2.59,1.6,0.0,3.0,/profile/Nikos-Katsares-38522/,/stats/greek/2010/Trikala,2010,greek,Nikos-Katsares-38522,Trikala
Lazaros Agadakos,Peristeri,10,14.8,2.4,2.4,0.51,0.42,0.33,0.42,0.00,0.20,0.08,0.11,-11.33,0.4,0.0,2.5,/profile/Lazaros-Agadakos-35520/,/stats/greek/2010/Peristeri,2010,greek,Lazaros-Agadakos-35520,Peristeri
Panagiotis Vasilopoulos,Olympiakos,28,14.8,4.6,3.8,0.95,0.55,0.53,0.22,0.47,0.86,0.22,1.26,-0.72,0.6,0.4,2.0,/profile/Panagiotis-Vasilopoulos-389/,/stats/greek/2010/Olympiakos,2010,greek,Panagiotis-Vasilopoulos-389,Olympiakos
Bruno Sundov,Kavala,14,14.6,6.9,4.6,1.01,0.65,0.58,0.34,0.35,0.00,0.00,0.00,-9.54,0.0,0.2,2.8,/profile/Bruno-Sundov-4516/,/stats/greek/2010/Kavala,2010,greek,Bruno-Sundov-4516,Kavala
Ivan Koljevic,Trikala,3,14.2,4.0,5.7,0.57,0.34,0.32,0.12,0.65,1.33,0.24,1.33,-0.76,0.7,0.3,0.7,/profile/Ivan-Koljevic-38/,/stats/greek/2010/Trikala,2010,greek,Ivan-Koljevic-38,Trikala
Djuro Ostojic,Panellinios,30,14.2,5.0,3.0,0.95,0.61,0.62,0.79,0.00,0.77,0.26,0.72,-3.94,0.1,0.4,2.0,/profile/Djuro-Ostojic-35896/,/stats/greek/2010/Panellinios,2010,greek,Djuro-Ostojic-35896,Panellinios
Martynas Mazeika,AEK Athens,14,14.1,4.1,2.5,0.84,0.59,0.53,0.89,0.37,0.64,0.26,0.53,-5.53,1.0,0.1,2.4,/profile/Martynas-Mazeika-38036/,/stats/greek/2010/AEK%20Athens,2010,greek,Martynas-Mazeika-38036,AEK%20Athens
Panagiotis Kafkis,PAOK,25,14.1,2.2,2.4,0.54,0.38,0.35,0.46,0.36,1.56,0.64,1.39,-0.57,0.7,0.0,2.6,/profile/Panagiotis-Kafkis-37546/,/stats/greek/2010/PAOK,2010,greek,Panagiotis-Kafkis-37546,PAOK
Pat Calathes,Maroussi,32,14.0,5.4,4.3,0.89,0.54,0.51,0.41,0.46,0.53,0.13,0.53,-4.59,0.5,0.2,1.3,/profile/Pat-Calathes-1373/,/stats/greek/2010/Maroussi,2010,greek,Pat-Calathes-1373,Maroussi
Sofoklis Schortsanitis,Olympiakos,31,13.9,9.0,4.9,1.09,0.66,0.69,0.86,0.00,0.71,0.14,0.58,-5.34,0.7,0.5,2.5,/profile/Sofoklis-Schortsanitis-5266/,/stats/greek/2010/Olympiakos,2010,greek,Sofoklis-Schortsanitis-5266,Olympiakos
Stevan Nadjfeji,Maroussi,33,13.7,5.1,3.3,1.02,0.64,0.60,0.45,0.45,0.55,0.16,0.62,-3.73,0.4,0.1,1.9,/profile/Stevan-Nadjfeji-5589/,/stats/greek/2010/Maroussi,2010,greek,Stevan-Nadjfeji-5589,Maroussi
Bozhidar Avramov,Larissa,12,13.4,4.1,3.7,0.74,0.51,0.48,0.23,0.61,0.50,0.14,0.35,-7.96,0.4,0.0,1.6,/profile/Bozhidar-Avramov-5037/,/stats/greek/2010/Larissa,2010,greek,Bozhidar-Avramov-5037,Larissa
Ivan Paunic,Aris,17,13.4,3.2,2.8,0.75,0.48,0.41,0.46,0.46,0.47,0.17,0.57,-4.00,0.5,0.0,1.5,/profile/Ivan-Paunic-5091/,/stats/greek/2010/Aris,2010,greek,Ivan-Paunic-5091,Aris
