Player,Team,G,MP,PER,EFF,EFF_per_40,EWA,Poss_per_G,Tm_Poss_per_G,Pct_of_Tm_Poss,Pts_per_Poss,FGA_per_Poss,FTA_per_Poss,AST_per_Poss,TO_per_Poss,Player_Link,Team_Link,Season,League,DX_Player_ID,DX_Team_ID
Mario Kasun,Barcelona,30,9.4,16.2,4.7,20.1,0.76,4.7,69.1,6.9%,1.03,0.77,0.27,0.06,0.27,/profile/Mario-Kasun-3105/,/stats/acb/2007/Barcelona,2007,acb,Mario-Kasun-3105,Barcelona
Jerome Moiso,Real Madrid,12,9.4,12.8,4.0,17.1,0.11,1.9,71.7,2.6%,0.94,0.76,0.09,0.09,0.36,/profile/Jerome-Moiso-3635/,/stats/acb/2007/Real%20Madrid,2007,acb,Jerome-Moiso-3635,Real%20Madrid
Esteban Martinez,San Sebastian,29,9.3,7.0,1.8,7.7,-0.51,2.0,73.0,2.8%,0.79,0.46,0.73,0.25,0.32,/profile/Esteban-Martinez-38726/,/stats/acb/2007/San%20Sebastian,2007,acb,Esteban-Martinez-38726,San%20Sebastian
Victor Claver,Valencia,23,9.0,16.0,3.2,14.3,0.53,3.6,70.3,5.2%,1.08,0.88,0.31,0.12,0.18,/profile/Victor-Claver-336/,/stats/acb/2007/Valencia,2007,acb,Victor-Claver-336,Valencia
Erazem Lorbek,Malaga,13,9.0,4.1,1.4,6.1,-0.39,3.2,71.3,4.5%,0.82,0.92,0.34,0.02,0.19,/profile/Erazem-Lorbek-30/,/stats/acb/2007/Malaga,2007,acb,Erazem-Lorbek-30,Malaga
Jon Santamaria,San Sebastian,15,8.9,4.0,1.1,5.1,-0.45,1.6,73.0,2.1%,0.86,0.77,0.34,0.26,0.34,/profile/Jon-Santamaria-37960/,/stats/acb/2007/San%20Sebastian,2007,acb,Jon-Santamaria-37960,San%20Sebastian
Jose Angel Antelo,Bilbao,25,8.6,7.9,2.3,10.8,-0.31,2.7,69.8,3.8%,0.78,0.90,0.36,0.06,0.19,/profile/Jose-Angel-Antelo-270/,/stats/acb/2007/Bilbao,2007,acb,Jose-Angel-Antelo-270,Bilbao
Axel Weigand,Alicante,29,8.6,9.6,2.5,11.7,-0.15,2.3,73.6,3.2%,1.02,0.90,0.30,0.12,0.25,/profile/Axel-Weigand-37746/,/stats/acb/2007/Alicante,2007,acb,Axel-Weigand-37746,Alicante
Jordi Llorens,Menorca,27,8.4,9.3,2.6,12.4,-0.17,2.3,72.0,3.2%,0.96,0.74,0.39,0.13,0.29,/profile/Jordi-Llorens-36111/,/stats/acb/2007/Menorca,2007,acb,Jordi-Llorens-36111,Menorca
Nedzad Sinanovic,Real Madrid,7,7.9,16.5,4.1,21.0,0.16,2.4,71.7,3.4%,0.95,0.83,0.00,0.00,0.36,/profile/Nedzad-Sinanovic-37523/,/stats/acb/2007/Real%20Madrid,2007,acb,Nedzad-Sinanovic-37523,Real%20Madrid
Guillermo Rejon,Valladolid,26,7.8,14.8,3.5,18.1,0.40,2.6,72.5,3.6%,0.96,0.87,0.34,0.15,0.15,/profile/Guillermo-Rejon-36015/,/stats/acb/2007/Valladolid,2007,acb,Guillermo-Rejon-36015,Valladolid
Pavel Ermolinski,Malaga,3,7.7,0.7,0.7,3.5,-0.12,2.7,71.3,3.7%,0.75,0.75,0.00,0.13,0.25,/profile/Pavel-Ermolinski-335/,/stats/acb/2007/Malaga,2007,acb,Pavel-Ermolinski-335,Malaga
Marko Maravic,Menorca,3,7.5,-6.4,-1.0,-5.3,-0.19,1.5,72.0,2.1%,0.00,0.89,0.45,0.22,0.45,/profile/Marko-Maravic-36920/,/stats/acb/2007/Menorca,2007,acb,Marko-Maravic-36920,Menorca
Alfonso Sanchez,Malaga,12,7.1,3.3,1.1,6.1,-0.32,2.3,71.3,3.2%,0.61,0.90,0.00,0.25,0.18,/profile/Alfonso-Sanchez-38269/,/stats/acb/2007/Malaga,2007,acb,Alfonso-Sanchez-38269,Malaga
Roberto Duenas,Joventut,10,7.1,7.0,2.2,12.4,-0.13,1.7,75.3,2.2%,0.83,0.77,0.00,0.18,0.36,/profile/Roberto-Duenas-35590/,/stats/acb/2007/Joventut,2007,acb,Roberto-Duenas-35590,Joventut
Pedro Fernandez,Murcia,16,6.9,2.0,1.3,7.6,-0.49,2.0,72.8,2.7%,0.60,0.47,0.16,0.06,0.53,/profile/Pedro-Fernandez-36320/,/stats/acb/2007/Murcia,2007,acb,Pedro-Fernandez-36320,Murcia
Julian Sensley,Valladolid,2,6.8,-6.5,-1.5,-8.8,-0.12,1.5,72.5,2.0%,0.34,1.36,1.02,0.00,0.00,/profile/Julian-Sensley-363/,/stats/acb/2007/Valladolid,2007,acb,Julian-Sensley-363,Valladolid
Daniel Clark,Estudiantes,7,6.7,17.3,3.1,18.8,0.15,1.9,72.5,2.6%,1.43,0.68,0.30,0.30,0.23,/profile/Daniel-Clark-337/,/stats/acb/2007/Estudiantes,2007,acb,Daniel-Clark-337,Estudiantes
Viktor Sanikidze,Estudiantes,12,6.7,10.7,2.0,12.0,-0.00,1.2,72.5,1.7%,1.07,1.20,0.27,0.27,0.13,/profile/Viktor-Sanikidze-5922/,/stats/acb/2007/Estudiantes,2007,acb,Viktor-Sanikidze-5922,Estudiantes
Jan Martin,Real Madrid,1,6.6,-2.7,0.0,0.0,-0.04,1.9,71.7,2.7%,0.52,0.52,1.03,0.00,0.00,/profile/Jan-Martin-36811/,/stats/acb/2007/Real%20Madrid,2007,acb,Jan-Martin-36811,Real%20Madrid
Mario Garcia,Alicante,13,6.4,7.9,1.9,12.0,-0.12,2.3,73.6,3.1%,0.81,0.64,0.34,0.14,0.30,/profile/Mario-Garcia-38849/,/stats/acb/2007/Alicante,2007,acb,Mario-Garcia-38849,Alicante
Deian Ivanov,Sevilla,1,6.3,-13.1,-1.0,-6.3,-0.08,1.0,74.2,1.3%,0.00,1.00,0.00,0.00,1.00,/profile/Deian-Ivanov-5201/,/stats/acb/2007/Sevilla,2007,acb,Deian-Ivanov-5201,Sevilla
Marko Keselj,Girona,8,5.7,12.7,1.9,13.2,0.04,2.3,73.1,3.2%,1.03,1.03,0.38,0.22,0.11,/profile/Marko-Keselj-1098/,/stats/acb/2007/Girona,2007,acb,Marko-Keselj-1098,Girona
Henk Norel,Joventut,1,5.7,-18.6,-2.0,-14.1,-0.08,3.0,75.3,4.0%,0.00,1.00,0.00,0.00,0.00,/profile/Henk-Norel-1156/,/stats/acb/2007/Joventut,2007,acb,Henk-Norel-1156,Joventut
Marcos Suka-Umu,Sevilla,3,5.6,7.1,1.3,9.5,-0.03,1.2,74.2,1.6%,1.11,1.66,0.55,0.28,0.00,/profile/Marcos-Suka-Umu-38847/,/stats/acb/2007/Sevilla,2007,acb,Marcos-Suka-Umu-38847,Sevilla
Alejandro Alloatti,Valladolid,2,5.5,2.3,1.0,7.2,-0.05,0.5,72.5,0.7%,0.00,0.00,0.00,0.00,1.00,/profile/Alejandro-Alloatti-37710/,/stats/acb/2007/Valladolid,2007,acb,Alejandro-Alloatti-37710,Valladolid
Milan Majstorovic,Bilbao,17,5.3,8.5,1.4,10.6,-0.10,1.9,69.8,2.7%,0.92,0.88,0.38,0.00,0.19,/profile/Milan-Majstorovic-427/,/stats/acb/2007/Bilbao,2007,acb,Milan-Majstorovic-427,Bilbao
Joel Freeland,Gran Canaria,16,5.0,12.9,2.1,16.6,0.08,1.8,74.9,2.4%,1.09,1.05,0.07,0.04,0.11,/profile/Joel-Freeland-1055/,/stats/acb/2007/Gran%20Canaria,2007,acb,Joel-Freeland-1055,Gran%20Canaria
Jose Amador,San Sebastian,8,5.0,-9.6,-0.6,-5.0,-0.40,1.0,73.0,1.4%,0.24,0.73,0.24,0.12,0.73,/profile/Jose-Amador-37410/,/stats/acb/2007/San%20Sebastian,2007,acb,Jose-Amador-37410,San%20Sebastian
Michal Chylinski,Malaga,6,4.9,-4.5,-0.3,-2.7,-0.23,1.8,71.3,2.6%,0.37,0.73,0.18,0.18,0.18,/profile/Michal-Chylinski-250/,/stats/acb/2007/Malaga,2007,acb,Michal-Chylinski-250,Malaga
Vitor Faverani,Malaga,2,4.6,35.3,4.0,35.2,0.11,3.2,71.3,4.5%,1.39,0.93,0.15,0.00,0.00,/profile/Vitor-Faverani-1099/,/stats/acb/2007/Malaga,2007,acb,Vitor-Faverani-1099,Malaga
Marc Gasol,Girona,37,33.6,26.6,23.5,28.0,9.78,13.0,70.9,18.4%,1.27,0.67,0.52,0.19,0.16,/profile/Marc-Gasol-155/,/stats/acb/2008/Girona,2008,acb,Marc-Gasol-155,Girona
Tyrone Ellis,Sevilla,34,31.7,14.3,11.7,14.8,1.88,11.0,73.0,15.1%,1.17,0.84,0.23,0.18,0.17,/profile/Tyrone-Ellis-36499/,/stats/acb/2008/Sevilla,2008,acb,Tyrone-Ellis-36499,Sevilla
Larry Lewis,Estudiantes,33,31.3,15.2,12.8,16.4,2.24,11.3,71.1,15.9%,1.08,0.88,0.17,0.14,0.14,/profile/Larry-Lewis-36873/,/stats/acb/2008/Estudiantes,2008,acb,Larry-Lewis-36873,Estudiantes
Joseph Gomis,Valladolid,34,31.3,18.0,13.5,17.2,3.79,17.0,73.8,23.0%,1.06,0.73,0.32,0.17,0.20,/profile/Joseph-Gomis-5376/,/stats/acb/2008/Valladolid,2008,acb,Joseph-Gomis-5376,Valladolid
Pops Mensah-Bonsu,Granada,1,30.9,35.6,24.0,31.0,0.38,17.2,71.5,24.0%,1.28,0.87,0.70,0.12,0.12,/profile/Pops-Mensah-Bonsu-304/,/stats/acb/2008/Granada,2008,acb,Pops-Mensah-Bonsu-304,Granada
Ruben Douglas,Valencia,37,30.5,17.3,13.1,17.1,3.64,14.4,72.3,19.9%,1.15,0.79,0.27,0.08,0.13,/profile/Ruben-Douglas-5377/,/stats/acb/2008/Valencia,2008,acb,Ruben-Douglas-5377,Valencia
Javier Bulfoni,Leon,34,29.4,14.2,10.1,13.8,1.68,12.9,73.3,17.6%,1.08,0.89,0.16,0.10,0.16,/profile/Javier-Bulfoni-39165/,/stats/acb/2008/Leon,2008,acb,Javier-Bulfoni-39165,Leon
Marko Tomas,Fuenlabrada,29,29.0,16.7,11.4,15.7,2.45,12.1,70.1,17.3%,1.09,0.80,0.40,0.16,0.16,/profile/Marko-Tomas-51/,/stats/acb/2008/Fuenlabrada,2008,acb,Marko-Tomas-51,Fuenlabrada
Curtis Borchardt,Granada,13,28.9,20.4,18.2,25.1,1.80,9.7,71.5,13.6%,1.11,0.69,0.44,0.10,0.20,/profile/Curtis-Borchardt-1735/,/stats/acb/2008/Granada,2008,acb,Curtis-Borchardt-1735,Granada
Jimmie Hunter,Murcia,34,28.8,16.4,11.2,15.6,2.73,11.8,71.0,16.7%,1.16,0.92,0.28,0.16,0.12,/profile/Jimmie-Hunter-5390/,/stats/acb/2008/Murcia,2008,acb,Jimmie-Hunter-5390,Murcia
Andrea Pecile,Granada,33,28.4,14.8,10.6,15.0,1.85,11.6,71.5,16.2%,1.02,0.72,0.43,0.23,0.15,/profile/Andrea-Pecile-35726/,/stats/acb/2008/Granada,2008,acb,Andrea-Pecile-35726,Granada
Rudy Fernandez,Joventut,35,28.3,29.6,20.7,29.2,9.26,16.5,75.3,21.8%,1.27,0.80,0.36,0.25,0.14,/profile/Rudy-Fernandez-22/,/stats/acb/2008/Joventut,2008,acb,Rudy-Fernandez-22,Joventut
Michail Kakiouzis,Sevilla,34,28.3,18.5,13.7,19.4,3.69,11.1,73.0,15.2%,1.14,0.89,0.25,0.10,0.14,/profile/Michail-Kakiouzis-5543/,/stats/acb/2008/Sevilla,2008,acb,Michail-Kakiouzis-5543,Sevilla
Dylan Page,Granada,34,28.1,18.9,13.9,19.8,3.86,10.9,71.5,15.3%,1.24,0.90,0.18,0.08,0.14,/profile/Dylan-Page-5382/,/stats/acb/2008/Granada,2008,acb,Dylan-Page-5382,Granada
Nicolas Gianella,Granada,34,28.1,16.5,11.7,16.6,2.68,11.2,71.5,15.7%,1.04,0.80,0.24,0.29,0.16,/profile/Nicolas-Gianella-38081/,/stats/acb/2008/Granada,2008,acb,Nicolas-Gianella-38081,Granada
Mario Stojic,Menorca,34,28.1,16.6,11.2,16.0,2.77,11.8,71.2,16.6%,1.19,0.78,0.40,0.11,0.17,/profile/Mario-Stojic-5380/,/stats/acb/2008/Menorca,2008,acb,Mario-Stojic-5380,Menorca
Chris Thomas,Murcia,34,28.0,12.1,9.4,13.5,0.59,11.2,71.0,15.8%,0.85,0.68,0.24,0.33,0.26,/profile/Chris-Thomas-36/,/stats/acb/2008/Murcia,2008,acb,Chris-Thomas-36,Murcia
Jermaine Jackson,Leon,15,27.9,13.6,10.1,14.4,0.59,9.4,73.3,12.8%,0.96,0.69,0.45,0.41,0.21,/profile/Jermaine-Jackson-2937/,/stats/acb/2008/Leon,2008,acb,Jermaine-Jackson-2937,Leon
Fernando San Emeterio,Girona,37,27.8,16.0,11.0,15.8,2.67,10.1,70.9,14.2%,1.20,0.84,0.29,0.17,0.17,/profile/Fernando-San-Emeterio-5391/,/stats/acb/2008/Girona,2008,acb,Fernando-San-Emeterio-5391,Girona
Victor Sada,Girona,37,27.8,16.0,12.8,18.4,2.65,7.5,70.9,10.5%,1.04,0.72,0.31,0.57,0.24,/profile/Victor-Sada-5554/,/stats/acb/2008/Girona,2008,acb,Victor-Sada-5554,Girona
Rafael Martinez,Manresa,34,27.7,18.8,13.4,19.4,3.76,12.6,74.5,17.0%,1.18,0.78,0.30,0.19,0.17,/profile/Rafael-Martinez-5378/,/stats/acb/2008/Manresa,2008,acb,Rafael-Martinez-5378,Manresa
Brian Boddicker,Valladolid,34,27.5,15.6,11.6,16.9,2.22,12.1,73.8,16.4%,1.13,0.87,0.18,0.08,0.16,/profile/Brian-Boddicker-5612/,/stats/acb/2008/Valladolid,2008,acb,Brian-Boddicker-5612,Valladolid
Vlado Scepanovic,Granada,31,27.4,11.6,7.8,11.4,0.34,10.0,71.5,14.0%,1.02,0.79,0.23,0.22,0.17,/profile/Vlado-Scepanovic-36527/,/stats/acb/2008/Granada,2008,acb,Vlado-Scepanovic-36527,Granada
Jaka Lakovic,Barcelona,39,27.3,16.1,11.2,16.3,2.82,13.0,71.8,18.2%,1.04,0.74,0.30,0.23,0.20,/profile/Jaka-Lakovic-5351/,/stats/acb/2008/Barcelona,2008,acb,Jaka-Lakovic-5351,Barcelona
Florent Pietrus,Estudiantes,34,27.1,15.5,11.5,17.0,2.13,6.7,71.1,9.4%,1.23,0.71,0.52,0.11,0.21,/profile/Florent-Pietrus-5394/,/stats/acb/2008/Estudiantes,2008,acb,Florent-Pietrus-5394,Estudiantes
Lou Roe,Murcia,16,27.1,16.8,12.2,18.0,1.29,11.9,71.0,16.7%,1.06,0.86,0.27,0.12,0.18,/profile/Lou-Roe-4150/,/stats/acb/2008/Murcia,2008,acb,Lou-Roe-4150,Murcia
Pancho Jasen,Estudiantes,34,27.0,17.4,12.8,18.9,3.00,11.8,71.1,16.6%,1.06,0.82,0.33,0.17,0.18,/profile/Pancho-Jasen-5602/,/stats/acb/2008/Estudiantes,2008,acb,Pancho-Jasen-5602,Estudiantes
Marcelo Huertas,Bilbao,36,26.9,20.2,13.2,19.6,4.51,14.2,70.4,20.1%,1.02,0.78,0.34,0.29,0.21,/profile/Marcelo-Huertas-29/,/stats/acb/2008/Bilbao,2008,acb,Marcelo-Huertas-29,Bilbao
Sitapha Savane,Gran Canaria,34,26.8,18.1,13.4,20.0,3.30,9.5,73.9,12.8%,1.14,0.74,0.39,0.09,0.21,/profile/Sitapha-Savane-5600/,/stats/acb/2008/Gran%20Canaria,2008,acb,Sitapha-Savane-5600,Gran%20Canaria
Frederic Weis,Bilbao,30,26.8,12.3,10.1,15.1,0.59,4.4,70.4,6.2%,0.94,0.80,0.35,0.13,0.21,/profile/Frederic-Weiss-5465/,/stats/acb/2008/Bilbao,2008,acb,Frederic-Weiss-5465,Bilbao
Gianluca Basile,Barcelona,40,26.8,12.5,8.7,13.0,0.88,8.9,71.8,12.4%,1.03,0.88,0.18,0.21,0.11,/profile/Gianluca-Basile-5549/,/stats/acb/2008/Barcelona,2008,acb,Gianluca-Basile-5549,Barcelona
Rick Hughes,Leon,28,26.7,21.4,14.6,21.8,3.93,10.8,73.3,14.7%,1.29,0.90,0.31,0.08,0.12,/profile/Rick-Hughes-2899/,/stats/acb/2008/Leon,2008,acb,Rick-Hughes-2899,Leon
Carlos Cabezas,Malaga,31,26.7,14.8,10.2,15.2,1.64,9.4,72.4,13.0%,1.15,0.80,0.36,0.32,0.19,/profile/Carlos-Cabezas-5357/,/stats/acb/2008/Malaga,2008,acb,Carlos-Cabezas-5357,Malaga
Mirza Teletovic,Vitoria,42,26.7,16.3,11.5,17.3,3.08,7.5,71.9,10.4%,1.41,1.01,0.14,0.06,0.08,/profile/Mirza-Teletovic-185/,/stats/acb/2008/Vitoria,2008,acb,Mirza-Teletovic-185,Vitoria
Shammond Williams,Valencia,34,26.6,20.6,14.1,21.2,4.40,11.6,72.3,16.0%,1.10,0.76,0.32,0.43,0.17,/profile/Shammond-Williams-4917/,/stats/acb/2008/Valencia,2008,acb,Shammond-Williams-4917,Valencia
Pete Mickeal,Vitoria,33,26.2,21.1,15.3,23.4,4.40,10.1,71.9,14.0%,1.19,0.77,0.34,0.08,0.14,/profile/Pete-Mickeal-5227/,/stats/acb/2008/Vitoria,2008,acb,Pete-Mickeal-5227,Vitoria
Tiago Splitter,Vitoria,41,26.1,24.0,16.0,24.5,7.02,11.0,71.9,15.3%,1.26,0.73,0.48,0.12,0.16,/profile/Tiago-Splitter-25/,/stats/acb/2008/Vitoria,2008,acb,Tiago-Splitter-25,Vitoria
Josh Asselin,Manresa,32,26.0,23.6,16.4,25.2,5.28,12.4,74.5,16.6%,1.17,0.88,0.31,0.06,0.11,/profile/Josh-Asselin-5379/,/stats/acb/2008/Manresa,2008,acb,Josh-Asselin-5379,Manresa
Marko Banic,Bilbao,36,26.0,19.4,13.3,20.5,3.99,7.6,70.4,10.9%,1.35,0.88,0.32,0.11,0.12,/profile/Marko-Banic-143/,/stats/acb/2008/Bilbao,2008,acb,Marko-Banic-143,Bilbao
Bud Eley,Valladolid,34,25.9,21.5,14.9,23.1,4.69,11.7,73.8,15.9%,1.15,0.84,0.32,0.06,0.18,/profile/Bud-Eley-5381/,/stats/acb/2008/Valladolid,2008,acb,Bud-Eley-5381,Valladolid
Igor Rakocevic,Vitoria,38,25.8,17.7,10.4,16.2,3.35,13.6,71.9,18.9%,1.11,0.81,0.32,0.11,0.14,/profile/Igor-Rakocevic-4021/,/stats/acb/2008/Vitoria,2008,acb,Igor-Rakocevic-4021,Vitoria
Luke Recker,Bilbao,30,25.8,15.0,9.2,14.2,1.60,9.9,70.4,14.0%,1.14,0.90,0.19,0.09,0.12,/profile/Luke-Recker-5200/,/stats/acb/2008/Bilbao,2008,acb,Luke-Recker-5200,Bilbao
Carl English,Gran Canaria,34,25.6,18.1,11.9,18.6,3.16,14.5,73.9,19.6%,1.05,0.84,0.23,0.15,0.18,/profile/Carl-English-5371/,/stats/acb/2008/Gran%20Canaria,2008,acb,Carl-English-5371,Gran%20Canaria
Louis Bullock,Real Madrid,32,25.5,21.1,12.3,19.4,4.17,12.0,72.4,16.6%,1.22,0.82,0.37,0.18,0.11,/profile/Louis-Bullock-5223/,/stats/acb/2008/Real%20Madrid,2008,acb,Louis-Bullock-5223,Real%20Madrid
Lubos Barton,Joventut,38,25.4,15.2,10.8,17.1,2.12,7.9,75.3,10.4%,1.08,0.97,0.21,0.24,0.17,/profile/Lubos-Barton-5423/,/stats/acb/2008/Joventut,2008,acb,Lubos-Barton-5423,Joventut
Sergio Sanchez,Estudiantes,33,25.2,18.5,11.6,18.4,3.16,10.6,71.1,14.9%,1.10,0.72,0.31,0.34,0.20,/profile/Sergio-Sanchez-36429/,/stats/acb/2008/Estudiantes,2008,acb,Sergio-Sanchez-36429,Estudiantes
Chris Moss,Menorca,34,25.2,16.7,11.7,18.6,2.51,8.9,71.2,12.5%,1.13,0.82,0.43,0.05,0.18,/profile/Chris-Moss-33836/,/stats/acb/2008/Menorca,2008,acb,Chris-Moss-33836,Menorca
Marino Bazdaric,Menorca,27,25.1,15.9,9.9,15.7,1.70,8.0,71.2,11.2%,1.27,0.92,0.26,0.21,0.13,/profile/Marino-Bazdaric-5599/,/stats/acb/2008/Menorca,2008,acb,Marino-Bazdaric-5599,Menorca
Tom Wideman,Fuenlabrada,34,25.1,18.2,12.4,19.7,3.14,9.0,70.1,12.8%,1.18,0.72,0.41,0.10,0.22,/profile/Tom-Wideman-36487/,/stats/acb/2008/Fuenlabrada,2008,acb,Tom-Wideman-36487,Fuenlabrada
Marko Marinovic,Menorca,29,24.8,15.7,9.5,15.3,1.74,9.6,71.2,13.5%,1.07,0.83,0.36,0.30,0.12,/profile/Marko-Marinovic-5598/,/stats/acb/2008/Menorca,2008,acb,Marko-Marinovic-5598,Menorca
Erik Daniels,Girona,19,24.8,17.1,11.3,18.2,1.48,9.6,70.9,13.5%,1.19,1.02,0.16,0.18,0.10,/profile/Erik-Daniels-2135/,/stats/acb/2008/Girona,2008,acb,Erik-Daniels-2135,Girona
Jiri Welsch,Malaga,34,24.6,15.3,10.2,16.5,1.86,9.0,72.4,12.4%,1.07,0.74,0.35,0.27,0.18,/profile/Jiri-Welsch-4812/,/stats/acb/2008/Malaga,2008,acb,Jiri-Welsch-4812,Malaga
Alex Mumbru,Real Madrid,34,24.5,14.7,9.9,16.2,1.63,9.4,72.4,13.0%,1.07,0.79,0.32,0.17,0.18,/profile/Alex-Mumbru-5544/,/stats/acb/2008/Real%20Madrid,2008,acb,Alex-Mumbru-5544,Real%20Madrid
Javi Rodriguez,Manresa,34,24.5,11.8,9.9,16.1,0.40,7.7,74.5,10.4%,0.73,0.50,0.45,0.69,0.42,/profile/Javi-Rodriguez-36078/,/stats/acb/2008/Manresa,2008,acb,Javi-Rodriguez-36078,Manresa
Elmer Bennett,Sevilla,19,24.5,19.6,12.8,20.9,2.04,10.5,73.0,14.4%,1.09,0.67,0.32,0.46,0.22,/profile/Elmer-Bennett-1659/,/stats/acb/2008/Sevilla,2008,acb,Elmer-Bennett-1659,Sevilla
Ferran Lopez,Fuenlabrada,34,24.5,9.4,5.9,9.7,-0.58,7.9,70.1,11.3%,0.94,0.90,0.11,0.26,0.19,/profile/Ferran-Lopez-35942/,/stats/acb/2008/Fuenlabrada,2008,acb,Ferran-Lopez-35942,Fuenlabrada
Pablo Prigioni,Vitoria,42,24.3,17.9,11.6,19.1,3.61,7.5,71.9,10.4%,1.12,0.75,0.25,0.58,0.22,/profile/Pablo-Prigioni-5413/,/stats/acb/2008/Vitoria,2008,acb,Pablo-Prigioni-5413,Vitoria
Saul Blanco,Fuenlabrada,25,24.2,15.3,9.1,15.0,1.35,8.4,70.1,11.9%,1.06,0.84,0.21,0.20,0.19,/profile/Saul-Blanco-1292/,/stats/acb/2008/Fuenlabrada,2008,acb,Saul-Blanco-1292,Fuenlabrada
Arriel McDonald,Girona,37,24.2,12.9,7.9,13.0,0.94,9.2,70.9,12.9%,1.09,0.82,0.23,0.19,0.17,/profile/Arriel-McDonald-5577/,/stats/acb/2008/Girona,2008,acb,Arriel-McDonald-5577,Girona
Demond Mallet,Joventut,39,24.1,14.9,9.4,15.7,1.91,9.7,75.3,12.8%,1.16,0.88,0.16,0.25,0.16,/profile/Demond-Mallet-5387/,/stats/acb/2008/Joventut,2008,acb,Demond-Mallet-5387,Joventut
Salva Guardia,Fuenlabrada,34,24.0,15.2,9.8,16.4,1.76,8.4,70.1,11.9%,1.05,0.82,0.31,0.12,0.21,/profile/Salva-Guardia-36409/,/stats/acb/2008/Fuenlabrada,2008,acb,Salva-Guardia-36409,Fuenlabrada
Berni Rodriguez,Malaga,34,23.9,8.4,6.2,10.4,-1.00,7.2,72.4,10.0%,0.90,0.75,0.26,0.36,0.23,/profile/Berni-Rodriguez-35766/,/stats/acb/2008/Malaga,2008,acb,Berni-Rodriguez-35766,Malaga
Michal Ignerski,Sevilla,34,23.9,16.6,10.4,17.4,2.32,9.6,73.0,13.1%,1.19,0.86,0.22,0.08,0.14,/profile/Michal-Ignerski-32937/,/stats/acb/2008/Sevilla,2008,acb,Michal-Ignerski-32937,Sevilla
Aaron Miles,Sevilla,34,23.7,16.0,10.2,17.2,2.09,9.3,73.0,12.8%,0.99,0.72,0.35,0.38,0.19,/profile/Aaron-Miles-73/,/stats/acb/2008/Sevilla,2008,acb,Aaron-Miles-73,Sevilla
Kevin Thompson,Leon,18,23.7,10.2,7.8,13.1,-0.13,7.1,73.3,9.6%,0.98,0.85,0.29,0.09,0.26,/profile/Kevin-Thompson-4597/,/stats/acb/2008/Leon,2008,acb,Kevin-Thompson-4597,Leon
Marcus Haislip,Malaga,34,23.6,17.8,11.1,18.8,2.79,10.3,72.4,14.2%,1.21,0.88,0.26,0.09,0.19,/profile/Marcus-Haislip-2681/,/stats/acb/2008/Malaga,2008,acb,Marcus-Haislip-2681,Malaga
Lamont Barnes,Leon,34,23.5,18.5,12.2,20.8,3.06,6.8,73.3,9.3%,1.19,0.85,0.35,0.09,0.16,/profile/Lamont-Barnes-5601/,/stats/acb/2008/Leon,2008,acb,Lamont-Barnes-5601,Leon
Carlos Jimenez,Malaga,38,23.5,16.1,11.4,19.5,2.35,5.1,72.4,7.0%,1.20,0.73,0.38,0.31,0.20,/profile/Carlos-Jimenez-5429/,/stats/acb/2008/Malaga,2008,acb,Carlos-Jimenez-5429,Malaga
Jim Moran,Gran Canaria,34,23.4,11.4,7.4,12.6,0.24,5.0,73.9,6.8%,1.19,0.96,0.15,0.26,0.14,/profile/Jim-Moran-36093/,/stats/acb/2008/Gran%20Canaria,2008,acb,Jim-Moran-36093,Gran%20Canaria
Andrew Betts,Sevilla,34,23.3,13.0,9.6,16.6,0.85,7.3,73.0,10.0%,1.01,0.71,0.43,0.10,0.21,/profile/Andrew-Betts-5639/,/stats/acb/2008/Sevilla,2008,acb,Andrew-Betts-5639,Sevilla
Felipe Reyes,Real Madrid,31,23.2,25.1,15.0,25.9,5.13,11.6,72.4,16.1%,1.18,0.78,0.51,0.10,0.18,/profile/Felipe-Reyes-5342/,/stats/acb/2008/Real%20Madrid,2008,acb,Felipe-Reyes-5342,Real%20Madrid
Ricky Rubio,Joventut,39,23.2,18.5,11.7,20.1,3.46,10.1,75.3,13.4%,1.01,0.74,0.49,0.39,0.20,/profile/Ricky-Rubio-1155/,/stats/acb/2008/Joventut,2008,acb,Ricky-Rubio-1155,Joventut
Vuk Radivojevic,Fuenlabrada,31,23.1,9.2,6.3,10.9,-0.56,8.9,70.1,12.7%,0.85,0.78,0.19,0.24,0.24,/profile/Vuk-Radivojevic-286/,/stats/acb/2008/Fuenlabrada,2008,acb,Vuk-Radivojevic-286,Fuenlabrada
Guillem Rubio,Manresa,29,23.1,17.9,11.3,19.6,2.37,8.3,74.5,11.1%,1.26,0.76,0.51,0.05,0.18,/profile/Guillem-Rubio-37902/,/stats/acb/2008/Manresa,2008,acb,Guillem-Rubio-37902,Manresa
Samo Udrih,Granada,33,23.0,12.3,7.7,13.3,0.54,8.0,71.5,11.2%,1.04,0.85,0.15,0.20,0.19,/profile/Samo-Udrih-36405/,/stats/acb/2008/Granada,2008,acb,Samo-Udrih-36405,Granada
Marcus Norris,Gran Canaria,34,22.9,12.3,7.9,13.8,0.56,9.9,73.9,13.4%,0.93,0.78,0.29,0.27,0.21,/profile/Marcus-Norris-5573/,/stats/acb/2008/Gran%20Canaria,2008,acb,Marcus-Norris-5573,Gran%20Canaria
