Player,Team,G,MP,PTS,FGA,PTS_per_Play,TS_Pct,eFG_Pct,FT_Rate,Three_Pt_Rate,AST,AST_to_FGA_Ratio,AST_to_TO_Ratio,PPR,STL,BLK,PF,Player_Link,Team_Link,Season,League,DX_Player_ID,DX_Team_ID
David Simon,Strasbourg,30,23.6,13.2,8.8,1.05,0.63,0.59,0.43,0.01,1.10,0.13,0.58,-4.79,0.7,1.2,2.7,/profile/David-Simon-89/,/stats/french/2010/Strasbourg,2010,french,David-Simon-89,Strasbourg
Rawle Marshall,Villeurbanne,21,23.5,9.5,8.3,0.84,0.50,0.45,0.32,0.45,1.62,0.19,1.00,-2.41,1.1,0.7,2.0,/profile/Rawle-Marshall-329/,/stats/french/2010/Villeurbanne,2010,french,Rawle-Marshall-329,Villeurbanne
Eric Campbell,Villeurbanne,30,23.5,6.1,4.5,0.98,0.59,0.56,0.32,0.40,1.00,0.22,1.07,-1.19,0.9,0.4,2.5,/profile/Eric-Campbell-5571/,/stats/french/2010/Villeurbanne,2010,french,Eric-Campbell-5571,Villeurbanne
Cedric Gomez,Poitiers,31,23.4,4.7,4.5,0.75,0.48,0.43,0.28,0.33,3.97,0.89,3.08,5.81,1.5,0.2,2.1,/profile/Cedric-Gomez-39746/,/stats/french/2010/Poitiers,2010,french,Cedric-Gomez-39746,Poitiers
Marc-Antoine Pellin,Roanne,20,23.4,4.1,3.9,0.64,0.45,0.40,0.33,0.44,4.00,1.03,2.29,3.91,1.1,0.1,2.0,/profile/Marc-Antoine-Pellin-5041/,/stats/french/2010/Roanne,2010,french,Marc-Antoine-Pellin-5041,Roanne
Fabien Causeur,Cholet,35,23.3,6.8,5.7,0.83,0.51,0.48,0.34,0.44,1.89,0.33,1.25,-1.14,1.1,0.0,2.0,/profile/Fabien-Causeur-5509/,/stats/french/2010/Cholet,2010,french,Fabien-Causeur-5509,Cholet
Justin Doellman,Orleans,32,23.3,9.8,7.8,0.97,0.57,0.52,0.27,0.43,2.00,0.26,1.49,-0.05,1.3,0.6,2.5,/profile/Justin-Doellman-1275/,/stats/french/2010/Orleans,2010,french,Justin-Doellman-1275,Orleans
Trey Johnson,Gravelines,17,23.2,8.8,8.1,0.80,0.48,0.43,0.26,0.38,1.94,0.24,1.06,-2.27,0.2,0.0,1.0,/profile/Trey-Johnson-1129/,/stats/french/2010/Gravelines,2010,french,Trey-Johnson-1129,Gravelines
Jonte Flowers,Vichy,29,23.1,10.1,9.0,0.89,0.51,0.48,0.21,0.38,1.52,0.17,1.05,-1.98,2.0,0.1,1.9,/profile/Jonte-Flowers-5176/,/stats/french/2010/Vichy,2010,french,Jonte-Flowers-5176,Vichy
Sacha Giffa,Strasbourg,30,23.1,5.6,4.3,0.84,0.57,0.52,0.33,0.47,1.93,0.45,1.18,-1.44,0.8,0.3,1.6,/profile/Sacha-Giffa-37039/,/stats/french/2010/Strasbourg,2010,french,Sacha-Giffa-37039,Strasbourg
Prosper Karangwa,Paris-Levallois,32,23.0,6.5,4.9,0.91,0.60,0.56,0.25,0.17,3.19,0.65,2.00,2.25,0.7,0.3,2.1,/profile/Prosper-Karangwa-32563/,/stats/french/2010/Paris-Levallois,2010,french,Prosper-Karangwa-32563,Paris-Levallois
Aldo Curti,Orleans,33,23.0,7.6,4.9,1.00,0.65,0.60,0.44,0.44,2.67,0.54,1.63,0.63,1.2,0.0,2.3,/profile/Aldo-Curti-5881/,/stats/french/2010/Orleans,2010,french,Aldo-Curti-5881,Orleans
Thomas Heurtel,Strasbourg,30,22.8,9.4,7.7,0.84,0.57,0.55,0.18,0.43,4.77,0.62,1.72,1.74,1.1,0.0,1.5,/profile/Thomas-Heurtel-5530/,/stats/french/2010/Strasbourg,2010,french,Thomas-Heurtel-5530,Strasbourg
Xane D'Almeida,Dijon,23,22.7,5.2,4.0,0.82,0.58,0.53,0.31,0.43,3.04,0.77,1.71,1.07,1.1,0.0,1.9,/profile/Xane-D-Almeida-38225/,/stats/french/2010/Dijon,2010,french,Xane-D-Almeida-38225,Dijon
Benjamin Dewar,Villeurbanne,27,22.6,9.3,5.9,1.22,0.71,0.67,0.25,0.69,1.89,0.32,1.89,1.21,0.9,0.1,2.0,/profile/Benjamin-Dewar-38678/,/stats/french/2010/Villeurbanne,2010,french,Benjamin-Dewar-38678,Villeurbanne
Maxime Zianveni,Chalon,22,22.4,6.9,6.2,0.79,0.48,0.43,0.35,0.20,1.45,0.24,0.97,-2.32,0.5,0.3,3.0,/profile/Maxime-Zianveni-36935/,/stats/french/2010/Chalon,2010,french,Maxime-Zianveni-36935,Chalon
Pierre-Yves Guillard,Poitiers,27,22.4,7.9,6.5,0.86,0.52,0.48,0.39,0.35,1.19,0.18,0.80,-3.09,1.1,0.3,2.7,/profile/Pierre-Yves-Guillard-40040/,/stats/french/2010/Poitiers,2010,french,Pierre-Yves-Guillard-40040,Poitiers
Aymeric Jeanneau,Villeurbanne,30,22.4,4.4,3.8,0.71,0.52,0.47,0.25,0.46,4.33,1.14,2.17,4.18,0.9,0.0,2.7,/profile/Aymeric-Jeanneau-36589/,/stats/french/2010/Villeurbanne,2010,french,Aymeric-Jeanneau-36589,Villeurbanne
Ray Nixon,Rouen,7,22.3,7.6,7.1,0.90,0.48,0.45,0.24,0.46,1.14,0.16,2.67,1.50,0.7,0.3,2.3,/profile/Ray-Nixon-29015/,/stats/french/2010/Rouen,2010,french,Ray-Nixon-29015,Rouen
Ben McCauley,Strasbourg,30,22.1,10.5,8.3,1.00,0.57,0.54,0.25,0.14,1.40,0.17,1.20,-1.02,1.4,0.2,1.5,/profile/Ben-McCauley-5935/,/stats/french/2010/Strasbourg,2010,french,Ben-McCauley-5935,Strasbourg
Daniel Horton,Hyeres-Toulon,10,22.1,3.4,4.6,0.45,0.32,0.24,0.39,0.28,3.00,0.65,1.50,0.00,0.8,0.0,2.3,/profile/Daniel-Horton-127/,/stats/french/2010/Hyeres-Toulon,2010,french,Daniel-Horton-127,Hyeres-Toulon
Brent Petway,Vichy,9,21.9,8.4,7.0,0.95,0.55,0.52,0.22,0.29,0.67,0.10,0.60,-3.19,0.8,1.3,2.7,/profile/Brent-Petway-356/,/stats/french/2010/Vichy,2010,french,Brent-Petway-356,Vichy
Austin Nichols,Orleans,33,21.8,10.4,8.1,1.04,0.58,0.54,0.25,0.54,1.00,0.12,1.18,-0.85,0.5,0.2,1.8,/profile/Austin-Nichols-5454/,/stats/french/2010/Orleans,2010,french,Austin-Nichols-5454,Orleans
Rodney Elliott,Paris-Levallois,30,21.6,7.1,5.8,0.89,0.55,0.52,0.25,0.60,1.20,0.21,0.82,-3.00,0.6,0.2,2.8,/profile/Rodney-Elliott-36381/,/stats/french/2010/Paris-Levallois,2010,french,Rodney-Elliott-36381,Paris-Levallois
Stephane Risacher,Chalon,24,21.6,7.1,5.1,0.99,0.61,0.57,0.29,0.57,1.67,0.33,1.29,-0.82,0.6,0.1,1.2,/profile/Stephane-Risacher-35610/,/stats/french/2010/Chalon,2010,french,Stephane-Risacher-35610,Chalon
Akin Akingbala,Nancy,32,20.9,9.5,6.9,0.99,0.58,0.58,0.42,0.00,0.16,0.02,0.12,-5.83,0.5,1.3,2.7,/profile/Akin-Akingbala-5629/,/stats/french/2010/Nancy,2010,french,Akin-Akingbala-5629,Nancy
Laurent Sciarra,Orleans,33,20.7,3.5,2.7,0.80,0.60,0.56,0.23,0.78,5.00,1.88,3.37,9.15,0.9,0.1,1.5,/profile/Laurent-Sciarra-36159/,/stats/french/2010/Orleans,2010,french,Laurent-Sciarra-36159,Orleans
Steeve Essart,Strasbourg,27,20.5,3.1,3.0,0.76,0.50,0.48,0.10,0.76,2.70,0.91,2.81,3.96,0.5,0.0,1.1,/profile/Steeve-Essart-37629/,/stats/french/2010/Strasbourg,2010,french,Steeve-Essart-37629,Strasbourg
Aerick Sanders,Rouen,5,20.4,9.6,6.2,1.16,0.65,0.68,0.42,0.00,0.40,0.06,0.50,-2.62,0.4,0.6,2.0,/profile/Aerick-Sanders-5651/,/stats/french/2010/Rouen,2010,french,Aerick-Sanders-5651,Rouen
Julius Johnson,Gravelines,13,20.4,8.2,6.1,1.03,0.59,0.57,0.33,0.68,1.31,0.22,1.55,0.13,0.7,0.2,1.6,/profile/Julius-Johnson-5389/,/stats/french/2010/Gravelines,2010,french,Julius-Johnson-5389,Gravelines
Andrew Albicy,Paris-Levallois,32,20.1,4.4,3.7,0.75,0.50,0.46,0.44,0.35,3.22,0.88,2.24,3.43,1.2,0.0,1.3,/profile/Andrew-Albicy-5939/,/stats/french/2010/Paris-Levallois,2010,french,Andrew-Albicy-5939,Paris-Levallois
Quan Prowell,Paris-Levallois,32,20.1,8.6,6.2,0.99,0.64,0.62,0.21,0.41,0.75,0.12,0.41,-6.36,0.6,0.8,2.3,/profile/Quan-Prowell-5175/,/stats/french/2010/Paris-Levallois,2010,french,Quan-Prowell-5175,Paris-Levallois
Souleyman Diabate,Roanne,36,20.0,6.4,5.7,0.75,0.51,0.47,0.27,0.37,3.61,0.64,1.71,1.48,1.5,0.3,1.4,/profile/Souleyman-Diabate-38578/,/stats/french/2010/Roanne,2010,french,Souleyman-Diabate-38578,Roanne
Kevin Houston,Rouen,9,19.7,7.1,7.2,0.69,0.45,0.39,0.23,0.38,3.56,0.49,1.60,0.75,0.9,0.0,1.7,/profile/Kevin-Houston-5613/,/stats/french/2010/Rouen,2010,french,Kevin-Houston-5613,Rouen
Josiah James,Vichy,24,19.2,6.8,5.7,0.84,0.52,0.49,0.38,0.03,1.00,0.18,0.73,-3.88,0.6,0.3,2.7,/profile/Josiah-James-39903/,/stats/french/2010/Vichy,2010,french,Josiah-James-39903,Vichy
Mamoutou Diarra,Roanne,9,18.8,7.2,4.8,0.99,0.66,0.60,0.35,0.70,1.22,0.26,0.73,-4.52,0.9,0.2,1.0,/profile/Mamoutou-Diarra-5586/,/stats/french/2010/Roanne,2010,french,Mamoutou-Diarra-5586,Roanne
Tony Williams,Roanne,9,18.7,5.8,6.0,0.73,0.45,0.42,0.19,0.50,1.11,0.19,0.83,-3.16,0.8,0.0,1.6,/profile/Tony-Williams-25369/,/stats/french/2010/Roanne,2010,french,Tony-Williams-25369,Roanne
Roger Powell,Dijon,2,18.5,14.0,9.5,1.08,0.67,0.71,0.21,0.21,0.50,0.05,0.20,-11.57,0.5,0.5,2.5,/profile/Roger-Powell-331/,/stats/french/2010/Dijon,2010,french,Roger-Powell-331,Dijon
Wen Mukubu,Strasbourg,9,18.3,5.4,5.4,0.63,0.41,0.35,0.53,0.24,1.67,0.31,0.94,-3.52,1.2,0.1,1.8,/profile/Wen-Mukubu-27267/,/stats/french/2010/Strasbourg,2010,french,Wen-Mukubu-27267,Strasbourg
Adrien Moerman,Orleans,33,18.2,6.8,6.3,0.86,0.50,0.47,0.19,0.41,1.00,0.16,1.03,-1.71,0.7,0.3,1.5,/profile/Adrien-Moerman-5483/,/stats/french/2010/Orleans,2010,french,Adrien-Moerman-5483,Orleans
Terrell Everett,Hyeres-Toulon,6,18.2,5.7,4.2,0.85,0.62,0.56,0.24,0.44,3.33,0.80,1.67,1.18,2.2,0.0,1.3,/profile/Terrell-Everett-491/,/stats/french/2010/Hyeres-Toulon,2010,french,Terrell-Everett-491,Hyeres-Toulon
Champ Oguchi,Le Havre,29,18.1,7.6,7.1,0.87,0.49,0.47,0.17,0.64,0.62,0.09,0.69,-2.61,0.9,0.0,1.7,/profile/Champ-Oguchi-370/,/stats/french/2010/Le%20Havre,2010,french,Champ-Oguchi-370,Le%20Havre
Terrel Harris,Strasbourg,9,18.0,6.8,5.7,0.84,0.56,0.53,0.16,0.49,1.67,0.29,0.83,-4.77,1.1,0.0,2.6,/profile/Terrel-Harris-23253/,/stats/french/2010/Strasbourg,2010,french,Terrel-Harris-23253,Strasbourg
Arvydas Eitutavicius,Cholet,33,17.4,6.8,5.6,0.85,0.53,0.46,0.31,0.69,1.76,0.31,1.23,-1.50,0.5,0.0,2.1,/profile/Arvydas-Eitutavicius-27191/,/stats/french/2010/Cholet,2010,french,Arvydas-Eitutavicius-27191,Cholet
Victor Samnick,Villeurbanne,17,17.4,9.0,5.4,1.09,0.69,0.67,0.46,0.04,0.88,0.16,0.54,-6.42,0.4,0.5,2.6,/profile/Victor-Samnick-33292/,/stats/french/2010/Villeurbanne,2010,french,Victor-Samnick-33292,Villeurbanne
William Soliman,Rouen,29,17.1,5.8,5.1,0.85,0.53,0.50,0.20,0.16,0.59,0.12,0.46,-5.18,0.8,1.1,2.8,/profile/William-Soliman-38627/,/stats/french/2010/Rouen,2010,french,William-Soliman-38627,Rouen
Tony Stanley,Gravelines,35,17.1,5.8,5.2,0.87,0.51,0.48,0.22,0.66,0.91,0.17,1.03,-1.61,0.8,0.0,1.7,/profile/Tony-Stanley-37100/,/stats/french/2010/Gravelines,2010,french,Tony-Stanley-37100,Gravelines
Mohamed Hachad,Rouen,18,17.1,6.1,5.7,0.78,0.47,0.47,0.27,0.26,1.61,0.28,1.26,-1.20,1.6,0.1,2.2,/profile/Mohamed-Hachad-27810/,/stats/french/2010/Rouen,2010,french,Mohamed-Hachad-27810,Rouen
Ludovic Vaty,Orleans,32,17.0,8.2,5.7,1.02,0.63,0.59,0.34,0.00,0.47,0.08,0.33,-6.59,0.7,0.7,2.4,/profile/Ludovic-Vaty-540/,/stats/french/2010/Orleans,2010,french,Ludovic-Vaty-540,Orleans
Claude Marquis,Cholet,7,17.0,6.7,4.9,0.79,0.62,0.62,0.26,0.00,0.86,0.18,0.29,-14.79,0.3,0.4,2.7,/profile/Claude-Marquis-5480/,/stats/french/2010/Cholet,2010,french,Claude-Marquis-5480,Cholet
Frederic Adjiwanou,Dijon,9,16.9,5.2,3.3,0.80,0.55,0.48,0.97,0.10,0.56,0.17,0.36,-6.93,0.3,0.6,2.4,/profile/Frederic-Adjiwanou-29301/,/stats/french/2010/Dijon,2010,french,Frederic-Adjiwanou-29301,Dijon
Marcellus Sommerville,Cholet,19,16.8,7.4,6.6,0.97,0.54,0.54,0.08,0.54,0.79,0.12,1.00,-1.62,0.4,0.1,1.8,/profile/Marcellus-Sommerville-347/,/stats/french/2010/Cholet,2010,french,Marcellus-Sommerville-347,Cholet
Romain Duport,Le Havre,9,16.8,8.0,5.8,1.01,0.63,0.60,0.23,0.17,0.44,0.08,0.31,-6.70,0.1,1.1,2.9,/profile/Romain-Duport-1261/,/stats/french/2010/Le%20Havre,2010,french,Romain-Duport-1261,Le%20Havre
Vincent Masingue,Hyeres-Toulon,16,16.6,3.9,3.3,0.92,0.53,0.55,0.25,0.00,0.50,0.15,1.00,-0.96,0.1,0.2,2.7,/profile/Vincent-Masingue-37118/,/stats/french/2010/Hyeres-Toulon,2010,french,Vincent-Masingue-37118,Hyeres-Toulon
Demetris Nichols,Gravelines,27,16.6,6.7,6.1,0.83,0.51,0.48,0.19,0.51,0.56,0.09,0.41,-6.01,0.4,0.3,2.3,/profile/Demetris-Nichols-610/,/stats/french/2010/Gravelines,2010,french,Demetris-Nichols-610,Gravelines
Guillaume Costentin,Poitiers,32,16.5,2.4,2.2,0.62,0.50,0.45,0.19,0.71,1.88,0.86,1.28,-1.33,0.6,0.0,2.3,/profile/Guillaume-Costentin-39859/,/stats/french/2010/Poitiers,2010,french,Guillaume-Costentin-39859,Poitiers
Curtis Borchardt,Villeurbanne,9,16.4,5.9,4.4,0.79,0.51,0.53,0.68,0.03,1.44,0.33,0.93,-3.79,0.6,0.2,2.4,/profile/Curtis-Borchardt-1735/,/stats/french/2010/Villeurbanne,2010,french,Curtis-Borchardt-1735,Villeurbanne
Kristjan Kangur,Villeurbanne,28,16.4,5.1,4.2,0.90,0.55,0.50,0.26,0.54,0.93,0.22,1.00,-1.98,0.4,0.1,1.7,/profile/Kristjan-Kangur-5886/,/stats/french/2010/Villeurbanne,2010,french,Kristjan-Kangur-5886,Villeurbanne
Seth Scott,Rouen,1,16.0,2.0,3.0,0.33,0.26,0.33,0.67,0.67,1.00,0.33,0.50,-8.35,0.0,0.0,1.0,/profile/Seth-Scott-30894/,/stats/french/2010/Rouen,2010,french,Seth-Scott-30894,Rouen
Laurent Foirest,Villeurbanne,18,15.9,5.2,4.7,0.83,0.50,0.47,0.22,0.67,1.28,0.27,1.28,-0.98,0.7,0.0,1.6,/profile/Laurent-Foirest-35519/,/stats/french/2010/Villeurbanne,2010,french,Laurent-Foirest-35519,Villeurbanne
Jerome Schmitt,Chalon,4,15.8,5.0,4.3,0.91,0.53,0.56,0.24,0.06,0.75,0.18,1.00,-1.55,0.5,0.5,3.5,/profile/Jerome-Schmitt-36827/,/stats/french/2010/Chalon,2010,french,Jerome-Schmitt-36827,Chalon
Michel Jean-Baptiste-Adolphe,Paris-Levallois,32,15.5,7.9,5.8,0.92,0.58,0.57,0.41,0.01,0.34,0.06,0.20,-9.16,0.4,1.0,1.8,/profile/Michel-Jean-Baptiste-Adolphe-39268/,/stats/french/2010/Paris-Levallois,2010,french,Michel-Jean-Baptiste-Adolphe-39268,Paris-Levallois
Thierry Rupert,Le Mans,36,15.4,3.6,3.3,0.83,0.50,0.49,0.24,0.00,0.56,0.17,0.80,-2.14,0.4,0.6,2.2,/profile/Thierry-Rupert-37092/,/stats/french/2010/Le%20Mans,2010,french,Thierry-Rupert-37092,Le%20Mans
Kevin Seraphin,Cholet,32,15.3,6.0,5.0,0.90,0.53,0.52,0.28,0.00,0.53,0.11,0.53,-4.36,0.2,0.9,1.8,/profile/Kevin-Seraphin-5278/,/stats/french/2010/Cholet,2010,french,Kevin-Seraphin-5278,Cholet
Rob Lewin,Gravelines,26,15.1,5.9,5.1,0.85,0.50,0.49,0.35,0.00,0.23,0.05,0.23,-5.60,0.2,0.5,1.8,/profile/Rob-Lewin-31987/,/stats/french/2010/Gravelines,2010,french,Rob-Lewin-31987,Gravelines
Errick Craven,Dijon,8,15.0,5.5,5.1,0.70,0.47,0.43,0.32,0.27,1.38,0.27,0.73,-6.31,1.5,0.0,2.8,/profile/Errick-Craven-30457/,/stats/french/2010/Dijon,2010,french,Errick-Craven-30457,Dijon
Benjamin Monclar,Dijon,25,15.0,4.4,3.6,0.94,0.55,0.52,0.24,0.52,0.80,0.22,1.25,-0.70,0.6,0.0,1.1,/profile/Benjamin-Monclar-39039/,/stats/french/2010/Dijon,2010,french,Benjamin-Monclar-39039,Dijon
Kaniel Dickens,Nancy,26,14.8,6.5,5.2,0.93,0.56,0.51,0.30,0.66,0.31,0.06,0.30,-5.53,0.2,0.0,1.5,/profile/Kaniel-Dickens-2222/,/stats/french/2010/Nancy,2010,french,Kaniel-Dickens-2222,Nancy
Charles Kahudi,Le Mans,36,14.7,4.7,3.3,1.05,0.61,0.57,0.40,0.41,0.81,0.24,1.45,-0.13,0.3,0.1,1.5,/profile/Charles-Kahudi-50336/,/stats/french/2010/Le%20Mans,2010,french,Charles-Kahudi-50336,Le%20Mans
Curtis Sumpter,Gravelines,6,14.7,5.2,5.2,0.81,0.45,0.40,0.23,0.26,0.33,0.06,0.50,-3.02,0.3,0.3,1.5,/profile/Curtis-Sumpter-156/,/stats/french/2010/Gravelines,2010,french,Curtis-Sumpter-156,Gravelines
Gordon Watt,Vichy,9,14.7,5.7,5.1,0.80,0.50,0.49,0.24,0.28,0.22,0.04,0.17,-8.47,0.7,0.0,1.7,/profile/Gordon-Watt-23699/,/stats/french/2010/Vichy,2010,french,Gordon-Watt-23699,Vichy
Nick Lewis,Roanne,33,14.4,8.2,6.3,0.99,0.58,0.54,0.30,0.28,0.61,0.10,0.56,-4.77,0.2,0.2,1.5,/profile/Nick-Lewis-5441/,/stats/french/2010/Roanne,2010,french,Nick-Lewis-5441,Roanne
John Cox,Nancy,28,14.3,5.3,4.8,0.87,0.49,0.44,0.28,0.46,1.00,0.21,1.56,0.16,0.5,0.1,1.2,/profile/John-Cox-317/,/stats/french/2010/Nancy,2010,french,John-Cox-317,Nancy
Ricky Soliver,Chalon,28,14.3,3.8,3.5,0.73,0.46,0.41,0.36,0.52,1.82,0.52,1.82,1.47,0.9,0.0,1.7,/profile/Ricky-Soliver-1029/,/stats/french/2010/Chalon,2010,french,Ricky-Soliver-1029,Chalon
Pape Sy,Le Havre,30,14.2,5.2,3.1,0.95,0.63,0.57,0.74,0.31,1.33,0.43,1.14,-1.92,0.6,0.1,1.9,/profile/Pape-Sy-5955/,/stats/french/2010/Le%20Havre,2010,french,Pape-Sy-5955,Le%20Havre
Etienne Brower,Roanne,34,14.1,4.1,3.3,0.90,0.55,0.50,0.34,0.46,0.76,0.23,1.00,-1.80,0.4,0.3,1.0,/profile/Etienne-Brower-25075/,/stats/french/2010/Roanne,2010,french,Etienne-Brower-25075,Roanne
Lamine Kante,Poitiers,27,13.7,5.8,5.0,0.88,0.53,0.49,0.25,0.43,0.63,0.13,0.61,-4.50,0.5,0.0,1.3,/profile/Lamine-Kante-39921/,/stats/french/2010/Poitiers,2010,french,Lamine-Kante-39921,Poitiers
Alexis Tanghe,Dijon,30,13.7,3.9,3.4,0.76,0.50,0.45,0.36,0.18,0.53,0.16,0.46,-5.86,0.5,0.0,2.3,/profile/Alexis-Tanghe-6409/,/stats/french/2010/Dijon,2010,french,Alexis-Tanghe-6409,Dijon
Andrew Lovedale,Le Havre,15,13.3,3.3,2.7,0.78,0.52,0.45,0.43,0.00,0.47,0.18,0.50,-4.59,0.3,0.5,2.3,/profile/Andrew-Lovedale-23905/,/stats/french/2010/Le%20Havre,2010,french,Andrew-Lovedale-23905,Le%20Havre
Souarata Cisse,Rouen,4,13.3,1.5,2.3,0.46,0.28,0.17,0.44,0.67,0.25,0.11,0.50,-2.52,0.0,0.0,0.5,/profile/Souarata-Cisse-200/,/stats/french/2010/Rouen,2010,french,Souarata-Cisse-200,Rouen
Samba Dia,Roanne,35,12.7,4.6,4.2,0.86,0.50,0.49,0.19,0.43,0.66,0.16,0.96,-1.94,0.3,0.1,0.9,/profile/Samba-Dia-37604/,/stats/french/2010/Roanne,2010,french,Samba-Dia-37604,Roanne
Deji Akindele,Rouen,11,12.5,4.8,3.2,1.01,0.64,0.63,0.43,0.00,0.09,0.03,0.10,-6.83,0.5,0.5,2.9,/profile/Deji-Akindele-374/,/stats/french/2010/Rouen,2010,french,Deji-Akindele-374,Rouen
Sylvain Maynier,Poitiers,32,12.3,3.4,3.3,0.87,0.49,0.48,0.11,0.66,0.81,0.24,2.00,1.10,0.5,0.1,1.5,/profile/Sylvain-Maynier-37082/,/stats/french/2010/Poitiers,2010,french,Sylvain-Maynier-37082,Poitiers
Alex Barnett,Cholet,5,12.2,3.0,3.6,0.65,0.38,0.33,0.22,0.50,0.20,0.06,0.33,-3.96,0.8,0.0,1.4,/profile/Alex-Barnett-23912/,/stats/french/2010/Cholet,2010,french,Alex-Barnett-23912,Cholet
Elson Mendy,Strasbourg,29,12.1,4.7,3.3,1.00,0.64,0.66,0.22,0.22,0.38,0.11,0.39,-5.71,0.7,0.1,2.1,/profile/Elson-Mendy-38346/,/stats/french/2010/Strasbourg,2010,french,Elson-Mendy-38346,Strasbourg
Jerome Sanchez,Villeurbanne,1,12.0,0.0,1.0,0.00,0.00,0.00,0.00,1.00,4.00,4.00,0.00,23.37,0.0,1.0,4.0,/profile/Jerome-Sanchez-39501/,/stats/french/2010/Villeurbanne,2010,french,Jerome-Sanchez-39501,Villeurbanne
Guillaume Yango,Le Mans,35,11.9,4.3,3.0,1.02,0.58,0.55,0.51,0.02,0.31,0.10,0.73,-1.86,0.3,0.1,1.5,/profile/Guillaume-Yango-5918/,/stats/french/2010/Le%20Mans,2010,french,Guillaume-Yango-5918,Le%20Mans
Nobel Boungou Colo,Hyeres-Toulon,28,11.8,4.1,2.9,1.11,0.68,0.67,0.14,0.19,0.64,0.22,1.00,-1.75,0.5,0.2,1.1,/profile/Nobel-Boungou-Colo-39286/,/stats/french/2010/Hyeres-Toulon,2010,french,Nobel-Boungou-Colo-39286,Hyeres-Toulon
Wilfrid Aka,Paris-Levallois,30,11.8,2.0,2.3,0.59,0.37,0.30,0.36,0.28,0.47,0.20,0.78,-2.39,0.3,0.0,0.9,/profile/Wilfrid-Aka-38986/,/stats/french/2010/Paris-Levallois,2010,french,Wilfrid-Aka-38986,Paris-Levallois
Thomas Larrouquis,Cholet,16,11.7,2.9,2.9,0.73,0.46,0.45,0.13,0.62,1.00,0.34,1.23,-1.29,0.3,0.1,1.4,/profile/Thomas-Larrouquis-38601/,/stats/french/2010/Cholet,2010,french,Thomas-Larrouquis-38601,Cholet
Joachim Ekanga-Ehawa,Paris-Levallois,29,11.5,3.4,3.0,0.84,0.51,0.45,0.29,0.67,0.97,0.32,1.56,0.19,0.5,0.0,0.8,/profile/Joachim-Ekanga-Ehawa-39170/,/stats/french/2010/Paris-Levallois,2010,french,Joachim-Ekanga-Ehawa-39170,Paris-Levallois
Sarra Camara,Le Havre,22,11.4,2.8,2.4,0.77,0.49,0.53,0.42,0.00,0.14,0.06,0.18,-5.87,0.5,0.6,1.3,/profile/Sarra-Camara-6168/,/stats/french/2010/Le%20Havre,2010,french,Sarra-Camara-6168,Le%20Havre
Lens Aboudou,Dijon,10,11.3,2.6,3.2,0.65,0.37,0.33,0.25,0.34,0.40,0.13,1.00,-1.17,0.2,0.2,0.7,/profile/Lens-Aboudou-39925/,/stats/french/2010/Dijon,2010,french,Lens-Aboudou-39925,Dijon
Jamaal Tatum,Cholet,5,11.2,5.4,5.2,0.77,0.43,0.33,0.46,0.46,1.20,0.23,2.00,1.85,0.8,0.0,1.6,/profile/Jamaal-Tatum-498/,/stats/french/2010/Cholet,2010,french,Jamaal-Tatum-498,Cholet
Laurent Legname,Hyeres-Toulon,22,11.1,3.8,3.0,0.95,0.59,0.57,0.17,0.69,0.77,0.26,1.00,-2.23,0.4,0.0,0.8,/profile/Laurent-Legname-36876/,/stats/french/2010/Hyeres-Toulon,2010,french,Laurent-Legname-36876,Hyeres-Toulon
Nicholas Pope,Gravelines,33,10.2,1.9,2.2,0.65,0.38,0.36,0.36,0.55,0.52,0.23,1.31,-0.50,0.4,0.0,0.5,/profile/Nicholas-Pope-40014/,/stats/french/2010/Gravelines,2010,french,Nicholas-Pope-40014,Gravelines
Joffrey Lauvergne,Chalon,20,9.9,2.5,2.5,0.65,0.43,0.38,0.43,0.24,0.25,0.10,0.28,-7.26,0.2,0.1,1.7,/profile/Joffrey-Lauvergne-6304/,/stats/french/2010/Chalon,2010,french,Joffrey-Lauvergne-6304,Chalon
Paul Lacombe,Villeurbanne,17,9.5,1.8,1.9,0.67,0.48,0.48,0.00,0.50,1.06,0.56,1.29,-1.31,0.3,0.1,1.2,/profile/Paul-Lacombe-6310/,/stats/french/2010/Villeurbanne,2010,french,Paul-Lacombe-6310,Villeurbanne
Ferdinand Prenom,Dijon,8,9.1,1.8,1.3,0.82,0.64,0.70,0.20,0.00,0.50,0.40,0.67,-4.51,0.0,0.1,1.8,/profile/Ferdinand-Prenom-39822/,/stats/french/2010/Dijon,2010,french,Ferdinand-Prenom-39822,Dijon
Nicolas Lang,Chalon,17,9.0,2.1,1.6,1.03,0.65,0.65,0.00,0.74,0.76,0.48,1.86,1.07,0.5,0.0,0.9,/profile/Nicolas-Lang-39281/,/stats/french/2010/Chalon,2010,french,Nicolas-Lang-39281,Chalon
Lesly Bengaber,Nancy,22,8.7,2.2,2.5,0.67,0.41,0.43,0.26,0.70,0.73,0.30,1.33,-0.69,0.4,0.0,1.4,/profile/Lesly-Bengaber-38816/,/stats/french/2010/Nancy,2010,french,Lesly-Bengaber-38816,Nancy
