Player,Team,G,MP,PTS,FGA,PTS_per_Play,TS_Pct,eFG_Pct,FT_Rate,Three_Pt_Rate,AST,AST_to_FGA_Ratio,AST_to_TO_Ratio,PPR,STL,BLK,PF,Player_Link,Team_Link,Season,League,DX_Player_ID,DX_Team_ID
Tyray Pearson,Artland,6,9.1,2.8,2.3,0.81,0.51,0.43,0.43,0.00,0.00,0.00,0.00,-7.19,0.0,0.0,1.7,/profile/Tyray-Pearson-34744/,/stats/eurocup/2009/Artland,2009,eurocup,Tyray-Pearson-34744,Artland
Yuri Vasilyev,Dynamo Moscow,11,9.1,2.1,1.3,1.18,0.67,0.64,0.50,0.00,0.45,0.36,2.50,1.27,0.2,0.0,1.5,/profile/Yuri-Vasilyev-38631/,/stats/eurocup/2009/Dynamo%20Moscow,2009,eurocup,Yuri-Vasilyev-38631,Dynamo%20Moscow
Alexandros Petroulas,Panellinios,6,9.1,2.0,1.2,0.86,0.57,0.50,1.14,0.57,0.50,0.43,1.00,-1.78,0.2,0.0,1.7,/profile/Alexandros-Petroulas-37161/,/stats/eurocup/2009/Panellinios,2009,eurocup,Alexandros-Petroulas-37161,Panellinios
Miroslav Raduljica,FMP Belgrade,6,9.0,4.0,3.3,0.74,0.47,0.35,0.65,0.00,0.17,0.05,0.17,-9.59,0.8,0.0,1.5,/profile/Miroslav-Raduljica-1096/,/stats/eurocup/2009/FMP%20Belgrade,2009,eurocup,Miroslav-Raduljica-1096,FMP%20Belgrade
Radek Necas,Nymburk,6,9.0,2.3,2.2,0.78,0.47,0.46,0.31,0.08,0.17,0.08,0.33,-4.55,0.5,0.2,1.7,/profile/Radek-Necas-37005/,/stats/eurocup/2009/Nymburk,2009,eurocup,Radek-Necas-37005,Nymburk
Dimitris Kalaitzidis,Panellinios,12,9.0,0.9,0.8,0.52,0.39,0.17,1.33,0.44,0.67,0.89,1.33,-0.60,0.3,0.2,1.2,/profile/Dimitris-Kalaitzidis-36674/,/stats/eurocup/2009/Panellinios,2009,eurocup,Dimitris-Kalaitzidis-36674,Panellinios
Pavel Slezak,Nymburk,3,8.9,2.7,2.3,1.00,0.51,0.50,0.29,0.71,0.33,0.14,0.00,2.63,0.3,0.0,0.7,/profile/Pavel-Slezak-40246/,/stats/eurocup/2009/Nymburk,2009,eurocup,Pavel-Slezak-40246,Nymburk
Dalibor Bagaric,Fortitudo Bologna,1,8.8,0.0,2.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-10.97,0.0,0.0,2.0,/profile/Dalibor-Bagaric-1561/,/stats/eurocup/2009/Fortitudo%20Bologna,2009,eurocup,Dalibor-Bagaric-1561,Fortitudo%20Bologna
Michailis Anisimovas,Lietuvos Rytas,5,8.7,2.8,1.6,0.93,0.66,0.63,0.75,0.00,0.00,0.00,0.00,-8.94,0.4,0.2,1.6,/profile/Michailis-Anisimovas-39264/,/stats/eurocup/2009/Lietuvos%20Rytas,2009,eurocup,Michailis-Anisimovas-39264,Lietuvos%20Rytas
Nikos Argyropoulos,Aris,6,8.7,3.3,2.2,0.91,0.55,0.46,0.92,0.62,0.83,0.38,1.67,0.65,0.3,0.0,1.3,/profile/Nikos-Argyropoulos-37532/,/stats/eurocup/2009/Aris,2009,eurocup,Nikos-Argyropoulos-37532,Aris
Marko Car,Zadar,2,8.6,1.0,2.0,0.40,0.25,0.25,0.00,0.50,0.00,0.00,0.00,-5.81,0.5,0.0,1.0,/profile/Marko-Car-38826/,/stats/eurocup/2009/Zadar,2009,eurocup,Marko-Car-38826,Zadar
Branko Lazic,FMP Belgrade,3,8.6,0.0,0.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-7.61,0.0,0.0,2.0,/profile/Branko-Lazic-39044/,/stats/eurocup/2009/FMP%20Belgrade,2009,eurocup,Branko-Lazic-39044,FMP%20Belgrade
Christoforos Stefanidis,Maroussi,7,8.2,1.0,0.9,0.58,0.45,0.25,0.67,0.67,0.71,0.83,1.25,-1.15,0.4,0.0,1.0,/profile/Christoforos-Stefanidis-37777/,/stats/eurocup/2009/Maroussi,2009,eurocup,Christoforos-Stefanidis-37777,Maroussi
Lukas Brazdauskis,Lietuvos Rytas,1,8.2,3.0,1.0,1.00,0.54,1.00,4.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,1.0,/profile/Lukas-Brazdauskis-39533/,/stats/eurocup/2009/Lietuvos%20Rytas,2009,eurocup,Lukas-Brazdauskis-39533,Lietuvos%20Rytas
Zack Whiting,Artland,3,8.2,3.0,2.0,0.69,0.52,0.50,1.00,0.00,1.67,0.83,1.25,-2.67,0.0,0.0,2.7,/profile/Zack-Whiting-39656/,/stats/eurocup/2009/Artland,2009,eurocup,Zack-Whiting-39656,Artland
Evaldas Dainys,Lietuvos Rytas,8,8.0,1.3,0.9,0.77,0.71,0.71,0.00,0.00,1.00,1.14,1.33,-1.01,0.8,0.1,1.5,/profile/Evaldas-Dainys-39458/,/stats/eurocup/2009/Lietuvos%20Rytas,2009,eurocup,Evaldas-Dainys-39458,Lietuvos%20Rytas
Stevan Milosevic,Red Star,1,8.0,4.0,4.0,1.00,0.50,0.50,0.00,0.00,0.00,0.00,0.00,0.00,1.0,0.0,1.0,/profile/Stevan-Milosevic-38199/,/stats/eurocup/2009/Red%20Star,2009,eurocup,Stevan-Milosevic-38199,Red%20Star
Mutlu Akpinar,Turk Telekom,9,8.0,2.9,2.1,1.11,0.64,0.63,0.16,0.63,0.33,0.16,1.00,-1.41,0.2,0.0,1.4,/profile/Mutlu-Akpinar-38069/,/stats/eurocup/2009/Turk%20Telekom,2009,eurocup,Mutlu-Akpinar-38069,Turk%20Telekom
Martynas Gecevicius,Lietuvos Rytas,12,7.9,1.1,2.0,0.46,0.25,0.23,0.17,0.96,0.58,0.29,3.50,2.72,0.0,0.0,0.7,/profile/Martynas-Gecevicius-1365/,/stats/eurocup/2009/Lietuvos%20Rytas,2009,eurocup,Martynas-Gecevicius-1365,Lietuvos%20Rytas
Victor Dubovitskiy,Khimki,7,7.9,2.4,2.4,0.83,0.44,0.41,0.29,0.53,0.14,0.06,1.00,-0.60,0.0,0.0,0.9,/profile/Victor-Dubovitskiy-39645/,/stats/eurocup/2009/Khimki,2009,eurocup,Victor-Dubovitskiy-39645,Khimki
Tornike Shengelia,Valencia,1,7.8,4.0,2.0,1.33,0.69,0.50,1.00,0.00,1.00,0.50,0.00,8.89,0.0,0.0,1.0,/profile/Tornike-Shengelia-5533/,/stats/eurocup/2009/Valencia,2009,eurocup,Tornike-Shengelia-5533,Valencia
Omer Unver,Besiktas,3,7.6,2.7,3.3,0.57,0.34,0.30,0.40,0.60,0.00,0.00,0.00,-8.68,0.3,0.0,2.3,/profile/Omer-Unver-39588/,/stats/eurocup/2009/Besiktas,2009,eurocup,Omer-Unver-39588,Besiktas
Albert Moncasi,Gran Canaria,6,7.5,2.0,1.5,0.75,0.45,0.33,1.11,0.00,0.17,0.11,0.50,-2.95,0.2,0.0,1.7,/profile/Albert-Moncasi-313/,/stats/eurocup/2009/Gran%20Canaria,2009,eurocup,Albert-Moncasi-313,Gran%20Canaria
Kristers Zeidaks,Barons Riga,5,7.5,1.6,1.8,0.67,0.37,0.33,0.44,0.33,0.00,0.00,0.00,-2.58,0.2,0.0,1.2,/profile/Kristers-Zeidaks-39519/,/stats/eurocup/2009/Barons%20Riga,2009,eurocup,Kristers-Zeidaks-39519,Barons%20Riga
Iwo Kitzinger,Turow,6,7.1,3.0,1.8,0.88,0.68,0.64,0.45,0.45,0.00,0.00,0.00,-16.78,0.3,0.0,0.3,/profile/Iwo-Kitzinger-39153/,/stats/eurocup/2009/Turow,2009,eurocup,Iwo-Kitzinger-39153,Turow
Leo-Niklas Niebuhr,Artland,3,6.8,1.3,1.3,1.00,0.50,0.50,0.00,0.25,0.00,0.00,0.00,0.00,0.0,0.0,0.0,/profile/Leo-Niklas-Niebuhr-39523/,/stats/eurocup/2009/Artland,2009,eurocup,Leo-Niklas-Niebuhr-39523,Artland
Baris Ermis,Turk Telekom,7,6.7,2.1,2.0,0.94,0.48,0.46,0.29,0.21,0.43,0.21,0.00,4.30,0.6,0.0,0.6,/profile/Baris-Ermis-37752/,/stats/eurocup/2009/Turk%20Telekom,2009,eurocup,Baris-Ermis-37752,Turk%20Telekom
Toni Prostran,Zadar,10,6.6,1.4,1.7,0.55,0.36,0.32,0.29,0.35,0.60,0.35,1.00,-3.04,0.6,0.0,0.9,/profile/Toni-Prostran-5089/,/stats/eurocup/2009/Zadar,2009,eurocup,Toni-Prostran-5089,Zadar
Brice Nengsu,Roanne,4,6.5,2.5,2.0,1.18,0.59,0.63,0.13,0.63,0.25,0.13,0.00,2.67,0.0,0.0,0.5,/profile/Brice-Nengsu-26915/,/stats/eurocup/2009/Roanne,2009,eurocup,Brice-Nengsu-26915,Roanne
Stavros Toutziarakis,Maroussi,4,6.5,2.5,1.3,1.18,0.69,0.60,1.00,0.00,0.00,0.00,0.00,-3.80,0.0,0.0,0.5,/profile/Stavros-Toutziarakis-38959/,/stats/eurocup/2009/Maroussi,2009,eurocup,Stavros-Toutziarakis-38959,Maroussi
Gregory Lance,Roanne,1,6.5,0.0,2.0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.0,0.0,2.0,/profile/Gregory-Lance-39479/,/stats/eurocup/2009/Roanne,2009,eurocup,Gregory-Lance-39479,Roanne
Frejus Zerbo,Le Havre,1,6.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,1.0,/profile/Frejus-Zerbo-6307/,/stats/eurocup/2009/Le%20Havre,2009,eurocup,Frejus-Zerbo-6307,Le%20Havre
Justas Sinica,Lietuvos Rytas,8,5.8,1.4,1.3,0.85,0.51,0.45,0.20,0.90,0.13,0.10,0.50,-2.79,0.1,0.1,1.0,/profile/Justas-Sinica-39513/,/stats/eurocup/2009/Lietuvos%20Rytas,2009,eurocup,Justas-Sinica-39513,Lietuvos%20Rytas
Filip Sepa,Red Star,1,5.6,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,1.0,/profile/Filip-Sepa-39461/,/stats/eurocup/2009/Red%20Star,2009,eurocup,Filip-Sepa-39461,Red%20Star
Alessandro Cittadini,Fortitudo Bologna,6,5.5,2.0,0.8,0.96,0.74,0.60,1.40,0.00,0.00,0.00,0.00,-11.78,0.7,0.0,2.0,/profile/Alessandro-Cittadini-36563/,/stats/eurocup/2009/Fortitudo%20Bologna,2009,eurocup,Alessandro-Cittadini-36563,Fortitudo%20Bologna
Robert Tomaszek,Nymburk,3,5.5,1.0,1.3,0.50,0.31,0.25,0.50,0.00,0.33,0.25,1.00,-2.14,0.0,0.0,2.3,/profile/Robert-Tomaszek-30606/,/stats/eurocup/2009/Nymburk,2009,eurocup,Robert-Tomaszek-30606,Nymburk
Xavier Gaillou,Le Havre,2,5.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-10.11,0.5,0.0,0.0,/profile/Xavier-Gaillou-39651/,/stats/eurocup/2009/Le%20Havre,2009,eurocup,Xavier-Gaillou-39651,Le%20Havre
Nemanja Nedovic,Red Star,2,4.9,3.0,3.0,0.86,0.44,0.42,0.33,0.17,0.00,0.00,0.00,0.00,0.0,0.0,0.5,/profile/Nemanja-Nedovic-6316/,/stats/eurocup/2009/Red%20Star,2009,eurocup,Nemanja-Nedovic-6316,Red%20Star
Slaven Rimac,Le Havre,2,4.8,1.0,2.0,0.40,0.25,0.25,0.00,0.75,0.00,0.00,0.00,-10.45,0.0,0.0,0.0,/profile/Slaven-Rimac-36442/,/stats/eurocup/2009/Le%20Havre,2009,eurocup,Slaven-Rimac-36442,Le%20Havre
Dominik Schneider,Bamberg,2,4.8,1.0,1.0,0.50,0.50,0.50,0.00,0.00,0.00,0.00,0.00,-21.96,0.5,0.0,1.0,/profile/Dominik-Schneider-42858/,/stats/eurocup/2009/Bamberg,2009,eurocup,Dominik-Schneider-42858,Bamberg
Dimitriy Khvostov,Dynamo Moscow,8,4.7,0.9,0.9,0.78,0.50,0.50,0.00,0.29,0.38,0.43,1.50,0.00,0.1,0.0,0.4,/profile/Dimitriy-Khvostov-1105/,/stats/eurocup/2009/Dynamo%20Moscow,2009,eurocup,Dimitriy-Khvostov-1105,Dynamo%20Moscow
Sean Munson,Bnei Hasharon,3,4.6,1.7,0.7,1.11,0.75,1.00,1.50,0.00,0.00,0.00,0.00,-6.77,0.3,0.0,1.0,/profile/Sean-Munson-30503/,/stats/eurocup/2009/Bnei%20Hasharon,2009,eurocup,Sean-Munson-30503,Bnei%20Hasharon
Panagiotis Liadelis,Azovmash,2,4.6,0.0,0.5,0.00,0.00,0.00,0.00,1.00,0.50,1.00,0.50,-15.00,0.0,0.0,0.5,/profile/Panagiotis-Liadelis-35570/,/stats/eurocup/2009/Azovmash,2009,eurocup,Panagiotis-Liadelis-35570,Azovmash
Karsten Tadda,Bamberg,2,4.3,0.5,0.5,0.50,0.27,0.00,2.00,1.00,0.00,0.00,0.00,0.00,0.5,0.0,0.5,/profile/Karsten-Tadda-39185/,/stats/eurocup/2009/Bamberg,2009,eurocup,Karsten-Tadda-39185,Bamberg
Senna Hounhanou,Charleroi,1,4.3,2.0,1.0,2.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,/profile/Senna-Hounhanou-39614/,/stats/eurocup/2009/Charleroi,2009,eurocup,Senna-Hounhanou-39614,Charleroi
Matej Venta,Nymburk,4,4.1,0.5,0.3,0.33,0.36,0.00,4.00,0.00,0.50,2.00,0.67,-10.61,0.3,0.0,0.3,/profile/Matej-Venta-36926/,/stats/eurocup/2009/Nymburk,2009,eurocup,Matej-Venta-36926,Nymburk
Yaroslav Korolev,Dynamo Moscow,3,4.0,1.7,1.0,1.00,0.64,0.50,0.67,0.33,0.67,0.67,2.00,2.69,0.3,0.0,0.7,/profile/Yaroslav-Korolev-256/,/stats/eurocup/2009/Dynamo%20Moscow,2009,eurocup,Yaroslav-Korolev-256,Dynamo%20Moscow
Nenad Misanovic,Buducnost,4,3.9,1.0,1.0,0.50,0.41,0.50,0.50,0.00,0.00,0.00,0.00,-20.28,0.0,0.0,1.3,/profile/Nenad-Misanovic-38080/,/stats/eurocup/2009/Buducnost,2009,eurocup,Nenad-Misanovic-38080,Buducnost
Arriel McDonald,Dynamo Moscow,2,3.9,0.0,1.0,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,-12.18,0.0,0.0,0.5,/profile/Arriel-McDonald-5577/,/stats/eurocup/2009/Dynamo%20Moscow,2009,eurocup,Arriel-McDonald-5577,Dynamo%20Moscow
Bogdan Bayda,Azovmash,4,3.9,1.0,1.0,0.80,0.50,0.50,0.00,0.50,0.25,0.25,1.00,-2.19,0.0,0.0,0.3,/profile/Bogdan-Bayda-39420/,/stats/eurocup/2009/Azovmash,2009,eurocup,Bogdan-Bayda-39420,Azovmash
Maciej Strzelecki,Turow,2,3.9,0.5,0.0,1.00,0.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.5,/profile/Maciej-Strzelecki-39542/,/stats/eurocup/2009/Turow,2009,eurocup,Maciej-Strzelecki-39542,Turow
Bangaly Fofana,Villeurbanne,3,3.9,0.0,0.7,0.00,0.00,0.00,0.00,0.00,0.33,0.50,0.00,5.80,0.0,0.0,0.7,/profile/Bangaly-Fofana-5507/,/stats/eurocup/2009/Villeurbanne,2009,eurocup,Bangaly-Fofana-5507,Villeurbanne
Jakub Wojciechowski,Treviso,2,3.7,1.0,1.0,1.00,0.50,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.5,0.0,0.5,/profile/Jakub-Wojciechowski-1349/,/stats/eurocup/2009/Treviso,2009,eurocup,Jakub-Wojciechowski-1349,Treviso
Gedeon Pitard,Le Havre,2,3.5,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.5,/profile/Gedeon-Pitard-39468/,/stats/eurocup/2009/Le%20Havre,2009,eurocup,Gedeon-Pitard-39468,Le%20Havre
Tomas Hampl,Bilbao,4,3.4,0.3,0.0,1.00,0.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,1.0,/profile/Tomas-Hampl-39360/,/stats/eurocup/2009/Bilbao,2009,eurocup,Tomas-Hampl-39360,Bilbao
Niccolo Cazzolato,Treviso,1,3.2,0.0,1.0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,-61.56,0.0,0.0,0.0,/profile/Niccolo-Cazzolato-38512/,/stats/eurocup/2009/Treviso,2009,eurocup,Niccolo-Cazzolato-38512,Treviso
Ales Chan,Nymburk,3,3.1,2.0,0.7,1.71,0.90,1.00,1.50,0.00,0.00,0.00,0.00,0.00,0.7,0.3,0.3,/profile/Ales-Chan-33830/,/stats/eurocup/2009/Nymburk,2009,eurocup,Ales-Chan-33830,Nymburk
Antoine Eito,Villeurbanne,3,3.1,0.3,0.3,0.50,0.27,0.00,2.00,1.00,0.33,1.00,0.00,7.15,0.0,0.0,1.7,/profile/Antoine-Eito-38664/,/stats/eurocup/2009/Villeurbanne,2009,eurocup,Antoine-Eito-38664,Villeurbanne
Bartosz Bochno,Turow,1,3.0,0.0,1.0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,/profile/Bartosz-Bochno-39037/,/stats/eurocup/2009/Turow,2009,eurocup,Bartosz-Bochno-39037,Turow
Uros Petrovic,Hemofarm Vrsac,2,2.9,1.0,0.0,2.00,1.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.5,/profile/Uros-Petrovic-39363/,/stats/eurocup/2009/Hemofarm%20Vrsac,2009,eurocup,Uros-Petrovic-39363,Hemofarm%20Vrsac
Marko Ljujic,Buducnost,1,2.8,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-37.71,0.0,0.0,0.0,/profile/Marko-Ljujic-39536/,/stats/eurocup/2009/Buducnost,2009,eurocup,Marko-Ljujic-39536,Buducnost
Namory Boundy,Roanne,2,2.8,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,/profile/Namory-Boundy-39280/,/stats/eurocup/2009/Roanne,2009,eurocup,Namory-Boundy-39280,Roanne
Haralds Karlis,Barons Riga,1,2.5,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-38.48,0.0,0.0,1.0,/profile/Haralds-Karlis-39484/,/stats/eurocup/2009/Barons%20Riga,2009,eurocup,Haralds-Karlis-39484,Barons%20Riga
Dimitrios Kompodietas,Panellinios,4,2.3,0.5,0.3,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,-10.34,0.0,0.0,0.0,/profile/Dimitrios-Kompodietas-39441/,/stats/eurocup/2009/Panellinios,2009,eurocup,Dimitrios-Kompodietas-39441,Panellinios
Epameinondas Papantoniou,Maroussi,6,2.3,1.2,0.8,1.17,0.70,0.70,0.00,0.60,0.33,0.40,2.00,2.41,0.2,0.0,0.8,/profile/Epameinondas-Papantoniou-39097/,/stats/eurocup/2009/Maroussi,2009,eurocup,Epameinondas-Papantoniou-39097,Maroussi
Daniel Schmidt,Bamberg,2,2.2,0.0,0.5,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,-23.71,0.0,0.0,0.0,/profile/Daniel-Schmidt-64203/,/stats/eurocup/2009/Bamberg,2009,eurocup,Daniel-Schmidt-64203,Bamberg
Ben Reis,Bnei Hasharon,1,2.1,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,/profile/Ben-Reis-39417/,/stats/eurocup/2009/Bnei%20Hasharon,2009,eurocup,Ben-Reis-39417,Bnei%20Hasharon
Kostas Papanikolaou,Aris,2,2.0,1.0,1.5,0.67,0.33,0.33,0.00,0.67,0.00,0.00,0.00,0.00,0.0,0.5,0.0,/profile/Kostas-Papanikolaou-6147/,/stats/eurocup/2009/Aris,2009,eurocup,Kostas-Papanikolaou-6147,Aris
Kristaps Mediss,ASK Riga,2,1.6,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,/profile/Kristaps-Mediss-39518/,/stats/eurocup/2009/ASK%20Riga,2009,eurocup,Kristaps-Mediss-39518,ASK%20Riga
Arin Sogancioglu,Besiktas,1,1.3,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-76.49,0.0,0.0,1.0,/profile/Arin-Sogancioglu-38670/,/stats/eurocup/2009/Besiktas,2009,eurocup,Arin-Sogancioglu-38670,Besiktas
Yagiz Kaba,Besiktas,1,1.3,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,1.0,/profile/Yagiz-Kaba-39652/,/stats/eurocup/2009/Besiktas,2009,eurocup,Yagiz-Kaba-39652,Besiktas
Oleksandr Osnach,Azovmash,1,1.2,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-83.66,0.0,0.0,1.0,/profile/Oleksandr-Osnach-39587/,/stats/eurocup/2009/Azovmash,2009,eurocup,Oleksandr-Osnach-39587,Azovmash
Azmi Turgut,Besiktas,2,1.2,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.5,/profile/Azmi-Turgut-42856/,/stats/eurocup/2009/Besiktas,2009,eurocup,Azmi-Turgut-42856,Besiktas
Elad Hoffman,Bnei Hasharon,2,1.2,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.5,/profile/Elad-Hoffman-39450/,/stats/eurocup/2009/Bnei%20Hasharon,2009,eurocup,Elad-Hoffman-39450,Bnei%20Hasharon
Steven Markovic,Treviso,1,1.1,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,/profile/Steven-Markovic-490/,/stats/eurocup/2009/Treviso,2009,eurocup,Steven-Markovic-490,Treviso
Sime Olivari,Zadar,1,1.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,/profile/Sime-Olivari-39618/,/stats/eurocup/2009/Zadar,2009,eurocup,Sime-Olivari-39618,Zadar
Jean Bernage,Le Havre,2,0.9,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,36.73,0.0,0.0,0.0,/profile/Jean-Bernage-39166/,/stats/eurocup/2009/Le%20Havre,2009,eurocup,Jean-Bernage-39166,Le%20Havre
Petros Noeas,Maroussi,2,0.6,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-164.45,0.0,0.0,0.0,/profile/Petros-Noeas-38114/,/stats/eurocup/2009/Maroussi,2009,eurocup,Petros-Noeas-38114,Maroussi
Axel Jarchow,Artland,1,0.5,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,1.0,/profile/Axel-Jarchow-39412/,/stats/eurocup/2009/Artland,2009,eurocup,Axel-Jarchow-39412,Artland
Mire Chatman,Besiktas,4,38.8,23.5,15.3,0.99,0.63,0.58,0.52,0.30,5.25,0.34,1.17,-2.35,1.8,0.0,1.8,/profile/Mire-Chatman-5395/,/stats/eurocup/2010/Besiktas,2010,eurocup,Mire-Chatman-5395,Besiktas
Ricardo Greer,Nancy,6,38.2,12.0,10.8,0.66,0.46,0.40,0.48,0.31,5.17,0.48,1.11,-3.11,1.8,0.2,2.3,/profile/Ricardo-Greer-5370/,/stats/eurocup/2010/Nancy,2010,eurocup,Ricardo-Greer-5370,Nancy
Erik Daniels,Azovmash,5,37.3,21.0,15.2,1.03,0.63,0.63,0.21,0.46,2.80,0.18,0.78,-4.41,0.8,0.0,2.8,/profile/Erik-Daniels-2135/,/stats/eurocup/2010/Azovmash,2010,eurocup,Erik-Daniels-2135,Azovmash
Simas Jasaitis,Galatasaray,12,36.1,16.5,11.3,1.10,0.63,0.59,0.35,0.55,1.33,0.12,0.80,-1.98,1.8,0.2,1.7,/profile/Simas-Jasaitis-5427/,/stats/eurocup/2010/Galatasaray,2010,eurocup,Simas-Jasaitis-5427,Galatasaray
Hasan Rizvic,Azovmash,6,35.8,20.3,12.2,1.15,0.69,0.63,0.49,0.00,1.00,0.08,0.40,-4.86,0.3,3.0,2.7,/profile/Hasan-Rizvic-285/,/stats/eurocup/2010/Azovmash,2010,eurocup,Hasan-Rizvic-285,Azovmash
Brion Rush,Triumph Moscow,6,35.1,18.5,15.2,0.86,0.56,0.52,0.22,0.46,3.33,0.22,0.71,-6.83,1.2,0.3,2.5,/profile/Brion-Rush-5471/,/stats/eurocup/2010/Triumph%20Moscow,2010,eurocup,Brion-Rush-5471,Triumph%20Moscow
Derrick Low,Siauliai,6,34.8,18.5,13.3,1.15,0.65,0.64,0.14,0.54,3.83,0.29,2.09,1.98,1.0,0.0,1.5,/profile/Derrick-Low-1166/,/stats/eurocup/2010/Siauliai,2010,eurocup,Derrick-Low-1166,Siauliai
Radoslav Rancik,Galatasaray,12,34.7,18.8,14.3,0.97,0.58,0.54,0.30,0.27,2.33,0.16,0.76,-4.04,0.9,0.7,3.3,/profile/Radoslav-Rancik-5366/,/stats/eurocup/2010/Galatasaray,2010,eurocup,Radoslav-Rancik-5366,Galatasaray
Mike Wilkinson,Galatasaray,12,34.2,17.5,11.9,1.09,0.64,0.62,0.34,0.26,1.50,0.13,0.69,-3.13,1.2,0.9,2.4,/profile/Mike-Wilkinson-401/,/stats/eurocup/2010/Galatasaray,2010,eurocup,Mike-Wilkinson-401,Galatasaray
James White,St Petersburg,6,34.2,16.0,12.2,0.99,0.58,0.55,0.29,0.29,1.83,0.15,0.85,-2.69,1.2,0.5,2.5,/profile/James-White-71/,/stats/eurocup/2010/St%20Petersburg,2010,eurocup,James-White-71,St%20Petersburg
Sergei Monia,Dynamo Moscow,4,33.9,12.3,11.0,0.80,0.52,0.50,0.16,0.50,1.25,0.11,0.36,-7.58,1.3,1.3,3.3,/profile/Sergei-Monia-5385/,/stats/eurocup/2010/Dynamo%20Moscow,2010,eurocup,Sergei-Monia-5385,Dynamo%20Moscow
Sandis Buskevics,Ventspils,3,33.9,7.0,5.7,0.58,0.51,0.38,0.47,0.65,3.67,0.65,0.73,-7.38,1.0,0.0,0.7,/profile/Sandis-Buskevics-38560/,/stats/eurocup/2010/Ventspils,2010,eurocup,Sandis-Buskevics-38560,Ventspils
Stefan Markovic,Hemofarm Vrsac,6,33.5,8.3,7.0,0.72,0.49,0.43,0.50,0.52,5.83,0.83,2.06,3.08,2.2,0.3,3.7,/profile/Stefan-Markovic-1267/,/stats/eurocup/2010/Hemofarm%20Vrsac,2010,eurocup,Stefan-Markovic-1267,Hemofarm%20Vrsac
Antywane Robinson,Cholet,6,33.2,12.8,11.5,0.89,0.51,0.50,0.22,0.30,2.33,0.20,1.40,-0.34,1.0,0.5,2.5,/profile/Antywane-Robinson-5414/,/stats/eurocup/2010/Cholet,2010,eurocup,Antywane-Robinson-5414,Cholet
Rolandas Jarutis,Azovmash,6,33.1,12.8,8.5,0.96,0.62,0.56,0.51,0.67,4.33,0.51,1.63,0.64,0.8,0.0,2.5,/profile/Rolandas-Jarutis-38149/,/stats/eurocup/2010/Azovmash,2010,eurocup,Rolandas-Jarutis-38149,Azovmash
