Player,Team,G,MP,PTS,FG_2P,FG_2PA,FG_2P_Pct,FG_3P,FGA_3P,FG_3P_Pct,FT,FTA,FT_Pct,OREB,DREB,REB,AST,STL,BLK,TO,PF,Player_Link,Team_Link,Season,League,DX_Player_ID,DX_Team_ID
Ivan Zoroski,Teramo,30,33.6,19.5,3.4,6.8,50.3%,2.8,7.5,38.0%,4.1,5.3,78.5%,0.8,2.8,3.5,4.6,1.4,0.1,3.9,3.9,/profile/Ivan-Zoroski-5547/,/stats/italian/2011/Teramo,2011,italian,Ivan-Zoroski-5547,Teramo
Emilio Barbaro,Avellino,4,1.0,19.5,9.7,19.5,50.0%,0.0,9.7,0.0%,0.0,0.0,0.0%,0.0,0.0,0.0,9.7,9.7,0.0,0.0,9.7,/profile/Emilio-Barbaro-39802/,/stats/italian/2011/Avellino,2011,italian,Emilio-Barbaro-39802,Avellino
Devin Smith,Treviso,37,28.4,19.3,4.8,8.1,59.6%,2.6,7.3,34.7%,1.9,2.8,68.9%,1.1,5.7,6.8,1.8,2.1,1.1,3.1,4.2,/profile/Devin-Smith-5406/,/stats/italian/2011/Treviso,2011,italian,Devin-Smith-5406,Treviso
Gino Cuccarolo,Treviso,6,7.0,19.1,6.7,7.6,87.5%,0.0,0.0,0.0%,5.7,6.7,85.7%,2.9,10.5,13.3,1.0,1.9,1.0,5.7,8.6,/profile/Gino-Cuccarolo-37343/,/stats/italian/2011/Treviso,2011,italian,Gino-Cuccarolo-37343,Treviso
Taquan Dean,Avellino,24,29.5,19.0,3.1,6.3,49.6%,3.3,9.0,36.6%,2.9,3.8,75.4%,0.8,3.5,4.2,1.5,2.5,0.2,2.5,3.2,/profile/Taquan-Dean-375/,/stats/italian/2011/Avellino,2011,italian,Taquan-Dean-375,Avellino
Chevon Troutman,Avellino,16,29.9,19.0,7.1,11.7,61.1%,0.2,0.6,37.5%,4.0,5.8,69.0%,3.8,7.0,10.8,0.8,3.5,0.9,3.4,4.9,/profile/Chevon-Troutman-319/,/stats/italian/2011/Avellino,2011,italian,Chevon-Troutman-319,Avellino
Phil Goss,Varese,33,31.4,18.7,4.5,8.7,51.3%,2.1,5.4,38.0%,3.6,4.7,76.4%,0.5,3.3,3.8,4.9,3.4,0.1,3.8,4.1,/profile/Phil-Goss-30057/,/stats/italian/2011/Varese,2011,italian,Phil-Goss-30057,Varese
Lynn Greer,Milano,23,21.6,18.7,4.3,8.9,48.2%,1.9,6.1,32.0%,4.2,5.5,76.5%,0.9,2.4,3.3,4.5,1.9,0.1,4.5,3.0,/profile/Lynn-Greer-5345/,/stats/italian/2011/Milano,2011,italian,Lynn-Greer-5345,Milano
Pietro Aradori,Siena,41,14.9,18.6,4.9,8.2,60.5%,1.6,4.6,34.3%,4.0,5.3,76.3%,1.6,4.6,6.3,1.6,2.1,0.1,1.8,3.2,/profile/Pietro-Aradori-5782/,/stats/italian/2011/Siena,2011,italian,Pietro-Aradori-5782,Siena
Ali Traore,Roma,30,22.0,18.4,7.9,13.5,58.4%,0.0,0.0,0.0%,2.6,3.8,67.7%,2.8,5.8,8.5,1.3,2.0,0.9,4.4,4.8,/profile/Ali-Traore-1052/,/stats/italian/2011/Roma,2011,italian,Ali-Traore-1052,Roma
Szymon Szewczyk,Avellino,34,29.9,18.4,5.3,8.0,65.7%,1.9,5.7,32.7%,2.2,2.9,75.0%,2.2,6.6,8.8,1.4,2.3,1.2,3.5,3.9,/profile/Szymon-Szewczyk-5921/,/stats/italian/2011/Avellino,2011,italian,Szymon-Szewczyk-5921,Avellino
Tomas Van Den Spiegel,Milano,5,13.2,18.3,6.1,8.6,71.4%,0.0,0.0,0.0%,6.1,9.2,66.7%,4.9,4.3,9.2,0.6,1.8,1.2,2.4,7.9,/profile/Tomas-Van-Den-Spiegel-5362/,/stats/italian/2011/Milano,2011,italian,Tomas-Van-Den-Spiegel-5362,Milano
Guillermo Diaz,Pesaro,24,28.3,18.2,4.6,8.3,54.7%,1.9,5.3,36.4%,3.3,4.1,80.6%,1.0,2.9,3.9,1.8,1.9,0.1,3.4,3.5,/profile/Guillermo-Diaz-41/,/stats/italian/2011/Pesaro,2011,italian,Guillermo-Diaz-41,Pesaro
Kevin Fletcher,Teramo,30,27.0,18.2,6.8,13.5,50.2%,0.3,0.9,27.8%,3.9,5.4,71.3%,5.2,4.8,10.1,0.8,1.5,0.4,4.3,4.8,/profile/Kevin-Fletcher-38810/,/stats/italian/2011/Teramo,2011,italian,Kevin-Fletcher-38810,Teramo
David Hawkins,Milano,38,30.2,18.1,4.1,7.4,55.5%,2.1,5.8,35.5%,3.7,4.8,77.2%,1.4,3.8,5.2,3.8,3.1,0.1,3.4,3.8,/profile/David-Hawkins-5356/,/stats/italian/2011/Milano,2011,italian,David-Hawkins-5356,Milano
Edgar Sosa,Biella,30,30.2,18.1,4.4,9.1,48.8%,2.0,5.3,37.9%,3.2,4.7,66.7%,0.5,1.2,1.8,5.8,3.0,0.1,4.7,4.5,/profile/Edgar-Sosa-1224/,/stats/italian/2011/Biella,2011,italian,Edgar-Sosa-1224,Biella
Othello Hunter,Sassari,33,32.1,18.0,7.2,12.1,59.4%,0.0,0.4,9.1%,3.5,4.6,76.0%,3.8,5.7,9.5,0.7,2.8,1.2,2.6,3.7,/profile/Othello-Hunter-5024/,/stats/italian/2011/Sassari,2011,italian,Othello-Hunter-5024,Sassari
Josh Heytvelt,Roma,10,12.9,17.9,5.0,8.5,59.3%,1.6,5.6,27.8%,3.1,3.4,90.9%,3.1,4.7,7.8,1.3,0.9,1.3,2.2,5.0,/profile/Josh-Heytvelt-549/,/stats/italian/2011/Roma,2011,italian,Josh-Heytvelt-549,Roma
Marcelus Kemp,Virtus Bologna,9,30.6,17.8,4.1,8.3,49.1%,2.3,6.0,39.0%,2.6,3.1,85.7%,1.3,4.5,5.8,1.2,1.5,0.0,3.1,3.5,/profile/Marcelus-Kemp-1093/,/stats/italian/2011/Virtus%20Bologna,2011,italian,Marcelus-Kemp-1093,Virtus%20Bologna
Diego Fajardo,Varese,28,23.4,17.7,5.6,10.3,54.7%,0.8,2.4,33.3%,4.1,5.1,78.8%,3.8,6.7,10.5,1.6,2.7,0.5,4.2,4.0,/profile/Diego-Fajardo-6762/,/stats/italian/2011/Varese,2011,italian,Diego-Fajardo-6762,Varese
Robert Fultz,Teramo,8,15.4,17.6,2.3,5.3,43.8%,3.3,7.0,47.6%,3.0,3.7,81.8%,1.0,2.3,3.3,5.6,1.3,0.0,5.6,3.0,/profile/Robert-Fultz-37021/,/stats/italian/2011/Teramo,2011,italian,Robert-Fultz-37021,Teramo
Andre Collins,Pesaro,27,30.2,17.5,3.1,6.9,44.9%,2.7,8.1,34.0%,3.1,3.6,86.1%,0.3,3.2,3.4,5.4,3.4,0.0,4.0,3.8,/profile/Andre-Collins-1022/,/stats/italian/2011/Pesaro,2011,italian,Andre-Collins-1022,Pesaro
Luigi Datome,Roma,26,24.6,17.5,4.1,7.6,53.3%,2.4,5.6,42.7%,2.2,2.3,91.9%,2.3,5.0,7.3,1.2,2.0,0.9,1.6,4.4,/profile/Luigi-Datome-263/,/stats/italian/2011/Roma,2011,italian,Luigi-Datome-263,Roma
Deian Ivanov,Montegranaro,30,30.7,17.4,5.8,11.1,52.1%,1.0,2.3,40.7%,2.9,5.1,58.1%,4.9,5.4,10.4,0.4,2.0,0.1,2.9,2.7,/profile/Deian-Ivanov-5201/,/stats/italian/2011/Montegranaro,2011,italian,Deian-Ivanov-5201,Montegranaro
Nihad Djedovic,Roma,24,26.2,17.4,4.8,7.5,63.8%,1.1,4.3,25.4%,4.6,6.2,73.2%,1.7,3.5,5.2,1.7,3.6,0.2,2.9,3.8,/profile/Nihad-Djedovic-1157/,/stats/italian/2011/Roma,2011,italian,Nihad-Djedovic-1157,Roma
Jeffrey Viggiano,Biella,30,27.4,17.3,5.4,8.6,63.2%,1.4,4.6,30.6%,2.2,3.2,68.1%,1.6,4.7,6.4,1.9,3.0,0.3,2.9,4.0,/profile/Jeffrey-Viggiano-5888/,/stats/italian/2011/Biella,2011,italian,Jeffrey-Viggiano-5888,Biella
Ebi Ere,Caserta,30,32.3,17.3,3.4,8.1,41.5%,2.5,6.6,38.0%,2.9,4.0,73.5%,0.9,3.1,4.0,1.5,2.0,0.2,2.5,2.9,/profile/Ebi-Ere-5446/,/stats/italian/2011/Caserta,2011,italian,Ebi-Ere-5446,Caserta
Giovanni Severini,Siena,4,1.8,17.2,0.0,11.5,0.0%,5.7,5.7,100.0%,0.0,11.5,0.0%,0.0,0.0,0.0,0.0,0.0,0.0,5.7,5.7,/profile/Giovanni-Severini-39853/,/stats/italian/2011/Siena,2011,italian,Giovanni-Severini-39853,Siena
Charles Smith,Roma,30,26.0,17.2,2.3,4.9,46.3%,3.8,10.3,36.7%,1.2,2.0,61.5%,1.3,4.0,5.3,1.5,3.0,1.1,3.0,3.8,/profile/Charles-Smith-4378/,/stats/italian/2011/Roma,2011,italian,Charles-Smith-4378,Roma
Luca Garri,Caserta,30,15.5,17.1,4.8,9.6,50.4%,1.2,3.2,36.8%,3.9,5.6,69.7%,4.8,4.9,9.7,0.5,3.4,0.7,2.7,5.7,/profile/Luca-Garri-36176/,/stats/italian/2011/Caserta,2011,italian,Luca-Garri-36176,Caserta
E.J. Rowland,Cremona,30,32.1,17.1,5.0,9.1,55.4%,1.4,4.2,33.0%,2.8,4.1,68.3%,0.8,2.8,3.7,4.7,3.6,0.1,3.6,3.1,/profile/E.J.-Rowland-5943/,/stats/italian/2011/Cremona,2011,italian,E.J.-Rowland-5943,Cremona
Marijonas Petravicius,Milano,18,9.2,17.0,5.3,8.5,62.9%,0.0,0.0,0.0%,6.3,8.3,76.5%,5.8,3.2,9.0,1.2,2.4,0.2,4.6,9.0,/profile/Marijonas-Petravicius-5349/,/stats/italian/2011/Milano,2011,italian,Marijonas-Petravicius-5349,Milano
Kennedy Winston,Virtus Bologna,29,31.2,16.9,5.4,10.5,51.7%,0.8,3.5,22.8%,3.6,4.8,75.2%,1.1,3.7,4.8,2.2,2.4,0.3,3.0,2.7,/profile/Kennedy-Winston-122/,/stats/italian/2011/Virtus%20Bologna,2011,italian,Kennedy-Winston-122,Virtus%20Bologna
Fabio Di Bella,Caserta,29,29.1,16.9,4.3,9.1,47.4%,1.4,4.1,35.6%,3.9,4.9,80.0%,0.7,2.9,3.7,2.7,3.0,0.0,2.9,3.7,/profile/Fabio-Di-Bella-36715/,/stats/italian/2011/Caserta,2011,italian,Fabio-Di-Bella-36715,Caserta
Antonello Ricci,Teramo,5,3.4,16.8,7.2,7.2,100.0%,0.0,4.8,0.0%,2.4,9.6,25.0%,0.0,4.8,4.8,7.2,0.0,0.0,7.2,4.8,/profile/Antonello-Ricci-39708/,/stats/italian/2011/Teramo,2011,italian,Antonello-Ricci-39708,Teramo
Jasmin Perkovic,Cremona,30,23.0,16.8,3.4,6.9,50.0%,2.0,5.5,36.5%,3.9,4.4,88.3%,1.7,5.3,7.0,2.4,3.0,0.3,4.4,5.6,/profile/Jasmin-Perkovic-5895/,/stats/italian/2011/Cremona,2011,italian,Jasmin-Perkovic-5895,Cremona
Nemanja Gordic,Roma,17,23.4,16.8,3.2,5.4,58.5%,2.3,6.0,39.0%,3.5,5.3,65.4%,0.7,2.1,2.8,3.8,1.1,0.1,4.1,6.4,/profile/Nemanja-Gordic-5164/,/stats/italian/2011/Roma,2011,italian,Nemanja-Gordic-5164,Roma
Ibrahim Jaaber,Milano,38,28.2,16.8,4.3,7.0,60.4%,1.9,5.6,34.2%,2.5,3.6,68.8%,1.6,3.2,4.7,3.1,3.4,0.4,2.8,4.6,/profile/Ibrahim-Jaaber-1205/,/stats/italian/2011/Milano,2011,italian,Ibrahim-Jaaber-1205,Milano
Benjamin Ortner,Cantu,35,22.8,16.7,6.6,12.7,52.5%,0.1,0.2,50.0%,3.1,4.5,69.8%,4.2,5.9,10.1,1.5,3.9,1.1,4.2,5.7,/profile/Benjamin-Ortner-5933/,/stats/italian/2011/Cantu,2011,italian,Benjamin-Ortner-5933,Cantu
Jonathan Tabu,Cantu,37,15.3,16.7,2.6,6.1,43.4%,2.7,5.8,46.3%,3.3,4.0,81.8%,1.5,3.6,5.0,3.1,2.2,0.0,4.2,5.6,/profile/Jonathan-Tabu-5907/,/stats/italian/2011/Cantu,2011,italian,Jonathan-Tabu-5907,Cantu
Bobby Dixon,Brindisi,29,30.6,16.6,3.2,7.1,45.5%,2.4,7.5,32.1%,2.9,3.7,78.0%,1.4,4.2,5.6,3.9,2.6,0.0,4.4,3.2,/profile/Bobby-Dixon-5572/,/stats/italian/2011/Brindisi,2011,italian,Bobby-Dixon-5572,Brindisi
Jobey Thomas,Varese,14,31.5,16.5,3.5,7.5,46.4%,2.6,6.6,39.7%,1.7,2.2,76.0%,0.5,2.9,3.4,3.1,2.1,0.0,2.8,3.5,/profile/Jobey-Thomas-5538/,/stats/italian/2011/Varese,2011,italian,Jobey-Thomas-5538,Varese
A.J. Slaughter,Biella,27,24.8,16.4,3.7,7.6,48.9%,2.2,6.0,36.9%,2.4,3.1,77.4%,0.6,2.9,3.5,2.0,2.4,0.1,2.7,4.1,/profile/A.J.-Slaughter-5865/,/stats/italian/2011/Biella,2011,italian,A.J.-Slaughter-5865,Biella
Ryan Toolson,Treviso,15,23.2,16.3,2.8,5.2,53.3%,2.8,6.9,40.0%,2.5,2.9,88.0%,0.8,2.4,3.2,1.0,1.8,0.1,3.2,2.9,/profile/Ryan-Toolson-5310/,/stats/italian/2011/Treviso,2011,italian,Ryan-Toolson-5310,Treviso
Mike Green,Cantu,42,28.7,16.3,3.8,8.1,46.8%,0.9,3.1,27.5%,6.1,7.7,79.5%,1.2,5.2,6.3,4.7,2.9,0.1,4.8,3.7,/profile/Mike-Green-5080/,/stats/italian/2011/Cantu,2011,italian,Mike-Green-5080,Cantu
Jared Homan,Virtus Bologna,33,26.9,16.3,6.7,13.8,48.9%,0.0,0.1,0.0%,2.8,6.5,43.4%,4.9,6.9,11.8,0.9,2.5,1.2,4.2,3.7,/profile/Jared-Homan-412/,/stats/italian/2011/Virtus%20Bologna,2011,italian,Jared-Homan-412,Virtus%20Bologna
Nicolas Mazzarino,Cantu,42,31.6,16.2,2.0,3.5,58.6%,3.2,7.0,45.3%,2.7,2.9,91.5%,0.3,1.7,1.9,3.1,1.6,0.0,2.4,2.4,/profile/Nicolas-Mazzarino-5929/,/stats/italian/2011/Cantu,2011,italian,Nicolas-Mazzarino-5929,Cantu
Drake Diener,Teramo,30,34.2,16.1,3.5,6.4,54.4%,1.8,5.2,34.4%,3.8,4.4,86.5%,2.1,3.7,5.8,3.9,2.0,0.2,2.5,2.8,/profile/Drake-Diener-5405/,/stats/italian/2011/Teramo,2011,italian,Drake-Diener-5405,Teramo
Josh Davis (Wyoming),Teramo,26,29.1,16.1,4.6,7.8,59.3%,1.7,5.5,30.4%,1.8,2.2,80.5%,3.0,8.4,11.4,1.8,1.3,0.9,3.3,4.5,/profile/Josh-Davis-%28Wyoming%29-2185/,/stats/italian/2011/Teramo,2011,italian,Josh-Davis-%28Wyoming%29-2185,Teramo
Gino Cuccarolo,Biella,10,5.3,16.1,6.6,8.8,75.0%,0.0,0.0,0.0%,2.9,5.8,50.0%,5.1,5.8,11.0,0.7,0.0,0.7,3.7,9.5,/profile/Gino-Cuccarolo-37343/,/stats/italian/2011/Biella,2011,italian,Gino-Cuccarolo-37343,Biella
Martin Colussi,Caserta,30,13.4,16.0,2.7,6.0,45.9%,2.4,5.6,42.1%,3.4,4.0,85.4%,0.9,2.3,3.1,0.9,2.8,0.1,3.0,4.1,/profile/Martin-Colussi-39964/,/stats/italian/2011/Caserta,2011,italian,Martin-Colussi-39964,Caserta
Allan Ray,Montegranaro,29,25.7,16.0,4.0,8.9,44.3%,1.3,4.1,32.5%,4.0,5.4,74.3%,1.1,3.2,4.3,2.3,2.6,0.2,5.1,5.0,/profile/Allan-Ray-158/,/stats/italian/2011/Montegranaro,2011,italian,Allan-Ray-158,Montegranaro
Herve Toure,Brindisi,25,29.6,15.9,4.1,7.4,55.1%,1.3,3.9,33.3%,3.8,5.5,69.3%,3.0,6.6,9.6,1.3,2.3,1.6,4.5,4.7,/profile/Herve-Toure-5459/,/stats/italian/2011/Brindisi,2011,italian,Herve-Toure-5459,Brindisi
Vladimir Dasic,Roma,30,30.0,15.9,4.9,8.5,58.5%,1.2,3.6,32.5%,2.5,3.8,65.5%,2.8,5.9,8.8,2.0,3.3,0.4,3.2,3.5,/profile/Vladimir-Dasic-533/,/stats/italian/2011/Roma,2011,italian,Vladimir-Dasic-533,Roma
Joel Zacchetti,Cremona,8,3.1,15.8,3.2,9.5,33.3%,1.6,3.2,50.0%,4.7,6.3,75.0%,1.6,7.9,9.5,0.0,1.6,0.0,14.2,14.2,/profile/Joel-Zacchetti-36098/,/stats/italian/2011/Cremona,2011,italian,Joel-Zacchetti-36098,Cremona
Petteri Koponen,Virtus Bologna,34,30.2,15.8,2.8,5.7,49.0%,2.1,5.9,35.8%,3.9,4.6,84.9%,0.7,2.7,3.4,2.9,1.8,0.1,2.5,2.9,/profile/Petteri-Koponen-1273/,/stats/italian/2011/Virtus%20Bologna,2011,italian,Petteri-Koponen-1273,Virtus%20Bologna
Michele Antonutti,Montegranaro,26,15.6,15.8,2.4,4.1,57.1%,3.0,5.9,50.0%,2.2,2.4,91.7%,1.8,4.8,6.6,0.6,1.7,0.0,1.7,4.0,/profile/Michele-Antonutti-36940/,/stats/italian/2011/Montegranaro,2011,italian,Michele-Antonutti-36940,Montegranaro
Yakhouba Diawara,Brindisi,30,34.8,15.8,4.0,8.1,49.5%,1.4,4.6,30.0%,3.6,5.1,69.9%,3.0,2.2,5.2,1.2,1.6,0.0,2.4,2.9,/profile/Yakhouba-Diawara-5192/,/stats/italian/2011/Brindisi,2011,italian,Yakhouba-Diawara-5192,Brindisi
Travis Diener,Sassari,30,31.0,15.7,3.6,7.7,46.4%,1.9,5.2,36.3%,2.9,3.6,81.4%,0.8,3.5,4.3,5.8,1.5,0.0,3.0,2.5,/profile/Travis-Diener-80/,/stats/italian/2011/Sassari,2011,italian,Travis-Diener-80,Sassari
Blake Ahearn,Teramo,6,24.5,15.6,1.7,5.8,28.6%,2.8,8.1,34.5%,3.9,3.9,100.0%,0.6,2.2,2.8,2.2,0.8,0.0,3.3,4.7,/profile/Blake-Ahearn-5147/,/stats/italian/2011/Teramo,2011,italian,Blake-Ahearn-5147,Teramo
Andrea Iannicelli,Avellino,2,2.5,15.6,7.8,15.6,50.0%,0.0,0.0,0.0%,0.0,0.0,0.0%,0.0,15.6,15.6,0.0,0.0,0.0,7.8,7.8,/profile/Andrea-Iannicelli-39018/,/stats/italian/2011/Avellino,2011,italian,Andrea-Iannicelli-39018,Avellino
Daniele Cinciarini,Pesaro,15,16.1,15.5,5.5,10.6,51.6%,0.9,3.1,27.8%,2.0,3.1,66.7%,1.5,1.7,3.2,1.0,2.7,0.0,2.6,2.9,/profile/Daniele-Cinciarini-38705/,/stats/italian/2011/Pesaro,2011,italian,Daniele-Cinciarini-38705,Pesaro
Jumaine Jones,Caserta,30,34.6,15.5,3.6,6.5,55.9%,1.7,5.4,30.8%,3.3,4.1,78.9%,2.6,7.2,9.8,1.6,2.5,0.8,2.7,3.5,/profile/Jumaine-Jones-3058/,/stats/italian/2011/Caserta,2011,italian,Jumaine-Jones-3058,Caserta
Darius Washington,Roma,30,26.4,15.5,4.4,9.0,49.4%,0.8,3.2,25.4%,4.1,5.1,81.0%,1.6,3.0,4.6,4.4,3.3,0.2,4.4,3.5,/profile/Darius-Washington-220/,/stats/italian/2011/Roma,2011,italian,Darius-Washington-220,Roma
Giuseppe Poeta,Virtus Bologna,30,23.9,15.5,2.5,5.6,43.6%,1.6,4.0,39.4%,5.9,7.7,76.1%,0.7,3.0,3.7,3.4,3.5,0.0,2.7,3.8,/profile/Giuseppe-Poeta-5409/,/stats/italian/2011/Virtus%20Bologna,2011,italian,Giuseppe-Poeta-5409,Virtus%20Bologna
Gabriele Ganeto,Milano,17,4.8,15.4,3.0,6.0,50.0%,1.5,6.0,25.0%,5.0,7.0,71.4%,4.0,3.0,7.0,1.5,2.5,0.0,3.0,6.5,/profile/Gabriele-Ganeto-37329/,/stats/italian/2011/Milano,2011,italian,Gabriele-Ganeto-37329,Milano
Kristjan Kangur,Varese,32,25.4,15.4,3.2,6.2,51.2%,2.0,5.7,35.3%,3.1,3.9,78.8%,3.3,5.2,8.5,1.3,2.4,0.2,2.9,5.4,/profile/Kristjan-Kangur-5886/,/stats/italian/2011/Varese,2011,italian,Kristjan-Kangur-5886,Varese
Alessandro Gentile,Treviso,35,23.2,15.3,3.5,6.7,53.3%,1.8,6.0,29.8%,2.9,4.1,70.2%,1.4,3.8,5.2,2.2,2.2,0.4,3.9,4.1,/profile/Alessandro-Gentile-5917/,/stats/italian/2011/Treviso,2011,italian,Alessandro-Gentile-5917,Treviso
Sandro Nicevic,Treviso,23,16.9,15.2,6.4,13.0,49.2%,0.1,0.3,33.3%,2.2,2.4,91.3%,3.1,4.3,7.4,1.7,2.4,0.6,3.9,4.9,/profile/Sandro-Nicevic-5426/,/stats/italian/2011/Treviso,2011,italian,Sandro-Nicevic-5426,Treviso
Blagota Sekulic,Cremona,30,25.8,15.1,6.1,11.9,51.3%,0.2,1.0,15.0%,2.5,3.9,63.6%,3.4,7.2,10.6,1.3,2.1,0.7,3.7,4.7,/profile/Blagota-Sekulic-35394/,/stats/italian/2011/Cremona,2011,italian,Blagota-Sekulic-35394,Cremona
Kris Lang,Brindisi,24,31.6,15.1,5.8,10.2,57.3%,0.0,0.2,0.0%,3.5,4.8,72.2%,2.8,7.1,9.9,0.4,1.6,1.2,2.5,2.4,/profile/Kris-Lang-5126/,/stats/italian/2011/Brindisi,2011,italian,Kris-Lang-5126,Brindisi
Je'Kel Foster,Cremona,29,32.1,15.0,3.2,5.9,53.6%,2.2,5.8,37.5%,2.2,3.0,71.8%,0.8,3.3,4.1,2.6,2.6,0.1,2.2,3.2,/profile/Je-Kel-Foster-1030/,/stats/italian/2011/Cremona,2011,italian,Je-Kel-Foster-1030,Cremona
Jonas Maciulis,Milano,25,25.2,14.9,3.6,7.7,47.5%,1.7,5.0,34.2%,2.5,3.5,70.9%,2.2,4.9,7.1,2.9,3.1,0.2,2.9,4.6,/profile/Jonas-Maciulis-1151/,/stats/italian/2011/Milano,2011,italian,Jonas-Maciulis-1151,Milano
Morris Almond,Pesaro,30,23.4,14.9,2.9,6.7,43.9%,2.1,5.6,36.8%,2.9,3.6,80.3%,0.9,3.9,4.8,0.6,1.9,0.1,4.0,3.1,/profile/Morris-Almond-1026/,/stats/italian/2011/Pesaro,2011,italian,Morris-Almond-1026,Pesaro
Stefano Mancinelli,Milano,35,29.9,14.9,4.1,8.2,49.5%,1.6,5.2,31.1%,1.9,2.7,70.4%,1.2,4.5,5.6,3.1,2.2,0.5,2.4,3.7,/profile/Stefano-Mancinelli-116/,/stats/italian/2011/Milano,2011,italian,Stefano-Mancinelli-116,Milano
Vladimir Micov,Cantu,42,28.4,14.8,4.2,7.9,54.0%,1.1,3.2,36.3%,2.9,4.2,69.4%,1.6,4.7,6.2,3.2,2.0,0.1,3.3,2.8,/profile/Vladimir-Micov-1258/,/stats/italian/2011/Cantu,2011,italian,Vladimir-Micov-1258,Cantu
Andrea Traini,Pesaro,21,6.8,14.8,2.0,4.1,50.0%,1.7,5.5,31.6%,5.5,6.4,86.4%,0.6,5.5,6.1,1.5,2.3,0.0,7.6,7.3,/profile/Andrea-Traini-39696/,/stats/italian/2011/Pesaro,2011,italian,Andrea-Traini-39696,Pesaro
Daniele Cinciarini,Cremona,10,12.1,14.7,2.0,4.6,42.9%,2.9,5.6,52.9%,2.0,3.3,60.0%,3.3,2.0,5.2,1.6,2.3,0.0,4.6,5.9,/profile/Daniele-Cinciarini-38705/,/stats/italian/2011/Cremona,2011,italian,Daniele-Cinciarini-38705,Cremona
Greg Brunner,Treviso,33,20.8,14.7,5.8,9.5,61.1%,0.1,0.5,22.2%,2.7,4.4,61.8%,5.4,5.8,11.2,1.1,3.5,0.4,3.0,6.3,/profile/Greg-Brunner-5196/,/stats/italian/2011/Treviso,2011,italian,Greg-Brunner-5196,Treviso
Richard Rocca,Milano,38,20.6,14.6,5.8,9.7,60.1%,0.0,0.0,0.0%,3.0,5.0,59.8%,4.8,7.0,11.8,1.4,2.9,0.2,2.5,5.2,/profile/Richard-Rocca-38037/,/stats/italian/2011/Milano,2011,italian,Richard-Rocca-38037,Milano
Deividas Gailius,Virtus Bologna,33,15.6,14.6,3.7,7.1,51.6%,1.3,5.2,25.4%,3.3,4.1,79.2%,2.3,2.7,5.1,1.4,1.9,0.2,3.9,5.9,/profile/Deividas-Gailius-39778/,/stats/italian/2011/Virtus%20Bologna,2011,italian,Deividas-Gailius-39778,Virtus%20Bologna
Jacopo Giachetti,Roma,6,20.8,14.6,2.6,5.5,47.1%,1.6,4.5,35.7%,4.5,5.2,87.5%,1.0,1.9,2.9,2.3,2.6,0.0,3.2,6.8,/profile/Jacopo-Giachetti-5887/,/stats/italian/2011/Roma,2011,italian,Jacopo-Giachetti-5887,Roma
Massimo Bulleri,Treviso,36,18.7,14.5,2.4,5.5,43.5%,2.1,6.8,30.7%,3.6,4.8,75.0%,0.7,2.7,3.3,3.3,3.1,0.0,4.8,6.1,/profile/Massimo-Bulleri-5551/,/stats/italian/2011/Treviso,2011,italian,Massimo-Bulleri-5551,Treviso
Vanja Plisnic,Sassari,19,22.4,14.5,2.9,6.4,45.7%,2.2,5.7,38.7%,2.1,3.1,67.6%,2.8,6.7,9.5,1.6,2.6,1.0,3.0,4.5,/profile/Vanja-Plisnic-5938/,/stats/italian/2011/Sassari,2011,italian,Vanja-Plisnic-5938,Sassari
Shammond Williams,Montegranaro,8,19.3,14.5,2.9,4.7,61.1%,2.1,7.0,29.6%,2.6,3.6,71.4%,0.0,3.6,3.6,4.4,1.0,0.0,3.9,2.9,/profile/Shammond-Williams-4917/,/stats/italian/2011/Montegranaro,2011,italian,Shammond-Williams-4917,Montegranaro
Matteo Soragna,Biella,30,24.9,14.4,2.7,5.1,52.5%,1.6,4.1,38.8%,4.2,5.0,84.4%,0.7,3.5,4.2,2.7,1.8,0.1,2.6,3.7,/profile/Matteo-Soragna-5912/,/stats/italian/2011/Biella,2011,italian,Matteo-Soragna-5912,Biella
Rodrigo De La Fuente,Teramo,19,25.6,14.4,3.7,8.0,46.3%,1.1,4.0,27.1%,3.7,4.8,77.2%,1.2,5.0,6.1,2.3,1.3,0.2,2.7,2.9,/profile/Rodrigo-De-La-Fuente-5546/,/stats/italian/2011/Teramo,2011,italian,Rodrigo-De-La-Fuente-5546,Teramo
PJ Tucker,Montegranaro,3,34.3,14.3,6.2,12.0,51.6%,0.0,1.2,0.0%,1.9,3.9,50.0%,2.7,5.8,8.5,3.9,3.1,0.0,1.9,3.9,/profile/PJ-Tucker-578/,/stats/italian/2011/Montegranaro,2011,italian,PJ-Tucker-578,Montegranaro
Hrvoje Peric,Treviso,36,21.6,14.3,4.5,8.3,54.4%,1.1,3.0,36.2%,2.1,2.9,71.9%,2.4,3.7,6.1,2.7,2.0,0.3,3.3,4.2,/profile/Hrvoje-Peric-441/,/stats/italian/2011/Treviso,2011,italian,Hrvoje-Peric-441,Treviso
Dimitrios Tsaldaris,Sassari,34,26.5,14.3,1.9,4.6,40.2%,2.4,6.3,37.7%,3.5,3.9,90.0%,0.6,2.2,2.8,3.0,1.9,0.0,4.1,3.9,/profile/Dimitrios-Tsaldaris-5941/,/stats/italian/2011/Sassari,2011,italian,Dimitrios-Tsaldaris-5941,Sassari
